SD,0+58+59+60+63+64+65+69+70
NY869160,65
NY869161,65
NY869162,65
NY869163,65
NY869164,65
NY869165,65
NY869166,65
NY869167,65
NY869168,65
NY869169,65
NY8617,65+69
NY860176,65+69
NY860177,65+69
NY860178,65
NY860179,65
NY861176,65+69
NY861177,65
NY861178,65
NY861179,65
NY862175,65+69
NY862176,65+69
NY862177,65
NY862178,65
NY862179,65
NY863175,65+69
NY863176,65
NY863177,65
NY863178,65
NY863179,65
NY864174,65+69
NY864175,65+69
NY864176,65
NY864177,65
NY864178,65
NY864179,65
NY865170,65+69
NY865171,65+69
NY865172,65+69
NY865173,65+69
NY865174,65+69
NY865175,65
NY865176,65
NY865177,65
NY865178,65
NY865179,65
NY866170,65
NY866171,65
NY866172,65
NY866173,65
NY866174,65
NY866175,65
NY866176,65
NY866177,65
NY866178,65
NY866179,65
NY867170,65
NY867171,65
NY867172,65
NY867173,65
NY867174,65
NY867175,65
NY867176,65
NY867177,65
NY867178,65
NY867179,65
NY868170,65
NY868171,65
NY868172,65
NY868173,65
NY868174,65
NY868175,65
NY868176,65
NY868177,65
NY868178,65
NY868179,65
NY869170,65
NY869171,65
NY869172,65
NY869173,65
NY869174,65
NY869175,65
NY869176,65
NY869177,65
NY869178,65
NY869179,65
NY8716,65
NY8717,65
NY81U,65
NY81V,65+69
NY8910,65+69
NY893101,65+69
NY893102,65+69
NY893103,65+69
NY893104,65+69
NY893105,65+69
NY893106,65+69
NY893107,65+69
NY893108,65+69
NY893109,65+69
NY894100,65+69
NY894101,65+69
NY894102,65
NY894103,65
NY894104,65
NY894105,65
NY894106,65
NY894107,65
NY894108,65
NY894109,65
NY895100,65
NY895101,65
NY895102,65
NY895103,65
NY895104,65
NY895105,65
NY895106,65
NY895107,65
NY895108,65
NY895109,65
NY896100,65
NY896101,65
NY896102,65
NY896103,65
NY896104,65
NY896105,65
NY896106,65
NY896107,65
NY896108,65
NY896109,65
NY897100,65
NY897101,65
NY897102,65
NY897103,65
NY897104,65
NY897105,65
NY897106,65
NY897107,65
NY897108,65
NY897109,65
NY898100,65
NY898101,65
NY898102,65
NY898103,65
NY898104,65
NY898105,65
NY898106,65
NY898107,65
NY898108,65
NY898109,65
NY899100,65
NY899101,65
NY899102,65
NY899103,65
NY899104,65
NY899105,65
NY899106,65
NY899107,65
NY899108,65
NY899109,65
NY8911,65+69
NY893110,65+69
NY894110,65+69
NY894111,65+69
NY894112,65+69
NY894113,65+69
NY894114,65+69
NY894115,65+69
NY895110,65
NY895111,65
NY895112,65
NY895113,65
NY895114,65
NY895115,65+69
NY895116,65+69
NY895117,65+69
NY895118,65+69
NY895119,65+69
NY896110,65
NY896111,65
NY896112,65
NY896113,65
NY896114,65
NY896115,65
NY896116,65
NY896117,65
NY896118,65
NY896119,65
NY897110,65
NY897111,65
NY897112,65
NY897113,65
NY897114,65
NY897115,65
NY897116,65
NY897117,65
NY897118,65
NY897119,65
NY898110,65
NY898111,65
NY898112,65
NY898113,65
NY898114,65
NY898115,65
NY898116,65
NY898117,65
NY898118,65
NY898119,65
NY899110,65
NY899111,65
NY899112,65
NY899113,65
NY899114,65
NY899115,65
NY899116,65
NY899117,65
NY899118,65
NY899119,65
NY81W,65+69
NY8813,65+69
NY889139,65+69
NY8912,65+69
NY893128,65+69
NY893129,65+69
NY894124,65+69
NY894125,65+69
NY894126,65+69
NY894127,65+69
NY894128,65+69
NY894129,65
NY895120,65+69
NY895121,65+69
NY895122,65+69
NY895123,65+69
NY895124,65+69
NY895125,65
NY895126,65
NY895127,65
NY895128,65
NY895129,65
NY896120,65
NY896121,65
NY896122,65
NY896123,65
NY896124,65
NY896125,65
NY896126,65
NY896127,65
NY896128,65
NY896129,65
NY897120,65
NY897121,65
NY897122,65
NY897123,65
NY897124,65
NY897125,65
NY897126,65
NY897127,65
NY897128,65
NY897129,65
NY898120,65
NY898121,65
NY898122,65
NY898123,65
NY898124,65
NY898125,65
NY898126,65
NY898127,65
NY898128,65
NY898129,65
NY899120,65
NY899121,65
NY899122,65
NY899123,65
NY899124,65
NY899125,65
NY899126,65
NY899127,65
NY899128,65
NY899129,65
NY8913,65+69
NY890138,65+69
NY890139,65+69
NY891137,65+69
NY891138,65+69
NY891139,65
NY892133,65+69
NY892134,65+69
NY892135,65+69
NY892136,65+69
NY892137,65+69
NY892138,65
NY892139,65
NY893130,65+69
NY893131,65+69
NY893132,65+69
NY893133,65+69
NY893134,65
NY893135,65
NY893136,65
NY893137,65
NY893138,65
NY893139,65
NY894130,65
NY894131,65
NY894132,65
NY894133,65
NY894134,65
NY894135,65
NY894136,65
NY894137,65
NY894138,65
NY894139,65
NY895130,65
NY895131,65
NY895132,65
NY895133,65
NY895134,65
NY895135,65
NY895136,65
NY895137,65
NY895138,65
NY895139,65
NY896130,65
NY896131,65
NY896132,65
NY896133,65
NY896134,65
NY896135,65
NY896136,65
NY896137,65
NY896138,65
NY896139,65
NY897130,65
NY897131,65
NY897132,65
NY897133,65
NY897134,65
NY897135,65
NY897136,65
NY897137,65
NY897138,65
NY897139,65
NY898130,65
NY898131,65
NY898132,65
NY898133,65
NY898134,65
NY898135,65
NY898136,65
NY898137,65
NY898138,65
NY898139,65
NY899130,65
NY899131,65
NY899132,65
NY899133,65
NY899134,65
NY899135,65
NY899136,65
NY899137,65
NY899138,65
NY899139,65
NY81X,65+69
NY8814,65+69
NY888140,65+69
NY888141,65+69
NY888142,65+69
NY888143,65+69
NY888144,65+69
NY888145,65+69
NY889140,65+69
NY889141,65
NY889142,65
NY889143,65
NY889144,65
NY889145,65+69
NY889146,65+69
NY889147,65+69
NY889148,65+69
NY889149,65+69
NY8815,65+69
NY880155,65+69
NY880156,65
NY880157,65
NY880158,65
NY880159,65
NY881155,65+69
NY881156,65
NY881157,65
NY881158,65
NY881159,65
NY882155,65+69
NY882156,65+69
NY882157,65
NY882158,65
NY882159,65
NY883155,65+69
NY883156,65+69
NY883157,65
NY883158,65
NY883159,65
NY884155,65+69
NY884156,65
NY884157,65
NY884158,65
NY884159,65
NY885154,65+69
NY885155,65+69
NY885156,65
NY885157,65
NY885158,65
NY885159,65
NY886153,65+69
NY886154,65+69
NY886155,65
NY886156,65
NY886157,65
NY886158,65
NY886159,65
NY887153,65+69
NY887154,65
NY887155,65
NY887156,65
NY887157,65
NY887158,65
NY887159,65
NY888152,65+69
NY888153,65+69
NY888154,65
NY888155,65
NY888156,65
NY888157,65
NY888158,65
NY888159,65
NY889150,65+69
NY889151,65+69
NY889152,65+69
NY889153,65
NY889154,65
NY889155,65
NY889156,65
NY889157,65
NY889158,65
NY889159,65
NY8914,65+69
NY890140,65
NY890141,65
NY890142,65
NY890143,65
NY890144,65
NY890145,65
NY890146,65
NY890147,65
NY890148,65+69
NY890149,65+69
NY891140,65
NY891141,65
NY891142,65
NY891143,65
NY891144,65
NY891145,65
NY891146,65
NY891147,65
NY891148,65
NY891149,65
NY892140,65
NY892141,65
NY892142,65
NY892143,65
NY892144,65
NY892145,65
NY892146,65
NY892147,65
NY892148,65
NY892149,65
NY893140,65
NY893141,65
NY893142,65
NY893143,65
NY893144,65
NY893145,65
NY893146,65
NY893147,65
NY893148,65
NY893149,65
NY894140,65
NY894141,65
NY894142,65
NY894143,65
NY894144,65
NY894145,65
NY894146,65
NY894147,65
NY894148,65
NY894149,65
NY895140,65
NY895141,65
NY895142,65
NY895143,65
NY895144,65
NY895145,65
NY895146,65
NY895147,65
NY895148,65
NY895149,65
NY896140,65
NY896141,65
NY896142,65
NY896143,65
NY896144,65
NY896145,65
NY896146,65
NY896147,65
NY896148,65
NY896149,65
NY897140,65
NY897141,65
NY897142,65
NY897143,65
NY897144,65
NY897145,65
NY897146,65
NY897147,65
NY897148,65
NY897149,65
NY898140,65
NY898141,65
NY898142,65
NY898143,65
NY898144,65
NY898145,65
NY898146,65
NY898147,65
NY898148,65
NY898149,65
NY899140,65
NY899141,65
NY899142,65
NY899143,65
NY899144,65
NY899145,65
NY899146,65
NY899147,65
NY899148,65
NY899149,65
NY8915,65
NY81Y,65
NY81Z,65
NY82,65+66+69
NY82SW,65+69
NY82NW,65+66+69
NY82SE,65
NY82NE,65+66
NY82A,65+69
NY8021,65+69
NY809219,65+69
NY8121,65+69
NY810218,65+69
NY810219,65+69
NY811218,65+69
NY811219,65
NY812217,65+69
NY812218,65+69
NY812219,65
NY813216,65+69
NY813217,65+69
NY813218,65
NY813219,65
NY814216,65+69
NY814217,65
NY814218,65
NY814219,65
NY815215,65+69
NY815216,65+69
NY815217,65
NY815218,65
NY815219,65
NY816214,65+69
NY816215,65+69
NY816216,65
NY816217,65
NY816218,65
NY816219,65
NY817213,65+69
NY817214,65+69
NY817215,65
NY817216,65
NY817217,65
NY817218,65
NY817219,65
NY818213,65+69
NY818214,65
NY818215,65
NY818216,65
NY818217,65
NY818218,65
NY818219,65
NY819212,65+69
NY819213,65+69
NY819214,65
NY819215,65
NY819216,65
NY819217,65
NY819218,65
NY819219,65
NY82B,65+69
NY8022,65+69
NY803225,65+69
NY803226,65+69
NY803227,65+69
NY803228,65+69
NY803229,65+69
NY804223,65+69
NY804224,65+69
NY804225,65+69
NY804226,65
NY804227,65
NY804228,65
NY804229,65
NY805222,65+69
NY805223,65+69
NY805224,65
NY805225,65
NY805226,65
NY805227,65
NY805228,65
NY805229,65
NY806221,65+69
NY806222,65+69
NY806223,65
NY806224,65
NY806225,65
NY806226,65
NY806227,65
NY806228,65
NY806229,65
NY807221,65+69
NY807222,65
NY807223,65
NY807224,65
NY807225,65
NY807226,65
NY807227,65
NY807228,65
NY807229,65
NY808220,65+69
NY808221,65+69
NY808222,65
NY808223,65
NY808224,65
NY808225,65
NY808226,65
NY808227,65
NY808228,65
NY808229,65
NY809220,65+69
NY809221,65
NY809222,65
NY809223,65
NY809224,65
NY809225,65
NY809226,65
NY809227,65
NY809228,65
NY809229,65
NY8023,65+69
NY801238,65+69
NY801239,65+69
NY802231,65+69
NY802232,65+69
NY802233,65+69
NY802234,65+69
NY802235,65+69
NY802236,65+69
NY802237,65+69
NY802238,65+69
NY802239,65
NY803230,65+69
NY803231,65+69
NY803232,65
NY803233,65
NY803234,65
NY803235,65
NY803236,65
NY803237,65
NY803238,65
NY803239,65
NY804230,65
NY804231,65
NY804232,65
NY804233,65
NY804234,65
NY804235,65
NY804236,65
NY804237,65
NY804238,65
NY804239,65
NY805230,65
NY805231,65
NY805232,65
NY805233,65
NY805234,65
NY805235,65
NY805236,65
NY805237,65
NY805238,65
NY805239,65
NY806230,65
NY806231,65
NY806232,65
NY806233,65
NY806234,65
NY806235,65
NY806236,65
NY806237,65
NY806238,65
NY806239,65
NY807230,65
NY807231,65
NY807232,65
NY807233,65
NY807234,65
NY807235,65
NY807236,65
NY807237,65
NY807238,65
NY807239,65
NY808230,65
NY808231,65
NY808232,65
NY808233,65
NY808234,65
NY808235,65
NY808236,65
NY808237,65
NY808238,65
NY808239,65
NY809230,65
NY809231,65
NY809232,65
NY809233,65
NY809234,65
NY809235,65
NY809236,65
NY809237,65
NY809238,65
NY809239,65
NY8122,65
NY8123,65
NY82C,65+69
NY8024,65+69
NY800242,65+69
NY800243,65+69
NY800244,65+69
NY800245,65
NY800246,65
NY800247,65
NY800248,65
NY800249,65
NY801240,65+69
NY801241,65+69
NY801242,65+69
NY801243,65
NY801244,65
NY801245,65
NY801246,65
NY801247,65
NY801248,65
NY801249,65
NY802240,65
NY802241,65
NY802242,65
NY802243,65
NY802244,65
NY802245,65
NY802246,65
NY802247,65
NY802248,65
NY802249,65
NY803240,65
NY803241,65
NY803242,65
NY803243,65
NY803244,65
NY803245,65
NY803246,65
NY803247,65
NY803248,65
NY803249,65
NY804240,65
NY804241,65
NY804242,65
NY804243,65
NY804244,65
NY804245,65
NY804246,65
NY804247,65
NY804248,65
NY804249,65
NY805240,65
NY805241,65
NY805242,65
NY805243,65
NY805244,65
NY805245,65
NY805246,65
NY805247,65
NY805248,65
NY805249,65
NY806240,65
NY806241,65
NY806242,65
NY806243,65
NY806244,65
NY806245,65
NY806246,65
NY806247,65
NY806248,65
NY806249,65
NY807240,65
NY807241,65
NY807242,65
NY807243,65
NY807244,65
NY807245,65
NY807246,65
NY807247,65
NY807248,65
NY807249,65
NY808240,65
NY808241,65
NY808242,65
NY808243,65
NY808244,65
NY808245,65
NY808246,65
NY808247,65
NY808248,65
NY808249,65
NY809240,65
NY809241,65
NY809242,65
NY809243,65
NY809244,65
NY809245,65
NY809246,65
NY809247,65
NY809248,65
NY809249,65
NY8025,65
NY8124,65
NY8125,65
NY82D,65+66+69
NY8026,65+69
NY800260,65
NY800261,65
NY800262,65
NY800263,65
NY800264,65
NY800265,65
NY800266,65
NY800267,65
NY800268,65
NY800269,65+69
NY801260,65
NY801261,65
NY801262,65
NY801263,65
NY801264,65
NY801265,65
NY801266,65
NY801267,65
NY801268,65
NY801269,65
NY802260,65
NY802261,65
NY802262,65
NY802263,65
NY802264,65
NY802265,65
NY802266,65
NY802267,65
NY802268,65
NY802269,65
NY803260,65
NY803261,65
NY803262,65
NY803263,65
NY803264,65
NY803265,65
NY803266,65
NY803267,65
NY803268,65
NY803269,65
NY804260,65
NY804261,65
NY804262,65
NY804263,65
NY804264,65
NY804265,65
NY804266,65
NY804267,65
NY804268,65
NY804269,65
NY805260,65
NY805261,65
NY805262,65
NY805263,65
NY805264,65
NY805265,65
NY805266,65
NY805267,65
NY805268,65
NY805269,65
NY806260,65
NY806261,65
NY806262,65
NY806263,65
NY806264,65
NY806265,65
NY806266,65
NY806267,65
NY806268,65
NY806269,65
NY807260,65
NY807261,65
NY807262,65
NY807263,65
NY807264,65
NY807265,65
NY807266,65
NY807267,65
NY807268,65
NY807269,65
NY808260,65
NY808261,65
NY808262,65
NY808263,65
NY808264,65
NY808265,65
NY808266,65
NY808267,65
NY808268,65
NY808269,65
NY809260,65
NY809261,65
NY809262,65
NY809263,65
NY809264,65
NY809265,65
NY809266,65
NY809267,65
NY809268,65
NY809269,65
NY8027,65+69
NY800270,65+69
NY800271,65+69
NY801270,65
NY801271,65+69
NY801272,65+69
NY801273,65+69
NY802270,65
NY802271,65
NY802272,65+69
NY802273,65+69
NY802274,65+69
NY802275,65+69
NY803270,65
NY803271,65
NY803272,65
NY803273,65
NY803274,65
NY803275,65+69
NY804270,65
NY804271,65
NY804272,65
NY804273,65
NY804274,65
NY804275,65+69
NY805270,65
NY805271,65
NY805272,65
NY805273,65
NY805274,65
NY805275,65+69
NY805276,65+69
NY806270,65
NY806271,65
NY806272,65
NY806273,65
NY806274,65
NY806275,65
NY806276,65+69
NY806277,65+69
NY807270,65
NY807271,65
NY807272,65
NY807273,65
NY807274,65
NY807275,65
NY807276,65
NY807277,65+69
NY807278,65+69
NY808270,65
NY808271,65
NY808272,65
NY808273,65
NY808274,65
NY808275,65
NY808276,65
NY808277,65
NY808278,65+69
NY808279,65+69
NY809270,65
NY809271,65
NY809272,65
NY809273,65
NY809274,65
NY809275,65
NY809276,65
NY809277,65
NY809278,65
NY809279,65+69
NY8126,65
NY8127,65+66
NY810270,65
NY810271,65
NY810272,65
NY810273,65
NY810274,65
NY810275,65
NY810276,65
NY810277,65
NY810278,65
NY810279,65
NY811270,65
NY811271,65
NY811272,65
NY811273,65
NY811274,65
NY811275,65
NY811276,65
NY811277,65
NY811278,65
NY811279,65
NY812270,65
NY812271,65
NY812272,65
NY812273,65
NY812274,65
NY812275,65
NY812276,65
NY812277,65
NY812278,65
NY812279,65
NY813270,65
NY813271,65
NY813272,65
NY813273,65
NY813274,65
NY813275,65
NY813276,65
NY813277,65
NY813278,65
NY813279,65
NY814270,65
NY814271,65
NY814272,65
NY814273,65
NY814274,65
NY814275,65
NY814276,65
NY814277,65
NY814278,65
NY814279,65
NY815270,65
NY815271,65
NY815272,65
NY815273,65
NY815274,65
NY815275,65
NY815276,65
NY815277,65
NY815278,65
NY815279,65
NY816270,65
NY816271,65
NY816272,65
NY816273,65
NY816274,65
NY816275,65
NY816276,65
NY816277,65
NY816278,65
NY816279,65
NY817270,65
NY817271,65
NY817272,65
NY817273,65
NY817274,65
NY817275,65
NY817276,65
NY817277,65
NY817278,65
NY817279,65
NY818270,65
NY818271,65
NY818272,65
NY818273,65
NY818274,65
NY818275,65
NY818276,65
NY818277,65
NY818278,65
NY818279,65+66
NY819270,65
NY819271,65
NY819272,65
NY819273,65
NY819274,65
NY819275,65
NY819276,65
NY819277,65
NY819278,65
NY819279,65+66
NY82E,65+66+69
NY8028,65+69
NY809280,65+69
NY809281,65+69
NY8128,65+66+69
NY810280,65
NY810281,65+69
NY810282,65+69
NY811280,65
NY811281,65
NY811282,65+69
NY811283,65+69
NY812280,65
NY812281,65
NY812282,65
NY812283,65+69
NY813280,65
NY813281,65
NY813282,65
NY813283,65+69
NY814280,65
NY814281,65
NY814282,65
NY814283,65+69
NY814284,65+66+69
NY815280,65
NY815281,65
NY815282,65
NY815283,65
NY815284,65+66+69
NY816280,65
NY816281,65
NY816282,65
NY816283,65+66
NY816284,65+66
NY817280,65
NY817281,65
NY817282,65
NY817283,65+66
NY818280,65+66
NY818281,65+66
NY818282,65+66
NY818283,65+66
NY82F,65+69
NY8220,65+69
NY823209,65+69
NY824208,65+69
NY824209,65+69
NY825207,65+69
NY825208,65+69
NY825209,65
NY826206,65+69
NY826207,65+69
NY826208,65
NY826209,65
NY827204,65+69
NY827205,65+69
NY827206,65+69
NY827207,65
NY827208,65
NY827209,65
NY828203,65+69
NY828204,65+69
NY828205,65
NY828206,65
NY828207,65
NY828208,65
NY828209,65
NY829201,65+69
NY829202,65+69
NY829203,65+69
NY829204,65
NY829205,65
NY829206,65
NY829207,65
NY829208,65
NY829209,65
NY8221,65+69
NY820211,65+69
NY820212,65+69
NY820213,65
NY820214,65
NY820215,65
NY820216,65
NY820217,65
NY820218,65
NY820219,65
NY821210,65+69
NY821211,65+69
NY821212,65
NY821213,65
NY821214,65
NY821215,65
NY821216,65
NY821217,65
NY821218,65
NY821219,65
NY822210,65+69
NY822211,65
NY822212,65
NY822213,65
NY822214,65
NY822215,65
NY822216,65
NY822217,65
NY822218,65
NY822219,65
NY823210,65+69
NY823211,65
NY823212,65
NY823213,65
NY823214,65
NY823215,65
NY823216,65
NY823217,65
NY823218,65
NY823219,65
NY824210,65
NY824211,65
NY824212,65
NY824213,65
NY824214,65
NY824215,65
NY824216,65
NY824217,65
NY824218,65
NY824219,65
NY825210,65
NY825211,65
NY825212,65
NY825213,65
NY825214,65
NY825215,65
NY825216,65
NY825217,65
NY825218,65
NY825219,65
NY826210,65
NY826211,65
NY826212,65
NY826213,65
NY826214,65
NY826215,65
NY826216,65
NY826217,65
NY826218,65
NY826219,65
NY827210,65
NY827211,65
NY827212,65
NY827213,65
NY827214,65
NY827215,65
NY827216,65
NY827217,65
NY827218,65
NY827219,65
NY828210,65
NY828211,65
NY828212,65
NY828213,65
NY828214,65
NY828215,65
NY828216,65
NY828217,65
NY828218,65
NY828219,65
NY829210,65
NY829211,65
NY829212,65
NY829213,65
NY829214,65
NY829215,65
NY829216,65
NY829217,65
NY829218,65
NY829219,65
NY8320,65+69
NY830200,65+69
NY830201,65+69
NY830202,65
NY830203,65
NY830204,65
NY830205,65
NY830206,65
NY830207,65
NY830208,65
NY830209,65
NY831200,65
NY831201,65
NY831202,65
NY831203,65
NY831204,65
NY831205,65
NY831206,65
NY831207,65
NY831208,65
NY831209,65
NY832200,65
NY832201,65
NY832202,65
NY832203,65
NY832204,65
NY832205,65
NY832206,65
NY832207,65
NY832208,65
NY832209,65
NY833200,65
NY833201,65
NY833202,65
NY833203,65
NY833204,65
NY833205,65
NY833206,65
NY833207,65
NY833208,65
NY833209,65
NY834200,65
NY834201,65
NY834202,65
NY834203,65
NY834204,65
NY834205,65
NY834206,65
NY834207,65
NY834208,65
NY834209,65
NY835200,65
NY835201,65
NY835202,65
NY835203,65
NY835204,65
NY835205,65
NY835206,65
NY835207,65
NY835208,65
NY835209,65
NY836200,65
NY836201,65
NY836202,65
NY836203,65
NY836204,65
NY836205,65
NY836206,65
NY836207,65
NY836208,65
NY836209,65
NY837200,65
NY837201,65
NY837202,65
NY837203,65
NY837204,65
NY837205,65
NY837206,65
NY837207,65
NY837208,65
NY837209,65
NY838200,65
NY838201,65
NY838202,65
NY838203,65
NY838204,65
NY838205,65
NY838206,65
NY838207,65
NY838208,65
NY838209,65
NY839200,65
NY839201,65
NY839202,65
NY839203,65
NY839204,65
NY839205,65
NY839206,65
NY839207,65
NY839208,65
NY839209,65
NY8321,65
NY82G,65
NY82H,65
NY82I,65+66
NY8226,65
NY8227,65+66
NY820270,65
NY820271,65
NY820272,65
NY820273,65
NY820274,65
NY820275,65
NY820276,65
NY820277,65
NY820278,65
NY820279,65+66
NY821270,65
NY821271,65
NY821272,65
NY821273,65
NY821274,65
NY821275,65
NY821276,65
NY821277,65
NY821278,65
NY821279,65+66
NY822270,65
NY822271,65
NY822272,65
NY822273,65
NY822274,65
NY822275,65
NY822276,65
NY822277,65
NY822278,65
NY822279,65
NY823270,65
NY823271,65
NY823272,65
NY823273,65
NY823274,65
NY823275,65
NY823276,65
NY823277,65
NY823278,65
NY823279,65
NY824270,65
NY824271,65
NY824272,65
NY824273,65
NY824274,65
NY824275,65
NY824276,65
NY824277,65
NY824278,65
NY824279,65
NY825270,65
NY825271,65
NY825272,65
NY825273,65
NY825274,65
NY825275,65
NY825276,65
NY825277,65
NY825278,65
NY825279,65
NY826270,65
NY826271,65
NY826272,65
NY826273,65
NY826274,65
NY826275,65
NY826276,65
NY826277,65
NY826278,65
NY826279,65
NY827270,65
NY827271,65
NY827272,65
NY827273,65
NY827274,65
NY827275,65
NY827276,65
NY827277,65
NY827278,65
NY827279,65
NY828270,65
NY828271,65
NY828272,65
NY828273,65
NY828274,65
NY828275,65
NY828276,65
NY828277,65
NY828278,65
NY828279,65
NY829270,65
NY829271,65
NY829272,65
NY829273,65
NY829274,65
NY829275,65
NY829276,65
NY829277,65
NY829278,65
NY829279,65
NY8326,65
NY8327,65
NY82J,65+66
NY8228,65+66
NY821280,65+66
NY822280,65+66
NY823280,65+66
NY824280,65+66
NY824281,65+66
NY825280,65
NY825281,65+66
NY826280,65
NY826281,65+66
NY827280,65
NY827281,65+66
NY827282,65+66
NY828280,65
NY828281,65
NY828282,65+66
NY829280,65
NY829281,65
NY829282,65+66
NY829283,65+66
NY8328,65+66
NY830280,65
NY830281,65
NY830282,65
NY830283,65+66
NY830284,65+66
NY831280,65
NY831281,65
NY831282,65
NY831283,65
NY831284,65+66
NY831285,65+66
NY832280,65
NY832281,65
NY832282,65
NY832283,65
NY832284,65
NY832285,65+66
NY832286,65+66
NY833280,65
NY833281,65
NY833282,65
NY833283,65
NY833284,65
NY833285,65
NY833286,65+66
NY833287,65+66
NY834280,65
NY834281,65
NY834282,65
NY834283,65
NY834284,65
NY834285,65
NY834286,65
NY834287,65+66
NY834288,65+66
NY834289,65+66
NY835280,65
NY835281,65
NY835282,65
NY835283,65
NY835284,65
NY835285,65
NY835286,65
NY835287,65
NY835288,65
NY835289,65
NY836280,65
NY836281,65
NY836282,65
NY836283,65
NY836284,65
NY836285,65
NY836286,65
NY836287,65
NY836288,65
NY836289,65
NY837280,65
NY837281,65
NY837282,65
NY837283,65
NY837284,65
NY837285,65
NY837286,65
NY837287,65
NY837288,65
NY837289,65
NY838280,65
NY838281,65
NY838282,65
NY838283,65
NY838284,65
NY838285,65
NY838286,65
NY838287,65
NY838288,65
NY838289,65
NY839280,65
NY839281,65
NY839282,65
NY839283,65
NY839284,65
NY839285,65
NY839286,65
NY839287,65
NY839288,65
NY839289,65
NY8329,65+66
NY834290,65+66
NY834291,65+66
NY834292,65+66
NY835290,65
NY835291,65
NY835292,65+66
NY835293,65+66
NY835294,65+66
NY835295,65+66
NY836290,65
NY836291,65
NY836292,65
NY836293,65
NY836294,65
NY836295,65+66
NY836296,65+66
NY837290,65
NY837291,65
NY837292,65
NY837293,65
NY837294,65
NY837295,65
NY837296,65+66
NY838290,65
NY838291,65
NY838292,65
NY838293,65
NY838294,65
NY838295,65
NY838296,65+66
NY838297,65+66
NY839290,65
NY839291,65
NY839292,65
NY839293,65
NY839294,65
NY839295,65
NY839296,65
NY839297,65+66
NY82K,65
NY82L,65
NY82M,65
NY82N,65
NY82P,65+66
NY8428,65
NY8429,65+66
NY840290,65
NY840291,65
NY840292,65
NY840293,65
NY840294,65
NY840295,65
NY840296,65
NY840297,65+66
NY841290,65
NY841291,65
NY841292,65
NY841293,65
NY841294,65
NY841295,65
NY841296,65
NY841297,65+66
NY841298,65+66
NY842290,65
NY842291,65
NY842292,65
NY842293,65
NY842294,65
NY842295,65
NY842296,65
NY842297,65
NY842298,65+66
NY843290,65
NY843291,65
NY843292,65
NY843293,65
NY843294,65
NY843295,65
NY843296,65
NY843297,65
NY843298,65+66
NY844290,65
NY844291,65
NY844292,65
NY844293,65
NY844294,65
NY844295,65
NY844296,65
NY844297,65+66
NY844298,65+66
NY845290,65
NY845291,65
NY845292,65
NY845293,65
NY845294,65
NY845295,65
NY845296,65+66
NY845297,65+66
NY846290,65
NY846291,65
NY846292,65
NY846293,65
NY846294,65
NY846295,65
NY846296,65+66
NY847290,65
NY847291,65
NY847292,65
NY847293,65
NY847294,65
NY847295,65
NY847296,65+66
NY848290,65
NY848291,65
NY848292,65
NY848293,65
NY848294,65
NY848295,65
NY848296,65+66
NY849290,65
NY849291,65
NY849292,65
NY849293,65
NY849294,65
NY849295,65+66
NY849296,65+66
NY8528,65
NY8529,65+66
NY850290,65
NY850291,65
NY850292,65
NY850293,65
NY850294,65
NY850295,65+66
NY851290,65
NY851291,65
NY851292,65
NY851293,65
NY851294,65
NY851295,65+66
NY852290,65
NY852291,65
NY852292,65
NY852293,65
NY852294,65
NY852295,65+66
NY853290,65
NY853291,65
NY853292,65
NY853293,65
NY853294,65
NY853295,65+66
NY854290,65
NY854291,65
NY854292,65
NY854293,65
NY854294,65+66
NY854295,65+66
NY855290,65
NY855291,65
NY855292,65
NY855293,65
NY855294,65+66
NY856290,65
NY856291,65
NY856292,65
NY856293,65
NY856294,65+66
NY856295,65+66
NY857290,65
NY857291,65
NY857292,65
NY857293,65
NY857294,65
NY857295,65+66
NY858290,65
NY858291,65
NY858292,65
NY858293,65
NY858294,65
NY858295,65+66
NY859290,65
NY859291,65
NY859292,65
NY859293,65
NY859294,65+66
NY859295,65+66
NY82Q,65
NY82R,65
NY82S,65
NY82T,65
NY82U,65+66
NY8628,65+66
NY860280,65
NY860281,65
NY860282,65
NY860283,65
NY860284,65
NY860285,65
NY860286,65
NY860287,65
NY860288,65
NY860289,65
NY861280,65
NY861281,65
NY861282,65
NY861283,65
NY861284,65
NY861285,65
NY861286,65
NY861287,65
NY861288,65
NY861289,65
NY862280,65
NY862281,65
NY862282,65
NY862283,65
NY862284,65
NY862285,65
NY862286,65
NY862287,65
NY862288,65
NY862289,65
NY863280,65
NY863281,65
NY863282,65
NY863283,65+66
NY863284,65+66
NY863285,65
NY863286,65
NY863287,65
NY863288,65
NY863289,65+66
NY864280,65
NY864281,65
NY864282,65+66
NY864283,65+66
NY864284,65+66
NY864285,65+66
NY864286,65
NY864287,65
NY864288,65+66
NY864289,65+66
NY865280,65
NY865281,65
NY865282,65+66
NY865285,65+66
NY865286,65+66
NY865287,65+66
NY865288,65+66
NY866280,65
NY866281,65+66
NY866282,65+66
NY866285,65+66
NY866286,65+66
NY867280,65
NY867281,65+66
NY868280,65+66
NY868281,65+66
NY869280,65+66
NY869281,65+66
NY8629,65+66
NY860290,65
NY860291,65
NY860292,65
NY860293,65+66
NY860294,65+66
NY861290,65
NY861291,65
NY861292,65
NY861293,65+66
NY862290,65
NY862291,65
NY862292,65+66
