NT,0+67+68+72+77+78+79+80+81+82+83+84+85+87
NT470587,81+82
NT470588,82
NT470589,82
NT471585,81+82
NT471586,81+82
NT471587,82
NT471588,82
NT471589,82
NT472585,81+82
NT472586,81+82
NT472587,82
NT472588,82
NT472589,82
NT473585,81+82
NT473586,81+82
NT473587,82
NT473588,82
NT473589,82
NT474585,81+82
NT474586,81+82
NT474587,82
NT474588,82
NT474589,82
NT475586,81+82
NT475587,81+82
NT475588,82
NT475589,82
NT476587,81+82
NT476588,81+82
NT476589,82
NT477588,81+82
NT477589,82
NT478588,81+82
NT478589,81+82
NT479589,81+82
NT4759,81+82
NT470590,82
NT470591,82
NT470592,82
NT470593,82
NT470594,82
NT470595,82
NT470596,82
NT470597,82
NT470598,82
NT470599,82
NT471590,82
NT471591,82
NT471592,82
NT471593,82
NT471594,82
NT471595,82
NT471596,82
NT471597,82
NT471598,82
NT471599,82
NT472590,82
NT472591,82
NT472592,82
NT472593,82
NT472594,82
NT472595,82
NT472596,82
NT472597,82
NT472598,82
NT472599,82
NT473590,82
NT473591,82
NT473592,82
NT473593,82
NT473594,82
NT473595,82
NT473596,82
NT473597,82
NT473598,82
NT473599,82
NT474590,82
NT474591,82
NT474592,82
NT474593,82
NT474594,82
NT474595,82
NT474596,82
NT474597,82
NT474598,82
NT474599,82
NT475590,82
NT475591,82
NT475592,82
NT475593,82
NT475594,82
NT475595,82
NT475596,82
NT475597,82
NT475598,82
NT475599,82
NT476590,82
NT476591,82
NT476592,82
NT476593,82
NT476594,82
NT476595,82
NT476596,82
NT476597,82
NT476598,82
NT476599,82
NT477590,82
NT477591,82
NT477592,82
NT477593,82
NT477594,82
NT477595,82
NT477596,82
NT477597,82
NT477598,82
NT477599,82
NT478590,82
NT478591,82
NT478592,82
NT478593,82
NT478594,82
NT478595,82
NT478596,82
NT478597,82
NT478598,82
NT478599,82
NT479590,81+82
NT479591,81+82
NT479592,82
NT479593,82
NT479594,82
NT479595,82
NT479596,82
NT479597,82
NT479598,82
NT479599,82
NT45Z,81+82
NT4859,81+82
NT480591,81+82
NT480592,81+82
NT480593,82
NT480594,82
NT480595,82
NT480596,82
NT480597,82
NT480598,82
NT480599,82
NT481592,81+82
NT481593,82
NT481594,82
NT481595,82
NT481596,82
NT481597,82
NT481598,82
NT481599,82
NT482592,81+82
NT482593,81+82
NT482594,82
NT482595,82
NT482596,82
NT482597,82
NT482598,82
NT482599,82
NT483593,81+82
NT483594,81+82
NT483595,82
NT483596,82
NT483597,82
NT483598,82
NT483599,82
NT484594,81+82
NT484595,81+82
NT484596,82
NT484597,82
NT484598,82
NT484599,82
NT485595,81+82
NT485596,81+82
NT485597,82
NT485598,82
NT485599,82
NT486596,81+82
NT486597,81+82
NT486598,82
NT486599,82
NT487597,81+82
NT487598,81+82
NT487599,82
NT488598,81+82
NT488599,81+82
NT489599,81+82
NT4959,81+82
NT490599,81+82
NT491599,81+82
NT492599,81+82
NT493599,81+82
NT46,81+82+83
NT46SW,82+83
NT46NW,82+83
NT46SE,81+82+83
NT46NE,82
NT46B,82+83
NT4162,82+83
NT415621,82+83
NT415622,82+83
NT415623,82+83
NT415624,82+83
NT416620,82+83
NT416621,82+83
NT416622,82
NT416623,82
NT416624,82+83
NT416625,82+83
NT416626,82+83
NT416627,82+83
NT416628,82+83
NT416629,82+83
NT417620,82+83
NT417621,82
NT417622,82
NT417623,82
NT417624,82
NT417625,82
NT417626,82
NT417627,82
NT417628,82
NT417629,82
NT418620,82+83
NT418621,82
NT418622,82
NT418623,82
NT418624,82
NT418625,82
NT418626,82
NT418627,82
NT418628,82
NT418629,82
NT419620,82+83
NT419621,82
NT419622,82
NT419623,82
NT419624,82
NT419625,82
NT419626,82
NT419627,82
NT419628,82
NT419629,82
NT4163,82+83
NT414637,82+83
NT414638,82+83
NT414639,82+83
NT415636,82+83
NT415637,82+83
NT415638,82
NT415639,82
NT416630,82+83
NT416635,82+83
NT416636,82+83
NT416637,82
NT416638,82
NT416639,82
NT417630,82+83
NT417631,82+83
NT417632,82+83
NT417635,82+83
NT417636,82
NT417637,82
NT417638,82
NT417639,82
NT418630,82
NT418631,82
NT418632,82+83
NT418633,82+83
NT418634,82+83
NT418635,82+83
NT418636,82
NT418637,82
NT418638,82
NT418639,82
NT419630,82
NT419631,82
NT419632,82
NT419633,82+83
NT419634,82+83
NT419635,82
NT419636,82
NT419637,82
NT419638,82
NT419639,82
NT46C,82+83
NT4065,82+83
NT407656,82+83
NT407657,82+83
NT407658,82+83
NT407659,82+83
NT408656,82+83
NT408657,82
NT408658,82
NT408659,82
NT409655,82+83
NT409656,82+83
NT409657,82
NT409658,82
NT409659,82
NT4164,82+83
NT414640,82+83
NT414641,82+83
NT414645,82+83
NT414646,82+83
NT414647,82+83
NT414648,82+83
NT414649,82+83
NT415640,82
NT415641,82+83
NT415642,82+83
NT415643,82+83
NT415644,82+83
NT415645,82+83
NT415646,82+83
NT415647,82+83
NT415648,82
NT415649,82
NT416640,82
NT416641,82
NT416642,82
NT416643,82
NT416644,82
NT416645,82
NT416646,82
NT416647,82
NT416648,82
NT416649,82
NT417640,82
NT417641,82
NT417642,82
NT417643,82
NT417644,82
NT417645,82
NT417646,82
NT417647,82
NT417648,82
NT417649,82
NT418640,82
NT418641,82
NT418642,82
NT418643,82
NT418644,82
NT418645,82
NT418646,82
NT418647,82
NT418648,82
NT418649,82
NT419640,82
NT419641,82
NT419642,82
NT419643,82
NT419644,82
NT419645,82
NT419646,82
NT419647,82
NT419648,82
NT419649,82
NT4165,82+83
NT410654,82+83
NT410655,82+83
NT410656,82
NT410657,82
NT410658,82
NT410659,82
NT411652,82+83
NT411654,82+83
NT411655,82
NT411656,82
NT411657,82
NT411658,82
NT411659,82
NT412651,82+83
NT412652,82+83
NT412653,82+83
NT412654,82+83
NT412655,82
NT412656,82
NT412657,82
NT412658,82
NT412659,82
NT413650,82+83
NT413651,82+83
NT413652,82
NT413653,82
NT413654,82
NT413655,82
NT413656,82
NT413657,82
NT413658,82
NT413659,82
NT414650,82+83
NT414651,82
NT414652,82
NT414653,82
NT414654,82
NT414655,82
NT414656,82
NT414657,82
NT414658,82
NT414659,82
NT415650,82
NT415651,82
NT415652,82
NT415653,82
NT415654,82
NT415655,82
NT415656,82
NT415657,82
NT415658,82
NT415659,82
NT416650,82
NT416651,82
NT416652,82
NT416653,82
NT416654,82
NT416655,82
NT416656,82
NT416657,82
NT416658,82
NT416659,82
NT417650,82
NT417651,82
NT417652,82
NT417653,82
NT417654,82
NT417655,82
NT417656,82
NT417657,82
NT417658,82
NT417659,82
NT418650,82
NT418651,82
NT418652,82
NT418653,82
NT418654,82
NT418655,82
NT418656,82
NT418657,82
NT418658,82
NT418659,82
NT419650,82
NT419651,82
NT419652,82
NT419653,82
NT419654,82
NT419655,82
NT419656,82
NT419657,82
NT419658,82
NT419659,82
NT46D,82+83
NT4066,82+83
NT405669,82+83
NT406667,82+83
NT406668,82+83
NT406669,82+83
NT407660,82+83
NT407661,82+83
NT407662,82+83
NT407663,82+83
NT407664,82+83
NT407667,82+83
NT407668,82
NT407669,82
NT408660,82
NT408661,82
NT408662,82
NT408663,82
NT408664,82+83
NT408665,82+83
NT408666,82+83
NT408667,82+83
NT408668,82
NT408669,82
NT409660,82
NT409661,82
NT409662,82
NT409663,82
NT409664,82
NT409665,82
NT409666,82
NT409667,82
NT409668,82
NT409669,82
NT4067,82+83
NT400672,82+83
NT400673,82
NT400674,82+83
NT400675,82+83
NT400679,82+83
NT401671,82+83
NT401672,82+83
NT401673,82
NT401674,82
NT401675,82+83
NT401676,82+83
NT401679,82+83
NT402671,82+83
NT402672,82
NT402673,82
NT402674,82
NT402675,82
NT402676,82+83
NT402677,82+83
NT402678,82+83
NT402679,82+83
NT403671,82+83
NT403672,82
NT403673,82
NT403674,82
NT403675,82
NT403676,82
NT403677,82+83
NT403678,82+83
NT403679,82
NT404670,82+83
NT404671,82+83
NT404672,82
NT404673,82
NT404674,82
NT404675,82
NT404676,82
NT404677,82
NT404678,82
NT404679,82
NT405670,82+83
NT405671,82
NT405672,82
NT405673,82
NT405674,82
NT405675,82
NT405676,82
NT405677,82
NT405678,82
NT405679,82
NT406670,82
NT406671,82
NT406672,82
NT406673,82
NT406674,82
NT406675,82
NT406676,82
NT406677,82
NT406678,82
NT406679,82
NT407670,82
NT407671,82
NT407672,82
NT407673,82
NT407674,82
NT407675,82
NT407676,82
NT407677,82
NT407678,82
NT407679,82
NT408670,82
NT408671,82
NT408672,82
NT408673,82
NT408674,82
NT408675,82
NT408676,82
NT408677,82
NT408678,82
NT408679,82
NT409670,82
NT409671,82
NT409672,82
NT409673,82
NT409674,82
NT409675,82
NT409676,82
NT409677,82
NT409678,82
NT409679,82
NT4166,82
NT4167,82
NT46E,82
NT46G,82+83
NT4262,82+83
NT420620,82+83
NT420621,82+83
NT420622,82
NT420623,82
NT420624,82
NT420625,82
NT420626,82
NT420627,82
NT420628,82
NT420629,82
NT421621,82+83
NT421622,82+83
NT421623,82+83
NT421624,82+83
NT421625,82+83
NT421626,82
NT421627,82
NT421628,82
NT421629,82
NT422625,82+83
NT422626,82+83
NT422627,82
NT422628,82
NT422629,82
NT423626,82+83
NT423627,82+83
NT423628,82
NT423629,82
NT424627,82+83
NT424628,82+83
NT424629,82
NT425627,82+83
NT425628,82
NT425629,82
NT426626,82+83
NT426627,82+83
NT426628,82
NT426629,82
NT427626,82+83
NT427627,82+83
NT427628,82
NT427629,82
NT428627,82+83
NT428628,82+83
NT428629,82+83
NT429629,82+83
NT4263,82+83
NT420630,82
NT420631,82
NT420632,82
NT420633,82
NT420634,82+83
NT420635,82
NT420636,82
NT420637,82
NT420638,82
NT420639,82
NT421630,82
NT421631,82
NT421632,82
NT421633,82
NT421634,82
NT421635,82
NT421636,82
NT421637,82
NT421638,82
NT421639,82
NT422630,82
NT422631,82
NT422632,82
NT422633,82
NT422634,82
NT422635,82
NT422636,82
NT422637,82
NT422638,82
NT422639,82
NT423630,82
NT423631,82
NT423632,82
NT423633,82
NT423634,82
NT423635,82
NT423636,82
NT423637,82
NT423638,82
NT423639,82
NT424630,82
NT424631,82
NT424632,82
NT424633,82
NT424634,82
NT424635,82
NT424636,82
NT424637,82
NT424638,82
NT424639,82
NT425630,82
NT425631,82
NT425632,82
NT425633,82
NT425634,82
NT425635,82
NT425636,82
NT425637,82
NT425638,82
NT425639,82
NT426630,82
NT426631,82
NT426632,82
NT426633,82
NT426634,82
NT426635,82
NT426636,82
NT426637,82
NT426638,82
NT426639,82
NT427630,82
NT427631,82
NT427632,82
NT427633,82
NT427634,82
NT427635,82
NT427636,82
NT427637,82
NT427638,82
NT427639,82
NT428630,82
NT428631,82
NT428632,82
NT428633,82
NT428634,82
NT428635,82
NT428636,82
NT428637,82
NT428638,82
NT428639,82
NT429630,82+83
NT429631,82+83
NT429632,82
NT429633,82
NT429634,82
NT429635,82
NT429636,82
NT429637,82
NT429638,82
NT429639,82
NT4362,82+83
NT436627,82+83
NT436628,82+83
NT436629,82+83
NT437625,82+83
NT437626,82+83
NT437627,82+83
NT437628,82
NT437629,82
NT438622,82+83
NT438623,82+83
NT438624,82+83
NT438625,82+83
NT438626,82+83
NT438627,82
NT438628,82
NT438629,82
NT439621,82+83
NT439622,82+83
NT439623,82
NT439624,82
NT439625,82
NT439626,82
NT439627,82
NT439628,82
NT439629,82
NT4363,82+83
NT430631,82+83
NT430632,82+83
NT430633,82
NT430634,82
NT430635,82
NT430636,82
NT430637,82
NT430638,82
NT430639,82
NT431631,82+83
NT431632,82+83
NT431633,82
NT431634,82
NT431635,82
NT431636,82
NT431637,82
NT431638,82
NT431639,82
NT432632,82+83
NT432633,82
NT432634,82
NT432635,82
NT432636,82
NT432637,82
NT432638,82
NT432639,82
NT433632,82+83
NT433633,82+83
NT433634,82
NT433635,82
NT433636,82
NT433637,82
NT433638,82
NT433639,82
NT434633,82+83
NT434634,82
NT434635,82
NT434636,82
NT434637,82
NT434638,82
NT434639,82
NT435633,82+83
NT435634,82
NT435635,82
NT435636,82
NT435637,82
NT435638,82
NT435639,82
NT436630,82+83
NT436631,82+83
NT436633,82+83
NT436634,82
NT436635,82
NT436636,82
NT436637,82
NT436638,82
NT436639,82
NT437630,82
NT437631,82+83
NT437633,82+83
NT437634,82
NT437635,82
NT437636,82
NT437637,82
NT437638,82
NT437639,82
NT438630,82
NT438631,82+83
NT438633,82+83
NT438634,82
NT438635,82
NT438636,82
NT438637,82
NT438638,82
NT438639,82
NT439630,82
NT439631,82+83
NT439632,82+83
NT439633,82+83
NT439634,82
NT439635,82
NT439636,82
NT439637,82
NT439638,82
NT439639,82
NT46H,82
NT46I,82
NT46J,82
NT46K,82+83
NT4460,82+83
NT449600,82+83
NT449601,82+83
NT449602,82+83
NT449603,82+83
NT449604,82+83
NT449605,82+83
NT4461,82+83
NT441619,82+83
NT442619,82+83
NT443619,82+83
NT444619,82+83
NT445618,82+83
NT445619,82+83
NT446619,82+83
NT447619,82+83
NT448619,82+83
NT449616,82+83
NT449617,82+83
NT449618,82+83
NT449619,82+83
NT4560,82+83
NT450600,82
NT450601,82
NT450602,82
NT450603,82
NT450604,82
NT450605,82+83
NT450606,82+83
NT450607,82+83
NT450608,82+83
NT450609,82+83
NT451600,82
NT451601,82
NT451602,82
NT451603,82
NT451604,82
NT451605,82
NT451606,82
NT451607,82+83
NT451608,82+83
NT451609,82+83
NT452600,82
NT452601,82
NT452602,82
NT452603,82
NT452604,82
NT452605,82
NT452606,82
NT452607,82
NT452608,82
NT452609,82
NT453600,82
NT453601,82
NT453602,82
NT453603,82
NT453604,82
NT453605,82
NT453606,82
NT453607,82
NT453608,82
NT453609,82
NT454600,82
NT454601,82
NT454602,82
NT454603,82
NT454604,82
NT454605,82
NT454606,82
NT454607,82
NT454608,82
NT454609,82
NT455600,82
NT455601,82
NT455602,82
NT455603,82
NT455604,82
NT455605,82
NT455606,82
NT455607,82
NT455608,82
NT455609,82
NT456600,82
NT456601,82
NT456602,82
NT456603,82
NT456604,82
NT456605,82
NT456606,82
NT456607,82
NT456608,82
NT456609,82
NT457600,82
NT457601,82
NT457602,82
NT457603,82
NT457604,82
NT457605,82
NT457606,82
NT457607,82
NT457608,82
NT457609,82
NT458600,82
NT458601,82
NT458602,82
NT458603,82
NT458604,82
NT458605,82
NT458606,82
NT458607,82
NT458608,82
NT458609,82
NT459600,82
NT459601,82
NT459602,82
NT459603,82
NT459604,82
NT459605,82
NT459606,82
NT459607,82
NT459608,82
NT459609,82
NT4561,82+83
NT450615,82+83
NT450616,82+83
NT450617,82
NT450618,82
NT450619,82
NT451610,82+83
NT451612,82+83
NT451613,82+83
NT451614,82+83
NT451615,82+83
NT451616,82
NT451617,82
NT451618,82
NT451619,82
NT452610,82+83
NT452611,82+83
NT452612,82+83
NT452613,82
NT452614,82
NT452615,82
NT452616,82
NT452617,82
NT452618,82
NT452619,82
NT453610,82
NT453611,82
NT453612,82
NT453613,82
NT453614,82
NT453615,82
NT453616,82
NT453617,82
NT453618,82
NT453619,82
NT454610,82
NT454611,82
NT454612,82
NT454613,82
NT454614,82
NT454615,82
NT454616,82
NT454617,82
NT454618,82
NT454619,82
NT455610,82
NT455611,82
NT455612,82
NT455613,82
NT455614,82
NT455615,82
NT455616,82
NT455617,82
NT455618,82
NT455619,82
NT456610,82
NT456611,82
NT456612,82
NT456613,82
NT456614,82
NT456615,82
NT456616,82
NT456617,82
NT456618,82
NT456619,82
NT457610,82
NT457611,82
NT457612,82
NT457613,82
NT457614,82
NT457615,82
NT457616,82
NT457617,82
NT457618,82
NT457619,82
NT458610,82
NT458611,82
NT458612,82
NT458613,82
NT458614,82
NT458615,82
NT458616,82
NT458617,82
NT458618,82
NT458619,82
NT459610,82
NT459611,82
NT459612,82
NT459613,82
NT459614,82
NT459615,82
NT459616,82
NT459617,82
NT459618,82
NT459619,82
NT46L,82+83
NT4462,82+83
NT440620,82+83
NT440621,82+83
NT440622,82
NT440623,82
NT440624,82
NT440625,82
NT440626,82
NT440627,82
NT440628,82
NT440629,82
NT441620,82+83
NT441621,82
NT441622,82
NT441623,82
NT441624,82
NT441625,82
NT441626,82
NT441627,82
NT441628,82
NT441629,82
NT442620,82+83
NT442621,82
NT442622,82
NT442623,82
NT442624,82
NT442625,82
NT442626,82
NT442627,82
NT442628,82
NT442629,82
NT443620,82
NT443621,82
NT443622,82
NT443623,82
NT443624,82
NT443625,82
NT443626,82
NT443627,82
NT443628,82
NT443629,82
NT444620,82
NT444621,82
NT444622,82
NT444623,82
NT444624,82
NT444625,82
NT444626,82
NT444627,82
NT444628,82
NT444629,82
NT445620,82
NT445621,82
NT445622,82
NT445623,82
NT445624,82
NT445625,82
NT445626,82
NT445627,82
NT445628,82
NT445629,82
NT446620,82
NT446621,82
NT446622,82
NT446623,82
NT446624,82
NT446625,82
NT446626,82
NT446627,82
NT446628,82
NT446629,82
NT447620,82
NT447621,82
NT447622,82
NT447623,82
NT447624,82
NT447625,82
NT447626,82
NT447627,82
NT447628,82
NT447629,82
NT448620,82
NT448621,82
NT448622,82
NT448623,82
NT448624,82
NT448625,82
NT448626,82
NT448627,82
NT448628,82
NT448629,82
NT449620,82
NT449621,82
NT449622,82
NT449623,82
NT449624,82
NT449625,82
NT449626,82
NT449627,82
NT449628,82
NT449629,82
NT4463,82+83
NT440630,82
NT440631,82
NT440632,82+83
NT440633,82+83
NT440634,82
NT440635,82
NT440636,82
NT440637,82
NT440638,82
NT440639,82
NT441630,82
NT441631,82
NT441632,82+83
NT441633,82
NT441634,82
NT441635,82
NT441636,82
NT441637,82
NT441638,82
NT441639,82
NT442630,82
NT442631,82
NT442632,82
NT442633,82
NT442634,82
NT442635,82
NT442636,82
NT442637,82
NT442638,82
NT442639,82
NT443630,82
NT443631,82
NT443632,82
NT443633,82
NT443634,82
NT443635,82
NT443636,82
NT443637,82
NT443638,82
NT443639,82
NT444630,82
NT444631,82
NT444632,82
NT444633,82
NT444634,82
NT444635,82
NT444636,82
NT444637,82
NT444638,82
NT444639,82
NT445630,82
NT445631,82
NT445632,82
NT445633,82
NT445634,82
NT445635,82
NT445636,82
NT445637,82
NT445638,82
NT445639,82
NT446630,82
NT446631,82
NT446632,82
NT446633,82
NT446634,82
NT446635,82
NT446636,82
NT446637,82
NT446638,82
NT446639,82
NT447630,82
NT447631,82
NT447632,82
NT447633,82
NT447634,82
NT447635,82
NT447636,82
NT447637,82
NT447638,82
NT447639,82
NT448630,82
NT448631,82
NT448632,82
NT448633,82
NT448634,82
NT448635,82
NT448636,82
NT448637,82
NT448638,82
NT448639,82
NT449630,82
NT449631,82
NT449632,82
NT449633,82
NT449634,82
NT449635,82
NT449636,82
NT449637,82
NT449638,82
NT449639,82
NT4562,82
NT4563,82
NT46M,82
NT46N,82
NT46P,82
NT46Q,82
NT46R,82
NT46S,82
NT46T,82
NT46U,82
NT46V,81+82
NT4860,82
NT4861,82
NT4960,81+82
NT490600,82
NT490601,82
NT490602,82
NT490603,82
NT490604,82
NT490605,82
NT490606,82
NT490607,82
NT490608,82
NT490609,82
NT491600,82
NT491601,82
NT491602,82
NT491603,82
NT491604,82
NT491605,82
NT491606,82
NT491607,82
NT491608,82
NT491609,82
NT492600,82
NT492601,82
NT492602,82
NT492603,82
NT492604,82
NT492605,82
NT492606,82
NT492607,82
NT492608,82
NT492609,82
NT493600,81+82
NT493601,82
NT493602,82
NT493603,82
NT493604,82
NT493605,82
NT493606,82
NT493607,82
NT493608,82
NT493609,82
NT494600,81+82
NT494601,81+82
NT494602,82
NT494603,82
NT494604,82
NT494605,82
NT494606,82
NT494607,82
NT494608,82
NT494609,82
NT495601,81+82
NT495602,82
NT495603,82
NT495604,82
NT495605,82
NT495606,82
NT495607,82
NT495608,82
NT495609,82
NT496601,81+82
NT496602,82
NT496603,82
NT496604,82
NT496605,82
NT496606,82
NT496607,82
NT496608,82
NT496609,82
NT497601,81+82
NT497602,82
NT497603,82
NT497604,82
NT497605,82
NT497606,82
NT497607,82
NT497608,82
NT497609,82
NT498601,81+82
NT498602,82
NT498603,82
NT498604,82
NT498605,82
NT498606,82
NT498607,82
NT498608,82
NT498609,82
NT499601,81+82
NT499602,81+82
NT499603,82
NT499604,82
NT499605,82
NT499606,82
NT499607,82
NT499608,82
NT499609,82
NT4961,82
NT46W,82
NT46X,82
NT46Y,82
NT46Z,82
NT47,0+82
NT47SW,82
NT47NW,0+82
NT47SE,82
NT47NE,82
NT47A,82
NT47B,82
NT47C,0+82
NT4074,82
NT4075,0+82
NT400750,82
NT400751,82
NT400752,82
NT400753,82
NT400754,82
NT400755,82
NT400756,82
NT400757,82
NT400758,0+82
NT401750,82
NT401751,82
NT401752,82
NT401753,82
NT401754,82
NT401755,82
NT401756,82
NT401757,82
NT401758,0+82
NT402750,82
NT402751,82
NT402752,82
NT402753,82
NT402754,82
NT402755,82
NT402756,82
NT402757,82
NT402758,0+82
NT402759,0+82
NT403750,82
NT403751,82
NT403752,82
NT403753,82
NT403754,82
NT403755,82
NT403756,82
NT403757,82
NT403758,82
NT403759,0+82
NT404750,82
NT404751,82
NT404752,82
NT404753,82
NT404754,82
NT404755,82
NT404756,82
NT404757,82
NT404758,82
NT404759,0+82
NT405750,82
NT405751,82
NT405752,82
NT405753,82
NT405754,82
NT405755,82
NT405756,82
NT405757,82
NT405758,82
NT405759,82
NT406750,82
NT406751,82
NT406752,82
NT406753,82
NT406754,82
NT406755,82
NT406756,82
NT406757,82
NT406758,82
NT406759,82
NT407750,82
NT407751,82
NT407752,82
NT407753,82
NT407754,82
NT407755,82
NT407756,82
NT407757,82
NT407758,82
NT407759,82
NT408750,82
NT408751,82
NT408752,82
NT408753,82
NT408754,82
NT408755,82
NT408756,82
NT408757,82
NT408758,82
NT408759,82
NT409750,82
NT409751,82
NT409752,82
NT409753,82
NT409754,82
NT409755,82
NT409756,82
NT409757,82
NT409758,82
NT409759,82
NT4174,82
NT4175,82
NT47D,0+82
NT4076,0+82
NT403760,0+82
NT404760,0+82
NT405760,0+82
NT405761,0+82
NT406760,82
NT406761,0+82
NT407760,82
NT407761,0+82
NT407762,0+82
NT407763,0+82
NT408760,82
NT408761,82
NT408762,0+82
NT409760,82
NT409761,82
NT409762,0+82
NT4176,0+82
NT410760,82
NT410761,82
NT410762,0+82
NT411760,82
NT411761,82
NT411762,0+82
NT412760,82
NT412761,82
NT412762,0+82
NT412763,0+82
NT413760,82
NT413761,82
NT413762,82
NT413763,0+82
NT414760,82
NT414761,82
NT414762,82
NT414763,0+82
NT414764,0+82
NT415760,82
NT415761,82
NT415762,82
NT415763,82
NT415764,0+82
NT416760,82
NT416761,82
NT416762,82
NT416763,0+82
NT416764,0+82
NT417760,82
NT417761,82
NT417762,82
NT417763,0+82
NT417764,0+82
NT417765,0+82
NT418760,82
NT418761,0+82
NT418762,0+82
NT418763,0+82
NT418764,0+82
NT418765,0+82
NT419760,82
NT419761,0+82
NT419765,0+82
NT47F,82
NT47G,82
NT47H,82
NT47I,0+82
NT4276,0+82
NT420760,82
NT420761,0+82
NT420762,0+82
NT421760,82
NT421761,82
NT421762,0+82
NT422760,82
NT422761,82
NT422762,0+82
NT422763,0+82
NT423760,82
NT423761,82
NT423762,82
NT423763,0+82
NT424760,82
NT424761,82
NT424762,82
NT424763,0+82
NT425760,82
NT425761,82
NT425762,82
NT425763,0+82
NT426760,82
NT426761,82
NT426762,82
NT426763,0+82
NT427760,82
NT427761,82
NT427762,82
NT427763,0+82
NT427764,0+82
NT428760,82
NT428761,82
NT428762,82
NT428763,82
NT428764,0+82
NT429760,82
NT429761,82
NT429762,82
NT429763,82
NT429764,0+82
NT429765,0+82
NT4376,0+82
NT430760,82
NT430761,82
NT430762,82
NT430763,82
NT430764,82
NT430765,0+82
NT430766,0+82
NT430767,0+82
NT431760,82
NT431761,82
NT431762,82
NT431763,82
NT431764,82
NT431765,82
NT431766,82
NT431767,0+82
NT432760,82
NT432761,82
NT432762,82
NT432763,82
NT432764,82
NT432765,82
NT432766,82
NT432767,0+82
NT433760,82
NT433761,82
NT433762,82
NT433763,82
NT433764,82
NT433765,82
NT433766,82
NT433767,0+82
NT433768,0+82
NT434760,82
NT434761,82
NT434762,82
NT434763,82
NT434764,82
NT434765,82
NT434766,82
NT434767,82
NT434768,0+82
NT434769,0+82
NT435760,82
NT435761,82
NT435762,82
NT435763,82
NT435764,82
NT435765,82
NT435766,82
NT435767,82
NT435768,82
NT435769,0+82
NT436760,82
NT436761,82
NT436762,82
NT436763,82
NT436764,82
NT436765,82
NT436766,82
NT436767,82
NT436768,82
NT436769,82
NT437760,82
NT437761,82
NT437762,82
NT437763,82
NT437764,82
NT437765,82
NT437766,82
NT437767,82
NT437768,82
NT437769,82
NT438760,82
NT438761,82
NT438762,82
NT438763,82
NT438764,82
NT438765,82
NT438766,82
NT438767,82
NT438768,82
NT438769,82
NT439760,82
NT439761,82
NT439762,82
NT439763,82
NT439764,82
NT439765,82
NT439766,82
NT439767,82
NT439768,82
NT439769,82
NT4377,0+82
NT435770,0+82
NT435771,0+82
NT436770,82
NT436771,0+82
NT436772,0+82
NT436773,0+82
NT437770,82
NT437771,82
NT437772,82
NT437773,0+82
NT437774,0+82
NT437775,0+82
NT437776,0+82
NT438770,82
NT438771,82
NT438772,82
NT438773,82
NT438774,82
NT438775,82
NT438776,0+82
NT438777,0+82
NT438778,0+82
NT438779,0+82
NT439770,82
NT439771,82
NT439772,82
NT439773,82
NT439774,82
NT439775,82
NT439776,82
NT439777,82
NT439778,82
NT439779,82
NT47J,0+82
NT4378,0+82
NT438780,0+82
NT438787,0+82
NT438788,0+82
NT438789,0+82
NT439780,0+82
NT439781,0+82
NT439782,0+82
NT439783,0+82
NT439784,0+82
NT439785,0+82
NT439786,0+82
NT439787,0+82
NT439788,0+82
NT439789,82
NT4379,0+82
NT437791,0+82
NT437792,0+82
NT437793,0+82
NT437794,0+82
NT437795,0+82
NT437796,0+82
NT438790,0+82
NT438791,0+82
NT438792,82
NT438793,82
NT438794,0+82
NT438795,0+82
NT438796,0+82
NT438797,0+82
NT438798,0+82
NT438799,0+82
NT439790,82
NT439791,82
NT439792,82
NT439793,82
NT439794,82
NT439795,82
NT439796,82
NT439797,82
NT439798,82
NT439799,82
NT47K,82
NT47L,82
NT47M,82
NT47N,82
NT47P,82
NT47Q,82
NT47R,82
NT47S,82
NT47T,82
NT47U,82
NT47V,82
NT47W,82
NT47X,82
NT47Y,82
NT47Z,82
NT48,0+82
NT48SW,0+82
NT48SE,0+82
NT48NE,0+82
NT48F,0+82
NT4380,0+82
NT438800,0+82
NT438801,0+82
NT438802,0+82
NT439800,82
NT439801,82
NT439802,0+82
NT439803,0+82
NT439804,0+82
NT48K,0+82
NT4480,0+82
NT440800,82
NT440801,82
NT440802,82
NT440803,82
NT440804,0+82
NT440805,0+82
NT440806,0+82
NT441800,82
NT441801,82
NT441802,82
NT441803,82
NT441804,82
NT441805,82
NT441806,0+82
NT441807,0+82
NT442800,82
NT442801,82
NT442802,82
NT442803,82
NT442804,82
NT442805,82
NT442806,82
NT442807,0+82
NT442808,0+82
NT443800,82
NT443801,82
NT443802,82
NT443803,82
NT443804,82
NT443805,82
NT443806,82
NT443807,82
NT443808,0+82
NT443809,0+82
NT444800,82
NT444801,82
NT444802,82
NT444803,82
NT444804,82
NT444805,82
NT444806,82
NT444807,82
NT444808,82
NT444809,82
NT445800,82
NT445801,82
NT445802,82
NT445803,82
NT445804,82
NT445805,82
NT445806,82
NT445807,82
NT445808,82
NT445809,82
NT446800,82
NT446801,82
NT446802,82
NT446803,82
NT446804,82
NT446805,82
NT446806,82
NT446807,82
NT446808,82
NT446809,82
NT447800,82
NT447801,82
NT447802,82
NT447803,82
