TA,0+54+61+62
TA212199,61
TA213194,0+61
TA213195,61
TA213196,61
TA213197,61
TA213198,61
TA213199,61
TA214193,0+61
TA214194,0+61
TA214195,61
TA214196,61
TA214197,61
TA214198,61
TA214199,61
TA215192,0+61
TA215193,0+61
TA215194,0+61
TA215195,61
TA215196,61
TA215197,61
TA215198,61
TA215199,61
TA216191,0+61
TA216192,0+61
TA216193,0+61
TA216194,0+61
TA216195,61
TA216196,61
TA216197,61
TA216198,61
TA216199,61
TA217190,0+61
TA217191,0+61
TA217192,61
TA217193,0+61
TA217194,61
TA217195,61
TA217196,61
TA217197,61
TA217198,61
TA217199,61
TA218190,0+61
TA218191,61
TA218192,0+61
TA218193,0+61
TA218194,61
TA218195,61
TA218196,61
TA218197,61
TA218198,61
TA218199,61
TA219190,61
TA219191,61
TA219192,0+61
TA219193,61
TA219194,61
TA219195,61
TA219196,61
TA219197,61
TA219198,61
TA219199,61
TA21I,0+61
TA2217,0+61
TA229179,0+61
TA2317,0+61
TA230178,0+61
TA230179,0+61
TA231178,0+61
TA231179,61
TA232176,0+61
TA232177,0+61
TA232178,0+61
TA232179,61
TA233175,0+61
TA233176,0+61
TA233177,61
TA233178,61
TA233179,61
TA234174,0+61
TA234175,0+61
TA234176,61
TA234177,61
TA234178,61
TA234179,61
TA235174,0+61
TA235175,61
TA235176,61
TA235177,61
TA235178,61
TA235179,61
TA236173,0+61
TA236174,0+61
TA236175,61
TA236176,61
TA236177,61
TA236178,61
TA236179,61
TA237172,0+61
TA237173,0+61
TA237174,61
TA237175,61
TA237176,61
TA237177,61
TA237178,61
TA237179,61
TA238171,0+61
TA238172,0+61
TA238173,61
TA238174,61
TA238175,61
TA238176,61
TA238177,61
TA238178,61
TA238179,0+61
TA239171,0+61
TA239172,61
TA239173,61
TA239174,61
TA239175,61
TA239176,61
TA239177,61
TA239178,0+61
TA239179,0+61
TA21J,0+61
TA2218,0+61
TA220187,0+61
TA220188,0+61
TA220189,61
TA221186,0+61
TA221187,0+61
TA221188,61
TA221189,61
TA222186,0+61
TA222187,61
TA222188,61
TA222189,61
TA223185,0+61
TA223186,0+61
TA223187,61
TA223188,61
TA223189,61
TA224184,0+61
TA224185,0+61
TA224186,61
TA224187,61
TA224188,61
TA224189,61
TA225183,0+61
TA225184,0+61
TA225185,61
TA225186,61
TA225187,61
TA225188,61
TA225189,61
TA226182,0+61
TA226183,0+61
TA226184,61
TA226185,61
TA226186,61
TA226187,61
TA226188,61
TA226189,61
TA227181,0+61
TA227182,0+61
TA227183,61
TA227184,61
TA227185,61
TA227186,61
TA227187,61
TA227188,61
TA227189,61
TA228180,0+61
TA228181,0+61
TA228182,61
TA228183,61
TA228184,61
TA228185,61
TA228186,61
TA228187,61
TA228188,61
TA228189,61
TA229180,0+61
TA229181,61
TA229182,61
TA229183,61
TA229184,61
TA229185,61
TA229186,61
TA229187,61
TA229188,61
TA229189,61
TA2219,0+61
TA220190,61
TA220191,61
TA220192,0+61
TA220193,61
TA220194,61
TA220195,61
TA220196,61
TA220197,61
TA220198,61
TA220199,61
TA221190,61
TA221191,61
TA221192,0+61
TA221193,61
TA221194,61
TA221195,61
TA221196,61
TA221197,61
TA221198,61
TA221199,61
TA222190,61
TA222191,61
TA222192,0+61
TA222193,0+61
TA222194,61
TA222195,61
TA222196,61
TA222197,61
TA222198,61
TA222199,61
TA223190,61
TA223191,61
TA223192,0+61
TA223193,0+61
TA223194,0+61
TA223195,61
TA223196,0+61
TA223197,0+61
TA223198,61
TA223199,61
TA224190,61
TA224191,61
TA224192,61
TA224193,0+61
TA224194,0+61
TA224195,0+61
TA224196,0+61
TA224197,0+61
TA224198,61
TA224199,61
TA225190,61
TA225191,61
TA225192,61
TA225193,61
TA225194,0+61
TA225195,0+61
TA225196,61
TA225197,61
TA225198,61
TA225199,61
TA226190,61
TA226191,61
TA226192,61
TA226193,61
TA226194,61
TA226195,61
TA226196,61
TA226197,61
TA226198,61
TA226199,61
TA227190,61
TA227191,61
TA227192,61
TA227193,61
TA227194,61
TA227195,61
TA227196,61
TA227197,61
TA227198,61
TA227199,61
TA228190,61
TA228191,61
TA228192,61
TA228193,61
TA228194,61
TA228195,61
TA228196,61
TA228197,61
TA228198,61
TA228199,61
TA229190,61
TA229191,61
TA229192,61
TA229193,61
TA229194,61
TA229195,61
TA229196,61
TA229197,61
TA229198,61
TA229199,61
TA2318,0+61
TA230180,61
TA230181,61
TA230182,61
TA230183,61
TA230184,61
TA230185,61
TA230186,61
TA230187,61
TA230188,61
TA230189,61
TA231180,61
TA231181,61
TA231182,61
TA231183,61
TA231184,61
TA231185,61
TA231186,61
TA231187,61
TA231188,61
TA231189,61
TA232180,61
TA232181,61
TA232182,61
TA232183,61
TA232184,61
TA232185,61
TA232186,0+61
TA232187,0+61
TA232188,61
TA232189,61
TA233180,61
TA233181,61
TA233182,61
TA233183,61
TA233184,61
TA233185,0+61
TA233186,0+61
TA233187,0+61
TA233188,61
TA233189,61
TA234180,61
TA234181,61
TA234182,61
TA234183,61
TA234184,0+61
TA234185,0+61
TA234186,0+61
TA234187,61
TA234188,61
TA234189,61
TA235180,61
TA235181,61
TA235182,61
TA235183,0+61
TA235184,0+61
TA235185,61
TA235186,61
TA235187,61
TA235188,61
TA235189,61
TA236180,61
TA236181,0+61
TA236182,0+61
TA236183,0+61
TA236184,0+61
TA236185,61
TA236186,61
TA236187,61
TA236188,61
TA236189,61
TA237180,0+61
TA237181,0+61
TA237182,0+61
TA237183,0+61
TA237184,61
TA237185,61
TA237186,61
TA237187,61
TA237188,61
TA237189,61
TA238180,0+61
TA238181,0+61
TA238182,0+61
TA238183,61
TA238184,61
TA238185,61
TA238186,61
TA238187,61
TA238188,61
TA238189,61
TA239180,0+61
TA239181,0+61
TA239182,61
TA239183,61
TA239184,61
TA239185,61
TA239186,61
TA239187,61
TA239188,61
TA239189,61
TA2319,61
TA21N,0+61
TA2416,0+61
TA241169,0+61
TA242169,0+61
TA243168,0+61
TA243169,0+61
TA244168,0+61
TA244169,61
TA245168,0+61
TA245169,61
TA246167,0+61
TA246168,0+61
TA246169,61
TA247167,0+61
TA247168,61
TA247169,61
TA248167,0+61
TA248168,61
TA248169,61
TA249166,0+61
TA249167,0+61
TA249168,61
TA249169,61
TA2417,0+61
TA240170,0+61
TA240171,0+61
TA240172,61
TA240173,61
TA240174,61
TA240175,61
TA240176,61
TA240177,0+61
TA240178,0+61
TA240179,0+61
TA241170,0+61
TA241171,61
TA241172,61
TA241173,61
TA241174,61
TA241175,61
TA241176,0+61
TA241177,0+61
TA241178,0+61
TA241179,0+61
TA242170,61
TA242171,61
TA242172,61
TA242173,61
TA242174,61
TA242175,0+61
TA242176,0+61
TA242177,0+61
TA242178,0+61
TA242179,61
TA243170,61
TA243171,61
TA243172,61
TA243173,61
TA243174,0+61
TA243175,0+61
TA243176,0+61
TA243177,0+61
TA243178,61
TA243179,61
TA244170,61
TA244171,61
TA244172,61
TA244173,61
TA244174,0+61
TA244175,0+61
TA244176,0+61
TA244177,61
TA244178,61
TA244179,61
TA245170,61
TA245171,61
TA245172,61
TA245173,0+61
TA245174,0+61
TA245175,0+61
TA245176,0+61
TA245177,61
TA245178,61
TA245179,61
TA246170,61
TA246171,61
TA246172,0+61
TA246173,0+61
TA246174,0+61
TA246175,61
TA246176,61
TA246177,61
TA246178,61
TA246179,61
TA247170,61
TA247171,61
TA247172,0+61
TA247173,0+61
TA247174,61
TA247175,61
TA247176,61
TA247177,61
TA247178,61
TA247179,61
TA248170,61
TA248171,0+61
TA248172,0+61
TA248173,0+61
TA248174,61
TA248175,61
TA248176,61
TA248177,61
TA248178,61
TA248179,61
TA249170,61
TA249171,0+61
TA249172,0+61
TA249173,61
TA249174,61
TA249175,61
TA249176,61
TA249177,61
TA249178,61
TA249179,61
TA2516,0+61
TA250166,0+61
TA250167,61
TA250168,61
TA250169,61
TA251166,0+61
TA251167,61
TA251168,61
TA251169,0+61
TA252165,0+61
TA252166,0+61
TA252167,61
TA252168,61
TA252169,0+61
TA253165,0+61
TA253166,61
TA253167,61
TA253168,0+61
TA253169,0+61
TA254165,0+61
TA254166,61
TA254167,61
TA254168,0+61
TA254169,0+61
TA255164,0+61
TA255165,0+61
TA255166,61
TA255167,0+61
TA255168,0+61
TA255169,0+61
TA256164,0+61
TA256165,61
TA256166,61
TA256167,0+61
TA256168,0+61
TA256169,0+61
TA257164,0+61
TA257165,61
TA257166,61
TA257167,0+61
TA257168,0+61
TA257169,0+61
TA258164,0+61
TA258165,61
TA258166,61
TA258167,0+61
TA258168,0+61
TA258169,0+61
TA259164,0+61
TA259165,61
TA259166,61
TA259167,0+61
TA259168,0+61
TA259169,0+61
TA2517,0+61
TA250170,0+61
TA250171,0+61
TA250172,61
TA250173,61
TA250174,61
TA250175,61
TA250176,61
TA250177,61
TA250178,61
TA250179,61
TA251170,0+61
TA251171,0+61
TA251172,61
TA251173,61
TA251174,61
TA251175,61
TA251176,61
TA251177,61
TA251178,61
TA251179,61
TA252170,0+61
TA252171,0+61
TA252172,61
TA252173,61
TA252174,61
TA252175,61
TA252176,61
TA252177,61
TA252178,61
TA252179,61
TA253170,0+61
TA253171,0+61
TA253172,61
TA253173,61
TA253174,61
TA253175,61
TA253176,61
TA253177,61
TA253178,61
TA253179,61
TA254170,0+61
TA254171,61
TA254172,61
TA254173,61
TA254174,61
TA254175,61
TA254176,61
TA254177,61
TA254178,61
TA254179,61
TA255170,0+61
TA255171,61
TA255172,61
TA255173,61
TA255174,61
TA255175,61
TA255176,61
TA255177,61
TA255178,61
TA255179,61
TA256170,61
TA256171,61
TA256172,61
TA256173,61
TA256174,61
TA256175,61
TA256176,61
TA256177,61
TA256178,61
TA256179,61
TA257170,61
TA257171,61
TA257172,61
TA257173,61
TA257174,61
TA257175,61
TA257176,61
TA257177,61
TA257178,61
TA257179,61
TA258170,61
TA258171,61
TA258172,61
TA258173,61
TA258174,61
TA258175,61
TA258176,61
TA258177,61
TA258178,61
TA258179,61
TA259170,61
TA259171,61
TA259172,61
TA259173,61
TA259174,61
TA259175,61
TA259176,61
TA259177,61
TA259178,61
TA259179,61
TA21P,0+61
TA2418,0+61
TA240180,0+61
TA240181,61
TA240182,61
TA240183,61
TA240184,61
TA240185,61
TA240186,61
TA240187,61
TA240188,61
TA240189,61
TA241180,61
TA241181,61
TA241182,61
TA241183,61
TA241184,61
TA241185,61
TA241186,61
TA241187,61
TA241188,61
TA241189,61
TA242180,61
TA242181,61
TA242182,61
TA242183,61
TA242184,61
TA242185,61
TA242186,61
TA242187,61
TA242188,61
TA242189,61
TA243180,61
TA243181,61
TA243182,61
TA243183,61
TA243184,61
TA243185,61
TA243186,61
TA243187,61
TA243188,61
TA243189,61
TA244180,61
TA244181,61
TA244182,61
TA244183,61
TA244184,61
TA244185,61
TA244186,61
TA244187,61
TA244188,61
TA244189,61
TA245180,61
TA245181,61
TA245182,61
TA245183,61
TA245184,61
TA245185,61
TA245186,61
TA245187,61
TA245188,61
TA245189,61
TA246180,61
TA246181,61
TA246182,61
TA246183,61
TA246184,61
TA246185,61
TA246186,61
TA246187,61
TA246188,61
TA246189,61
TA247180,61
TA247181,61
TA247182,61
TA247183,61
TA247184,61
TA247185,61
TA247186,61
TA247187,61
TA247188,61
TA247189,61
TA248180,61
TA248181,61
TA248182,61
TA248183,61
TA248184,61
TA248185,61
TA248186,61
TA248187,61
TA248188,61
TA248189,61
TA249180,61
TA249181,61
TA249182,61
TA249183,61
TA249184,61
TA249185,61
TA249186,61
TA249187,61
TA249188,61
TA249189,61
TA2419,61
TA2518,61
TA2519,61
TA21T,0+61
TA2616,0+61
TA260164,0+61
TA260165,61
TA260166,61
TA260167,0+61
TA260168,0+61
TA260169,61
TA261164,0+61
TA261165,61
TA261166,0+61
TA261167,0+61
TA261168,0+61
TA261169,61
TA262164,0+61
TA262165,0+61
TA262166,0+61
TA262167,0+61
TA262168,61
TA262169,61
TA263164,0+61
TA263165,0+61
TA263166,61
TA263167,61
TA263168,61
TA263169,61
TA264163,0+61
TA264164,0+61
TA264165,61
TA264166,61
TA264167,61
TA264168,61
TA264169,61
TA265163,0+61
TA265164,61
TA265165,61
TA265166,61
TA265167,61
TA265168,61
TA265169,61
TA266163,0+61
TA266164,61
TA266165,61
TA266166,61
TA266167,61
TA266168,61
TA266169,61
TA267163,0+61
TA267164,61
TA267165,61
TA267166,61
TA267167,61
TA267168,61
TA267169,61
TA268163,0+61
TA268164,0+61
TA268165,61
TA268166,61
TA268167,61
TA268168,61
TA268169,61
TA269164,0+61
TA269165,61
TA269166,61
TA269167,61
TA269168,61
TA269169,61
TA2617,61
TA2716,0+61
TA270164,0+61
TA270165,61
TA270166,61
TA270167,61
TA270168,61
TA270169,61
TA271164,0+61
TA271165,61
TA271166,61
TA271167,61
TA271168,61
TA271169,61
TA272164,0+61
TA272165,61
TA272166,61
TA272167,61
TA272168,61
TA272169,61
TA273163,0+61
TA273164,0+61
TA273165,61
TA273166,61
TA273167,61
TA273168,61
TA273169,61
TA274163,0+61
TA274164,61
TA274165,61
TA274166,61
TA274167,61
TA274168,61
TA274169,61
TA275163,0+61
TA275164,61
TA275165,61
TA275166,61
TA275167,61
TA275168,61
TA275169,61
TA276163,0+61
TA276164,61
TA276165,61
TA276166,61
TA276167,61
TA276168,61
TA276169,61
TA277163,0+61
TA277164,61
TA277165,61
TA277166,61
TA277167,61
TA277168,61
TA277169,61
TA278163,0+61
TA278164,61
TA278165,61
TA278166,61
TA278167,61
TA278168,61
TA278169,61
TA279163,0+61
TA279164,61
TA279165,61
TA279166,61
TA279167,61
TA279168,61
TA279169,61
TA2717,61
TA21U,61
TA21Y,0+61
TA2816,0+61
TA280163,0+61
TA280164,61
TA280165,61
TA280166,61
TA280167,61
TA280168,61
TA280169,61
TA281163,0+61
TA281164,61
TA281165,61
TA281166,61
TA281167,61
TA281168,61
TA281169,61
TA282163,0+61
TA282164,61
TA282165,61
TA282166,61
TA282167,61
TA282168,61
TA282169,61
TA283163,0+61
TA283164,61
TA283165,61
TA283166,61
TA283167,61
TA283168,61
TA283169,61
TA284163,0+61
TA284164,61
TA284165,61
TA284166,61
TA284167,61
TA284168,61
TA284169,61
TA285163,0+61
TA285164,61
TA285165,61
TA285166,61
TA285167,61
TA285168,61
TA285169,61
TA286163,0+61
TA286164,61
TA286165,61
TA286166,61
TA286167,61
TA286168,61
TA286169,61
TA287163,0+61
TA287164,61
TA287165,61
TA287166,61
TA287167,61
TA287168,61
TA287169,61
TA288163,0+61
TA288164,61
TA288165,61
TA288166,61
TA288167,61
TA288168,61
TA288169,61
TA289163,0+61
TA289164,61
TA289165,61
TA289166,61
TA289167,61
TA289168,61
TA289169,61
TA2817,61
TA2916,0+61
TA290163,0+61
TA290164,61
TA290165,61
TA290166,61
TA290167,61
TA290168,61
TA290169,61
TA291163,0+61
TA291164,61
TA291165,61
TA291166,61
TA291167,61
TA291168,61
TA291169,61
TA292163,0+61
TA292164,61
TA292165,61
TA292166,61
TA292167,61
TA292168,61
TA292169,61
TA293163,0+61
TA293164,61
TA293165,61
TA293166,61
TA293167,61
TA293168,61
TA293169,61
TA294163,0+61
TA294164,61
TA294165,61
TA294166,61
TA294167,61
TA294168,61
TA294169,61
TA295163,0+61
TA295164,61
TA295165,61
TA295166,61
TA295167,61
TA295168,61
TA295169,61
TA296163,0+61
TA296164,61
TA296165,61
TA296166,61
TA296167,61
TA296168,61
TA296169,61
TA297163,0+61
TA297164,61
TA297165,61
TA297166,61
TA297167,61
TA297168,61
TA297169,61
TA298163,0+61
TA298164,61
TA298165,61
TA298166,61
TA298167,61
TA298168,61
TA298169,61
TA299163,0+61
TA299164,61
TA299165,61
TA299166,61
TA299167,61
TA299168,61
TA299169,61
TA2917,61
TA21Z,61
TA22,0+61
TA22SW,0+61
TA22NW,61
TA22SE,61
TA22NE,61
TA22A,0+61
TA2020,0+61
TA200205,0+61
TA200206,0+61
TA200207,61
TA200208,61
TA200209,61
TA201205,0+61
TA201206,61
TA201207,61
TA201208,61
TA201209,61
TA202204,0+61
TA202205,0+61
TA202206,61
TA202207,61
TA202208,61
TA202209,61
TA203203,0+61
TA203204,0+61
TA203205,61
TA203206,61
TA203207,61
TA203208,61
TA203209,61
TA204202,0+61
TA204203,0+61
TA204204,61
TA204205,61
TA204206,61
TA204207,61
TA204208,61
TA204209,61
TA205201,0+61
TA205202,0+61
TA205203,61
TA205204,61
TA205205,61
TA205206,61
TA205207,61
TA205208,61
TA205209,61
TA206200,0+61
TA206201,0+61
TA206202,61
TA206203,61
TA206204,61
TA206205,61
TA206206,61
TA206207,61
TA206208,61
TA206209,61
TA207200,0+61
TA207201,61
TA207202,61
TA207203,61
TA207204,61
TA207205,61
TA207206,61
TA207207,61
TA207208,61
TA207209,61
TA208200,61
TA208201,61
TA208202,61
TA208203,61
TA208204,61
TA208205,61
TA208206,61
TA208207,61
TA208208,61
TA208209,61
TA209200,61
TA209201,61
TA209202,61
TA209203,61
TA209204,61
TA209205,61
TA209206,61
TA209207,61
TA209208,61
TA209209,61
TA2021,0+61
TA200210,61
TA200211,61
TA200212,61
TA200213,0+61
TA200214,0+61
TA200215,61
TA200216,61
TA200217,61
TA200218,61
TA200219,61
TA201210,61
TA201211,61
TA201212,61
TA201213,61
TA201214,61
TA201215,61
TA201216,61
TA201217,61
TA201218,61
TA201219,61
TA202210,61
TA202211,61
TA202212,61
TA202213,61
TA202214,61
TA202215,61
TA202216,61
TA202217,61
TA202218,61
TA202219,61
TA203210,61
TA203211,61
TA203212,61
TA203213,61
TA203214,61
TA203215,61
TA203216,61
TA203217,61
TA203218,61
TA203219,61
TA204210,61
TA204211,61
TA204212,61
TA204213,61
TA204214,61
TA204215,61
TA204216,61
TA204217,61
TA204218,61
TA204219,61
TA205210,61
TA205211,61
TA205212,61
TA205213,61
TA205214,61
TA205215,61
TA205216,61
TA205217,61
TA205218,61
TA205219,61
TA206210,61
TA206211,61
TA206212,61
TA206213,61
TA206214,61
TA206215,61
TA206216,61
TA206217,61
TA206218,61
TA206219,61
TA207210,61
TA207211,61
TA207212,61
TA207213,61
TA207214,61
TA207215,61
TA207216,61
TA207217,61
TA207218,61
TA207219,61
TA208210,61
TA208211,61
TA208212,61
TA208213,61
TA208214,61
TA208215,61
TA208216,61
TA208217,61
TA208218,61
TA208219,61
TA209210,61
TA209211,61
TA209212,61
TA209213,61
TA209214,61
TA209215,61
TA209216,61
TA209217,61
TA209218,61
TA209219,61
TA2120,61
TA2121,61
TA22B,61
TA22C,61
TA22D,61
TA22E,61
TA22F,61
TA22G,61
TA22H,61
TA22I,61
TA22J,61
TA22K,61
TA22L,61
TA22M,61
TA22N,61
TA22P,61
TA22Q,61
TA22R,61
TA22S,61
TA22T,61
TA22U,61
TA22V,61
TA22W,61
TA22X,61
TA22Y,61
TA22Z,61
TA23,0+61
TA23SW,61
TA23NW,61
TA23SE,0+61
TA23NE,0+61
TA23A,61
TA23B,61
TA23C,61
TA23D,61
TA23E,61
TA23F,61
TA23G,61
TA23H,61
TA23I,61
TA23J,61
TA23K,61
TA23L,61
TA23M,61
TA23N,61
TA23P,0+61
TA2438,61
TA2439,61
TA2538,61
TA2539,0+61
TA250390,61
TA250391,61
TA250392,61
TA250393,61
TA250394,61
TA250395,61
TA250396,61
TA250397,61
TA250398,61
TA250399,61
TA251390,61
TA251391,61
TA251392,61
TA251393,61
TA251394,61
TA251395,61
TA251396,61
TA251397,61
TA251398,61
TA251399,61
TA252390,61
TA252391,61
TA252392,61
TA252393,61
TA252394,61
TA252395,61
TA252396,61
TA252397,61
TA252398,61
TA252399,61
TA253390,61
TA253391,61
TA253392,61
TA253393,61
TA253394,61
TA253395,61
TA253396,61
TA253397,61
TA253398,61
TA253399,61
TA254390,61
TA254391,61
TA254392,61
TA254393,61
TA254394,61
TA254395,61
TA254396,61
TA254397,61
TA254398,61
TA254399,61
TA255390,61
TA255391,61
TA255392,61
TA255393,61
TA255394,61
TA255395,61
TA255396,61
TA255397,61
TA255398,61
TA255399,61
TA256390,61
TA256391,61
TA256392,61
TA256393,61
TA256394,61
TA256395,61
TA256396,61
TA256397,61
TA256398,61
TA256399,0+61
TA257390,61
TA257391,61
TA257392,61
TA257393,61
TA257394,61
TA257395,61
TA257396,61
TA257397,0+61
TA257398,0+61
TA257399,0+61
TA258390,61
TA258391,61
TA258392,61
TA258393,61
TA258394,61
TA258395,61
TA258396,0+61
TA258397,0+61
TA259390,61
TA259391,61
TA259392,61
TA259393,61
TA259394,61
TA259395,0+61
TA259396,0+61
TA23Q,61
TA23R,61
TA23S,61
TA23T,0+61
TA2636,61
TA2637,0+61
TA260370,61
TA260371,61
TA260372,61
TA260373,61
TA260374,61
TA260375,61
TA260376,61
TA260377,61
TA260378,61
TA260379,61
TA261370,61
TA261371,61
TA261372,61
TA261373,61
TA261374,61
TA261375,61
TA261376,61
TA261377,61
TA261378,61
TA261379,61
TA262370,61
TA262371,61
TA262372,61
TA262373,61
TA262374,61
TA262375,61
TA262376,61
TA262377,61
TA262378,61
TA262379,61
TA263370,61
TA263371,61
TA263372,61
TA263373,61
TA263374,61
TA263375,61
TA263376,61
TA263377,61
TA263378,61
TA263379,61
TA264370,61
TA264371,61
TA264372,61
TA264373,61
TA264374,61
TA264375,61
TA264376,61
TA264377,61
TA264378,61
TA264379,61
TA265370,61
TA265371,61
TA265372,61
TA265373,61
TA265374,61
TA265375,61
TA265376,61
TA265377,61
TA265378,61
TA265379,61
TA266370,61
TA266371,61
TA266372,61
TA266373,61
TA266374,61
TA266375,61
TA266376,61
TA266377,61
TA266378,61
TA266379,61
TA267370,61
TA267371,61
TA267372,61
TA267373,61
TA267374,61
TA267375,61
TA267376,61
TA267377,61
TA267378,61
TA267379,61
TA268370,61
TA268371,61
TA268372,61
TA268373,61
TA268374,61
TA268375,61
TA268376,61
TA268377,61
TA268378,61
TA268379,61
TA269370,61
TA269371,61
TA269372,61
TA269373,61
TA269374,61
TA269375,61
TA269376,61
TA269377,61
TA269378,61
TA269379,0+61
TA2736,0+61
TA270360,61
TA270361,61
TA270362,61
TA270363,61
TA270364,61
TA270365,61
TA270366,61
TA270367,61
TA270368,61
TA270369,61
TA271360,61
TA271361,61
TA271362,61
TA271363,61
TA271364,61
TA271365,61
TA271366,61
TA271367,61
TA271368,61
TA271369,61
TA272360,61
TA272361,61
TA272362,61
TA272363,61
TA272364,61
TA272365,61
TA272366,61
TA272367,61
TA272368,61
TA272369,61
TA273360,61
TA273361,61
TA273362,61
TA273363,61
TA273364,61
TA273365,61
TA273366,61
TA273367,61
TA273368,61
TA273369,61
TA274360,61
TA274361,61
TA274362,61
TA274363,61
TA274364,61
TA274365,61
TA274366,61
TA274367,61
TA274368,61
TA274369,61
TA275360,61
TA275361,61
TA275362,61
TA275363,61
TA275364,61
TA275365,61
TA275366,61
TA275367,61
TA275368,61
TA275369,61
TA276360,61
TA276361,61
TA276362,61
TA276363,61
TA276364,61
TA276365,61
TA276366,61
TA276367,61
TA276368,61
TA276369,61
TA277360,61
TA277361,61
TA277362,61
TA277363,61
TA277364,61
TA277365,61
TA277366,61
TA277367,61
TA277368,61
TA277369,0+61
TA278360,61
TA278361,61
TA278362,61
TA278363,61
TA278364,61
TA278365,61
TA278366,61
TA278367,0+61
TA278368,0+61
TA278369,0+61
TA279360,61
TA279361,61
TA279362,61
TA279363,61
TA279364,61
TA279365,0+61
TA279366,0+61
TA279367,0+61
TA2737,0+61
TA270370,61
TA270371,61
TA270372,61
TA270373,61
TA270374,61
TA270375,61
TA270376,61
TA270377,0+61
TA270378,0+61
TA270379,0+61
TA271370,61
TA271371,61
TA271372,61
TA271373,61
TA271374,61
TA271375,61
TA271376,0+61
TA271377,0+61
TA272370,61
TA272371,61
TA272372,61
TA272373,61
TA272374,61
TA272375,0+61
TA272376,0+61
TA273370,61
TA273371,61
TA273372,61
TA273373,61
TA273374,0+61
TA273375,0+61
TA274370,61
TA274371,61
TA274372,0+61
TA274373,0+61
TA275370,61
TA275371,0+61
TA275372,0+61
TA276370,0+61
TA276371,0+61
TA277370,0+61
TA23U,0+61
TA2638,0+61
TA260380,61
TA260381,61
TA260382,61
TA260383,61
TA260384,61
TA260385,61
TA260386,61
TA260387,61
TA260388,61
TA260389,61
TA261380,61
TA261381,61
TA261382,61
TA261383,61
TA261384,61
TA261385,61
TA261386,61
TA261387,61
TA261388,61
TA261389,61
TA262380,61
TA262381,61
TA262382,61
TA262383,61
TA262384,61
TA262385,61
TA262386,61
TA262387,61
TA262388,61
TA262389,61
TA263380,61
TA263381,61
TA263382,61
TA263383,61
TA263384,61
TA263385,61
TA263386,61
TA263387,61
TA263388,61
TA263389,0+61
TA264380,61
TA264381,61
TA264382,61
TA264383,61
TA264384,61
TA264385,61
TA264386,61
TA264387,0+61
TA264388,0+61
TA264389,0+61
TA265380,61
TA265381,61
TA265382,61
TA265383,61
TA265384,61
TA265385,61
TA265386,0+61
TA265387,0+61
TA266380,61
TA266381,61
TA266382,61
TA266383,61
TA266384,61
TA266385,0+61
TA266386,0+61
TA267380,61
TA267381,61
TA267382,61
TA267383,0+61
TA267384,0+61
TA267385,0+61
TA268380,61
TA268381,0+61
TA268382,0+61
TA268383,0+61
TA269380,0+61
TA269381,0+61
TA2639,0+61
TA260390,61
TA260391,61
TA260392,61
TA260393,0+61
TA260394,0+61
TA260395,0+61
TA261390,61
TA261391,61
TA261392,0+61
TA261393,0+61
TA262390,0+61
TA262391,0+61
TA262392,0+61
TA263390,0+61
TA23V,61
TA23W,0+61
TA2832,61
TA2833,61
TA2932,61
TA2933,0+61
TA290330,61
TA290331,61
TA290332,61
TA290333,61
TA290334,61
TA290335,61
TA290336,61
TA290337,61
TA290338,61
TA290339,61
TA291330,61
TA291331,61
TA291332,61
TA291333,61
TA291334,61
TA291335,61
TA291336,61
TA291337,61
TA291338,61
TA291339,61
TA292330,61
TA292331,61
TA292332,61
TA292333,61
TA292334,61
TA292335,61
TA292336,61
TA292337,61
TA292338,61
TA292339,61
TA293330,61
TA293331,61
TA293332,61
TA293333,61
TA293334,61
TA293335,61
TA293336,61
TA293337,61
TA293338,61
TA293339,61
TA294330,61
TA294331,61
TA294332,61
TA294333,61
TA294334,61
TA294335,61
TA294336,61
TA294337,61
TA294338,61
TA294339,61
TA295330,61
TA295331,61
TA295332,61
TA295333,61
TA295334,61
TA295335,61
TA295336,61
TA295337,61
TA295338,61
TA295339,61
TA296330,61
TA296331,61
TA296332,61
TA296333,61
TA296334,61
TA296335,61
TA296336,61
TA296337,61
TA296338,61
TA296339,61
TA297330,61
TA297331,61
TA297332,61
TA297333,61
TA297334,61
TA297335,61
TA297336,61
TA297337,61
TA297338,61
TA297339,61
TA298330,61
TA298331,61
TA298332,61
TA298333,61
TA298334,61
TA298335,61
TA298336,61
TA298337,61
TA298338,61
TA298339,0+61
TA299330,61
TA299331,61
TA299332,61
TA299333,61
TA299334,61
TA299335,61
TA299336,61
TA299337,0+61
TA299338,0+61
TA299339,0+61
TA23X,0+61
TA2834,61
TA2835,0+61
TA280350,61
TA280351,61
TA280352,61
TA280353,61
TA280354,61
TA280355,61
TA280356,61
TA280357,61
TA280358,61
TA280359,61
TA281350,61
TA281351,61
TA281352,61
TA281353,61
TA281354,61
TA281355,61
TA281356,61
TA281357,61
TA281358,61
TA281359,61
TA282350,61
TA282351,61
TA282352,61
TA282353,61
TA282354,61
TA282355,61
TA282356,61
TA282357,61
TA282358,61
TA282359,61
TA283350,61
TA283351,61
TA283352,61
TA283353,61
TA283354,61
TA283355,61
TA283356,61
TA283357,61
TA283358,61
TA283359,61
TA284350,61
TA284351,61
TA284352,61
TA284353,61
TA284354,61
TA284355,61
TA284356,61
TA284357,61
TA284358,61
