NT,0+67+68+72+77+78+79+80+81+82+83+84+85+87
NT427169,80
NT428160,79+80
NT428161,80
NT428162,80
NT428163,80
NT428164,80
NT428165,80
NT428166,80
NT428167,80
NT428168,80
NT428169,80
NT429160,79+80
NT429161,80
NT429162,80
NT429163,80
NT429164,80
NT429165,80
NT429166,80
NT429167,80
NT429168,80
NT429169,80
NT4217,79+80
NT424170,79+80
NT425170,79+80
NT425171,79+80
NT425172,79+80
NT426170,80
NT426171,80
NT426172,79+80
NT426173,79+80
NT426174,79+80
NT427170,80
NT427171,80
NT427172,80
NT427173,80
NT427174,79+80
NT427175,79+80
NT428170,80
NT428171,80
NT428172,80
NT428173,80
NT428174,80
NT428175,79+80
NT428176,79+80
NT429170,80
NT429171,80
NT429172,80
NT429173,80
NT429174,80
NT429175,80
NT429176,79+80
NT4316,79+80
NT430160,79+80
NT430161,80
NT430162,80
NT430163,80
NT430164,80
NT430165,80
NT430166,80
NT430167,80
NT430168,80
NT430169,80
NT431160,80
NT431161,80
NT431162,80
NT431163,80
NT431164,80
NT431165,80
NT431166,80
NT431167,80
NT431168,80
NT431169,80
NT432160,80
NT432161,80
NT432162,80
NT432163,80
NT432164,80
NT432165,80
NT432166,80
NT432167,80
NT432168,80
NT432169,80
NT433160,80
NT433161,80
NT433162,80
NT433163,80
NT433164,80
NT433165,80
NT433166,80
NT433167,80
NT433168,80
NT433169,80
NT434160,80
NT434161,80
NT434162,80
NT434163,80
NT434164,80
NT434165,80
NT434166,80
NT434167,80
NT434168,80
NT434169,80
NT435160,80
NT435161,80
NT435162,80
NT435163,80
NT435164,80
NT435165,80
NT435166,80
NT435167,80
NT435168,80
NT435169,80
NT436160,80
NT436161,80
NT436162,80
NT436163,80
NT436164,80
NT436165,80
NT436166,80
NT436167,80
NT436168,80
NT436169,80
NT437160,80
NT437161,80
NT437162,80
NT437163,80
NT437164,80
NT437165,80
NT437166,80
NT437167,80
NT437168,80
NT437169,80
NT438160,80
NT438161,80
NT438162,80
NT438163,80
NT438164,80
NT438165,80
NT438166,80
NT438167,80
NT438168,80
NT438169,80
NT439160,80
NT439161,80
NT439162,80
NT439163,80
NT439164,80
NT439165,80
NT439166,80
NT439167,80
NT439168,80
NT439169,80
NT4317,79+80
NT430170,80
NT430171,80
NT430172,80
NT430173,80
NT430174,80
NT430175,80
NT430176,79+80
NT430177,79+80
NT431170,80
NT431171,80
NT431172,80
NT431173,80
NT431174,80
NT431175,80
NT431176,80
NT431177,79+80
NT431178,79+80
NT431179,79+80
NT432170,80
NT432171,80
NT432172,80
NT432173,80
NT432174,80
NT432175,80
NT432176,80
NT432177,80
NT432178,80
NT432179,79+80
NT433170,80
NT433171,80
NT433172,80
NT433173,80
NT433174,80
NT433175,80
NT433176,80
NT433177,80
NT433178,80
NT433179,80
NT434170,80
NT434171,80
NT434172,80
NT434173,80
NT434174,80
NT434175,80
NT434176,80
NT434177,80
NT434178,80
NT434179,80
NT435170,80
NT435171,80
NT435172,80
NT435173,80
NT435174,80
NT435175,80
NT435176,80
NT435177,80
NT435178,80
NT435179,80
NT436170,80
NT436171,80
NT436172,80
NT436173,80
NT436174,80
NT436175,80
NT436176,80
NT436177,80
NT436178,80
NT436179,80
NT437170,80
NT437171,80
NT437172,80
NT437173,80
NT437174,80
NT437175,80
NT437176,80
NT437177,80
NT437178,80
NT437179,80
NT438170,80
NT438171,80
NT438172,80
NT438173,80
NT438174,80
NT438175,80
NT438176,80
NT438177,80
NT438178,80
NT438179,80
NT439170,80
NT439171,80
NT439172,80
NT439173,80
NT439174,80
NT439175,80
NT439176,80
NT439177,80
NT439178,80
NT439179,80
NT41J,79+80
NT4318,79+80
NT432180,79+80
NT433180,79+80
NT434180,79+80
NT435180,79+80
NT435181,79+80
NT435182,79+80
NT436180,80
NT436181,79+80
NT436182,79+80
NT437180,80
NT437181,80
NT437182,79+80
NT437183,79+80
NT437184,79+80
NT437189,79+80
NT438180,80
NT438181,80
NT438182,80
NT438183,80
NT438184,79+80
NT438185,79+80
NT438186,79+80
NT438187,79+80
NT438188,79+80
NT438189,79+80
NT439180,80
NT439181,80
NT439182,80
NT439183,80
NT439184,80
NT439185,79+80
NT439186,80
NT439187,79+80
NT439188,79+80
NT439189,80
NT4319,79+80
NT434194,79+80
NT434195,79+80
NT434196,79+80
NT434197,79+80
NT435191,79+80
NT435192,79+80
NT435193,79+80
NT435194,79+80
NT435195,80
NT435196,80
NT435197,79+80
NT435198,79+80
NT435199,79+80
NT436190,79+80
NT436191,79+80
NT436192,80
NT436193,80
NT436194,80
NT436195,80
NT436196,80
NT436197,80
NT436198,80
NT436199,80
NT437190,79+80
NT437191,80
NT437192,80
NT437193,80
NT437194,80
NT437195,80
NT437196,80
NT437197,80
NT437198,80
NT437199,80
NT438190,80
NT438191,80
NT438192,80
NT438193,80
NT438194,80
NT438195,80
NT438196,80
NT438197,80
NT438198,80
NT438199,80
NT439190,80
NT439191,80
NT439192,80
NT439193,80
NT439194,80
NT439195,80
NT439196,80
NT439197,80
NT439198,80
NT439199,80
NT41K,80
NT41L,80
NT41M,80
NT41N,80
NT41P,80
NT41Q,80
NT41R,80
NT41S,80
NT41T,80
NT41U,80
NT41V,80
NT41W,80
NT41X,80
NT41Y,80
NT41Z,80
NT42,79+80
NT42SW,79+80
NT42SE,79+80
NT42NE,79+80
NT42F,79+80
NT4220,79+80
NT424208,79+80
NT424209,79+80
NT425206,79+80
NT425207,79+80
NT425208,79+80
NT425209,80
NT426205,79+80
NT426206,79+80
NT426207,80
NT426208,80
NT426209,80
NT427204,79+80
NT427205,79+80
NT427206,80
NT427207,80
NT427208,80
NT427209,80
NT428203,79+80
NT428204,79+80
NT428205,80
NT428206,80
NT428207,80
NT428208,80
NT428209,80
NT429203,79+80
NT429204,80
NT429205,80
NT429206,80
NT429207,80
NT429208,80
NT429209,80
NT4221,79+80
NT422213,79+80
NT422214,79+80
NT423210,79+80
NT423211,79+80
NT423212,79+80
NT423213,79+80
NT423214,79+80
NT423215,79+80
NT424210,79+80
NT424211,80
NT424212,80
NT424213,80
NT424214,80
NT424215,79+80
NT424216,79+80
NT425210,80
NT425211,80
NT425212,80
NT425213,80
NT425214,80
NT425215,80
NT425216,79+80
NT425217,79+80
NT425218,79+80
NT426210,80
NT426211,80
NT426212,80
NT426213,80
NT426214,80
NT426215,80
NT426216,80
NT426217,80
NT426218,79+80
NT426219,79+80
NT427210,80
NT427211,80
NT427212,80
NT427213,80
NT427214,80
NT427215,80
NT427216,80
NT427217,80
NT427218,80
NT427219,80
NT428210,80
NT428211,80
NT428212,80
NT428213,80
NT428214,80
NT428215,80
NT428216,80
NT428217,80
NT428218,80
NT428219,80
NT429210,80
NT429211,80
NT429212,80
NT429213,80
NT429214,80
NT429215,80
NT429216,80
NT429217,80
NT429218,80
NT429219,80
NT4320,79+80
NT430203,79+80
NT430204,80
NT430205,80
NT430206,80
NT430207,80
NT430208,80
NT430209,80
NT431202,79+80
NT431203,79+80
NT431204,80
NT431205,80
NT431206,80
NT431207,80
NT431208,80
NT431209,80
NT432202,79+80
NT432203,80
NT432204,80
NT432205,80
NT432206,80
NT432207,80
NT432208,80
NT432209,80
NT433202,79+80
NT433203,80
NT433204,80
NT433205,80
NT433206,80
NT433207,80
NT433208,80
NT433209,80
NT434200,79+80
NT434201,79+80
NT434202,79+80
NT434203,80
NT434204,80
NT434205,80
NT434206,80
NT434207,80
NT434208,80
NT434209,80
NT435200,79+80
NT435201,80
NT435202,80
NT435203,80
NT435204,80
NT435205,80
NT435206,80
NT435207,80
NT435208,80
NT435209,80
NT436200,80
NT436201,80
NT436202,80
NT436203,80
NT436204,80
NT436205,80
NT436206,80
NT436207,80
NT436208,80
NT436209,80
NT437200,80
NT437201,80
NT437202,80
NT437203,80
NT437204,80
NT437205,80
NT437206,80
NT437207,80
NT437208,80
NT437209,80
NT438200,80
NT438201,80
NT438202,80
NT438203,80
NT438204,80
NT438205,80
NT438206,80
NT438207,80
NT438208,80
NT438209,80
NT439200,80
NT439201,80
NT439202,80
NT439203,80
NT439204,80
NT439205,80
NT439206,80
NT439207,80
NT439208,80
NT439209,80
NT4321,80
NT42G,79+80
NT4222,79+80
NT426220,79+80
NT427220,79+80
NT427221,79+80
NT428220,80
NT428221,79+80
NT428222,79+80
NT429220,80
NT429221,80
NT429222,79+80
NT4322,79+80
NT430220,80
NT430221,80
NT430222,79+80
NT431220,80
NT431221,80
NT431222,79+80
NT432220,80
NT432221,80
NT432222,79+80
NT432223,79+80
NT433220,80
NT433221,80
NT433222,79+80
NT433223,79+80
NT434220,80
NT434221,80
NT434222,80
NT434223,79+80
NT435220,80
NT435221,80
NT435222,79+80
NT435223,79+80
NT436220,80
NT436221,80
NT436222,79+80
NT437220,80
NT437221,80
NT437222,79+80
NT438220,80
NT438221,80
NT438222,79+80
NT439220,80
NT439221,80
NT439222,79+80
NT4323,79+80
NT436231,79+80
NT437231,79+80
NT437232,79+80
NT438231,79+80
NT438232,79+80
NT438233,79+80
NT439230,79+80
NT439231,79+80
NT439232,80
NT439233,79+80
NT439234,79+80
NT42K,80
NT42L,79+80
NT4422,79+80
NT440220,80
NT440221,80
NT440222,79+80
NT441220,80
NT441221,79+80
NT441222,79+80
NT441229,79+80
NT442220,80
NT442221,79+80
NT442222,79+80
NT442229,79+80
NT443220,80
NT443221,79+80
NT443222,79+80
NT443228,79+80
NT443229,79+80
NT444220,80
NT444221,80
NT444222,79+80
NT444223,79+80
NT444224,79+80
NT444226,79+80
NT444227,79+80
NT444228,79+80
NT444229,80
NT445220,80
NT445221,80
NT445222,79+80
NT445223,79+80
NT445224,79+80
NT445225,79+80
NT445226,79+80
NT445227,80
NT445228,80
NT445229,80
NT446220,80
NT446221,80
NT446222,80
NT446223,80
NT446224,80
NT446225,80
NT446226,80
NT446227,80
NT446228,80
NT446229,80
NT447220,80
NT447221,80
NT447222,80
NT447223,80
NT447224,80
NT447225,80
NT447226,80
NT447227,80
NT447228,80
NT447229,80
NT448220,80
NT448221,80
NT448222,80
NT448223,80
NT448224,80
NT448225,80
NT448226,80
NT448227,80
NT448228,80
NT448229,80
NT449220,80
NT449221,80
NT449222,80
NT449223,80
NT449224,80
NT449225,80
NT449226,80
NT449227,80
NT449228,80
NT449229,80
NT4423,79+80
NT440230,79+80
NT440231,80
NT440232,80
NT440233,80
NT440234,79+80
NT441230,79+80
NT441231,80
NT441232,80
NT441233,80
NT441234,79+80
NT441235,79+80
NT442230,80
NT442231,80
NT442232,80
NT442233,80
NT442234,80
NT442235,79+80
NT443230,80
NT443231,80
NT443232,80
NT443233,80
NT443234,80
NT443235,79+80
NT443236,79+80
NT444230,80
NT444231,80
NT444232,80
NT444233,80
NT444234,80
NT444235,80
NT444236,79+80
NT444237,79+80
NT445230,80
NT445231,80
NT445232,80
NT445233,80
NT445234,80
NT445235,80
NT445236,80
NT445237,79+80
NT445238,79+80
NT445239,79+80
NT446230,80
NT446231,80
NT446232,80
NT446233,80
NT446234,80
NT446235,80
NT446236,80
NT446237,80
NT446238,80
NT446239,79+80
NT447230,80
NT447231,80
NT447232,80
NT447233,80
NT447234,80
NT447235,80
NT447236,80
NT447237,80
NT447238,80
NT447239,79+80
NT448230,80
NT448231,80
NT448232,80
NT448233,80
NT448234,80
NT448235,80
NT448236,80
NT448237,80
NT448238,80
NT448239,79+80
NT449230,80
NT449231,80
NT449232,80
NT449233,80
NT449234,80
NT449235,80
NT449236,80
NT449237,80
NT449238,80
NT449239,79+80
NT4522,80
NT4523,80
NT42M,79+80
NT4424,79+80
NT449240,79+80
NT4524,79+80
NT450240,79+80
NT451240,79+80
NT451241,79+80
NT451242,79+80
NT452240,80
NT452241,80
NT452242,79+80
NT452243,79+80
NT453240,80
NT453241,80
NT453242,80
NT453243,79+80
NT454240,80
NT454241,80
NT454242,80
NT454243,79+80
NT455240,80
NT455241,80
NT455242,80
NT455243,79+80
NT456240,80
NT456241,80
NT456242,80
NT456243,79+80
NT456244,79+80
NT457240,80
NT457241,80
NT457242,80
NT457243,80
NT457244,79+80
NT458240,80
NT458241,80
NT458242,80
NT458243,80
NT458244,79+80
NT458245,79+80
NT459240,80
NT459241,80
NT459242,80
NT459243,80
NT459244,80
NT459245,79+80
NT42Q,80
NT42R,80
NT42S,79+80
NT4624,79+80
NT460240,80
NT460241,80
NT460242,80
NT460243,80
NT460244,80
NT460245,79+80
NT460246,79+80
NT461240,80
NT461241,80
NT461242,80
NT461243,80
NT461244,80
NT461245,80
NT461246,79+80
NT462240,80
NT462241,80
NT462242,80
NT462243,80
NT462244,80
NT462245,80
NT462246,79+80
NT462247,79+80
NT463240,80
NT463241,80
NT463242,80
NT463243,80
NT463244,80
NT463245,80
NT463246,80
NT463247,79+80
NT464240,80
NT464241,80
NT464242,80
NT464243,80
NT464244,80
NT464245,80
NT464246,80
NT464247,79+80
NT464248,79+80
NT464249,79+80
NT465240,80
NT465241,80
NT465242,80
NT465243,80
NT465244,80
NT465245,80
NT465246,80
NT465247,80
NT465248,80
NT465249,79+80
NT466240,80
NT466241,80
NT466242,80
NT466243,80
NT466244,80
NT466245,80
NT466246,80
NT466247,80
NT466248,80
NT466249,79+80
NT467240,80
NT467241,80
NT467242,80
NT467243,80
NT467244,80
NT467245,80
NT467246,80
NT467247,80
NT467248,80
NT467249,79+80
NT468240,80
NT468241,80
NT468242,80
NT468243,80
NT468244,80
NT468245,80
NT468246,80
NT468247,80
NT468248,80
NT468249,79+80
NT469240,80
NT469241,80
NT469242,80
NT469243,80
NT469244,80
NT469245,80
NT469246,80
NT469247,80
NT469248,80
NT469249,80
NT4625,79+80
NT468250,79+80
NT469250,79+80
NT4724,80
NT4725,79+80
NT470250,79+80
NT470251,79+80
NT471250,80
NT471251,79+80
NT472250,80
NT472251,79+80
NT473250,80
NT473251,79+80
NT473252,79+80
NT474250,80
NT474251,80
NT474252,79+80
NT475250,80
NT475251,80
NT475252,79+80
NT476250,80
NT476251,80
NT476252,79+80
NT476253,79+80
NT477250,80
NT477251,80
NT477252,80
NT477253,79+80
NT478250,80
NT478251,80
NT478252,80
NT478253,79+80
NT478254,79+80
NT479250,80
NT479251,80
NT479252,80
NT479253,80
NT479254,79+80
NT42U,79+80
NT4729,79+80
NT474295,79+80
NT474296,79+80
NT474297,79+80
NT475295,79+80
NT475296,79+80
NT475297,79+80
NT475298,79+80
NT475299,79+80
NT476296,79+80
NT476297,79+80
NT476298,79+80
NT476299,79+80
NT477299,79+80
NT42V,80
NT42W,80
NT42X,79+80
NT4824,80
NT4825,79+80
NT480250,80
NT480251,80
NT480252,80
NT480253,80
NT480254,79+80
NT481250,80
NT481251,80
NT481252,80
NT481253,80
NT481254,79+80
NT482250,80
NT482251,80
NT482252,80
NT482253,80
NT482254,79+80
NT483250,80
NT483251,80
NT483252,80
NT483253,80
NT483254,79+80
NT484250,80
NT484251,80
NT484252,80
NT484253,80
NT484254,79+80
NT484255,79+80
NT485250,80
NT485251,80
NT485252,80
NT485253,80
NT485254,80
NT485255,79+80
NT486250,80
NT486251,80
NT486252,80
NT486253,80
NT486254,80
NT486255,79+80
NT487250,80
NT487251,80
NT487252,80
NT487253,80
NT487254,80
NT487255,79+80
NT488250,80
NT488251,80
NT488252,80
NT488253,80
NT488254,80
NT488255,79+80
NT488256,79+80
NT489250,80
NT489251,80
NT489252,80
NT489253,80
NT489254,80
NT489255,80
NT489256,79+80
NT4924,80
NT4925,79+80
NT490250,80
NT490251,80
NT490252,80
NT490253,80
NT490254,80
NT490255,80
NT490256,79+80
NT490257,79+80
NT491250,80
NT491251,80
NT491252,80
NT491253,80
NT491254,80
NT491255,80
NT491256,80
NT491257,79+80
NT492250,80
NT492251,80
NT492252,80
NT492253,80
NT492254,80
NT492255,80
NT492256,80
NT492257,79+80
NT492258,79+80
NT492259,79+80
NT493250,80
NT493251,80
NT493252,80
NT493253,80
NT493254,80
NT493255,80
NT493256,80
NT493257,80
NT493258,79+80
NT493259,79+80
NT494250,80
NT494251,80
NT494252,80
NT494253,80
NT494254,80
NT494255,80
NT494256,80
NT494257,80
NT494258,80
NT494259,80
NT495250,80
NT495251,80
NT495252,80
NT495253,80
NT495254,80
NT495255,80
NT495256,80
NT495257,80
NT495258,80
NT495259,80
NT496250,80
NT496251,80
NT496252,80
NT496253,80
NT496254,80
NT496255,80
NT496256,80
NT496257,80
NT496258,80
NT496259,80
NT497250,80
NT497251,80
NT497252,80
NT497253,80
NT497254,80
NT497255,80
NT497256,80
NT497257,80
NT497258,80
NT497259,80
NT498250,80
NT498251,80
NT498252,80
NT498253,80
NT498254,80
NT498255,80
NT498256,80
NT498257,80
NT498258,80
NT498259,80
NT499250,80
NT499251,80
NT499252,80
NT499253,80
NT499254,80
NT499255,80
NT499256,80
NT499257,80
NT499258,80
NT499259,80
NT42Y,79+80
NT4826,79+80
NT489262,79+80
NT489263,79+80
NT489264,79+80
NT4926,79+80
NT490261,79+80
NT490262,79+80
NT490263,80
NT490264,79+80
NT490265,79+80
NT491260,79+80
NT491261,79+80
NT491262,80
NT491263,80
NT491264,80
NT491265,79+80
NT491266,79+80
NT491268,79+80
NT491269,79+80
NT492260,79+80
NT492261,80
NT492262,80
NT492263,80
NT492264,80
NT492265,80
NT492266,79+80
NT492267,79+80
NT492268,79+80
NT492269,79+80
NT493260,80
NT493261,80
NT493262,80
NT493263,80
NT493264,80
NT493265,80
NT493266,80
NT493267,80
NT493268,80
NT493269,80
NT494260,80
NT494261,80
NT494262,80
NT494263,80
NT494264,80
NT494265,80
NT494266,80
NT494267,80
NT494268,80
NT494269,80
NT495260,80
NT495261,80
NT495262,80
NT495263,80
NT495264,80
NT495265,80
NT495266,80
NT495267,80
NT495268,80
NT495269,80
NT496260,80
NT496261,80
NT496262,80
NT496263,80
NT496264,80
NT496265,80
NT496266,80
NT496267,80
NT496268,80
NT496269,80
NT497260,80
NT497261,80
NT497262,80
NT497263,80
NT497264,80
NT497265,80
NT497266,80
NT497267,80
NT497268,80
NT497269,80
NT498260,80
NT498261,80
NT498262,80
NT498263,80
NT498264,80
NT498265,80
NT498266,80
NT498267,80
NT498268,80
NT498269,80
NT499260,80
NT499261,80
NT499262,80
NT499263,80
NT499264,80
NT499265,80
NT499266,80
NT499267,80
NT499268,80
NT499269,80
NT4927,79+80
NT492270,79+80
NT493270,79+80
NT494270,79+80
NT494271,79+80
NT495270,80
NT495271,79+80
NT495279,79+80
NT496270,80
NT496271,79+80
NT496272,79+80
NT496279,79+80
NT497270,80
NT497271,80
NT497272,79+80
NT497273,79+80
NT497279,79+80
NT498270,80
NT498271,80
NT498272,80
NT498273,79+80
NT498274,79+80
NT498278,79+80
NT498279,79+80
NT499270,80
NT499271,80
NT499272,80
NT499273,80
NT499274,79+80
NT499275,79+80
NT499276,79+80
NT499277,79+80
NT499278,79+80
NT499279,80
NT42Z,79+80
NT4828,79+80
NT484287,79+80
NT484288,79+80
NT484289,79+80
NT485286,79+80
NT485287,79+80
NT485288,80
NT485289,79+80
NT486285,79+80
NT486286,79+80
NT486287,80
NT486288,80
NT486289,80
NT487285,79+80
NT487286,80
NT487287,80
NT487288,80
NT487289,80
NT488285,79+80
NT488286,80
NT488287,80
NT488288,80
NT488289,80
NT489285,79+80
NT489286,80
NT489287,80
NT489288,80
NT489289,80
NT4829,79+80
NT483292,79+80
NT483293,79+80
NT484291,79+80
NT484292,79+80
NT484293,79+80
NT484294,79+80
NT485290,79+80
NT485291,79+80
NT485292,80
NT485293,80
NT485294,79+80
NT485295,79+80
NT486290,80
NT486291,80
NT486292,80
NT486293,80
NT486294,80
NT486295,79+80
NT486296,79+80
NT487290,80
NT487291,80
NT487292,80
NT487293,80
NT487294,80
NT487295,80
NT487296,79+80
NT488290,80
NT488291,80
NT488292,80
NT488293,80
NT488294,80
NT488295,80
NT488296,79+80
NT489290,80
NT489291,80
NT489292,80
NT489293,80
NT489294,80
NT489295,80
NT489296,79+80
NT4928,79+80
NT490284,79+80
NT490285,79+80
NT490286,80
NT490287,80
NT490288,80
NT490289,80
NT491283,79+80
NT491284,79+80
NT491285,80
NT491286,80
NT491287,80
NT491288,80
NT491289,80
NT492283,79+80
NT492284,80
NT492285,80
NT492286,80
NT492287,80
NT492288,80
NT492289,80
NT493283,79+80
NT493284,80
NT493285,80
NT493286,80
NT493287,80
NT493288,80
NT493289,80
NT494280,79+80
NT494281,79+80
NT494283,79+80
NT494284,80
NT494285,80
NT494286,80
NT494287,80
NT494288,80
NT494289,80
NT495280,79+80
NT495281,79+80
NT495282,79+80
NT495283,79+80
NT495284,80
NT495285,80
NT495286,80
NT495287,80
NT495288,80
NT495289,80
NT496280,80
NT496281,80
NT496282,79+80
NT496283,80
NT496284,80
NT496285,80
NT496286,80
NT496287,80
NT496288,80
NT496289,80
NT497280,80
NT497281,80
NT497282,80
NT497283,80
NT497284,80
NT497285,80
NT497286,80
NT497287,80
NT497288,80
NT497289,80
NT498280,80
NT498281,80
NT498282,80
NT498283,80
NT498284,80
NT498285,80
NT498286,80
NT498287,80
NT498288,80
NT498289,80
NT499280,80
NT499281,80
NT499282,80
NT499283,80
NT499284,80
NT499285,80
NT499286,80
NT499287,80
NT499288,80
NT499289,80
NT4929,79+80
NT490290,80
NT490291,80
NT490292,80
NT490293,80
NT490294,80
NT490295,80
NT490296,79+80
NT490297,79+80
NT491290,80
NT491291,80
NT491292,80
NT491293,80
NT491294,80
NT491295,80
NT491296,80
NT491297,79+80
NT492290,80
NT492291,80
NT492292,80
NT492293,80
NT492294,80
NT492295,80
NT492296,80
NT492297,79+80
NT493290,80
NT493291,80
NT493292,80
NT493293,80
NT493294,80
NT493295,80
NT493296,80
NT493297,79+80
NT494290,80
NT494291,80
NT494292,80
NT494293,80
NT494294,80
NT494295,80
NT494296,80
NT494297,79+80
NT495290,80
NT495291,80
NT495292,80
NT495293,80
NT495294,80
NT495295,80
NT495296,80
NT495297,79+80
NT496290,80
NT496291,80
NT496292,80
NT496293,80
NT496294,80
NT496295,80
NT496296,79+80
NT496297,79+80
NT497290,80
NT497291,80
NT497292,80
NT497293,80
NT497294,80
NT497295,80
NT497296,79+80
NT497297,79+80
NT497298,79+80
NT497299,79+80
NT498290,80
NT498291,80
NT498292,80
NT498293,80
NT498294,80
NT498295,80
NT498296,80
NT498297,80
NT498298,80
NT498299,80
NT499290,80
NT499291,80
NT499292,80
NT499293,80
NT499294,80
NT499295,80
NT499296,80
NT499297,80
NT499298,80
NT499299,80
NT43,79+80+83
NT43SE,79+80
NT43NE,79+80+83
NT43P,79+80+83
NT4539,79+80+83
NT459394,79+80
NT459396,79+80
NT459397,79+80
NT459398,79+80+83
NT459399,79+80+83
NT43Q,79+80
NT4630,79+80
NT468302,79+80
NT468303,79+80
NT468304,79+80
NT469302,79+80
NT469303,80
NT469304,79+80
NT469305,79+80
NT4730,79+80
NT470302,79+80
NT470303,80
NT470304,80
NT470305,79+80
NT471302,79+80
NT471303,80
NT471304,80
NT471305,79+80
NT471306,79+80
NT472302,79+80
NT472303,80
NT472304,80
NT472305,80
NT472306,79+80
NT473302,79+80
NT473303,80
NT473304,80
NT473305,80
NT473306,79+80
NT473307,79+80
NT474302,79+80
NT474303,80
NT474304,80
NT474305,80
NT474306,80
NT474307,79+80
NT475300,79+80
NT475302,79+80
NT475303,80
NT475304,80
NT475305,80
NT475306,80
NT475307,79+80
NT475308,79+80
NT476300,79+80
NT476301,79+80
NT476302,79+80
NT476303,80
NT476304,80
NT476305,80
NT476306,80
NT476307,80
NT476308,79+80
NT476309,79+80
NT477300,79+80
NT477301,79+80
NT477302,80
NT477303,80
NT477304,80
NT477305,80
NT477306,80
NT477307,80
NT477308,80
NT477309,80
NT478301,79+80
NT478302,79+80
NT478303,79+80
NT478304,79+80
NT478305,79+80
NT478306,80
NT478307,80
NT478308,80
NT478309,80
NT479305,79+80
NT479306,80
NT479307,80
NT479308,80
NT479309,80
NT4731,79+80
NT476310,79+80
NT477310,79+80
NT477311,79+80
NT478310,80
NT478311,79+80
NT478312,79+80
NT479310,80
NT479311,80
NT479312,79+80
NT479313,79+80
NT43T,79+80
NT4737,79+80
NT472376,79+80
NT473375,79+80
NT473376,79+80
NT473377,79+80
NT474375,79+80
NT474376,80
NT474377,79+80
NT474378,79+80
NT475374,79+80
NT475375,79+80
NT475376,80
NT475377,80
NT475378,79+80
NT475379,79+80
NT476375,79+80
NT476376,80
NT476377,80
NT476378,80
NT476379,79+80
NT477375,79+80
NT477376,80
NT477377,80
NT477378,80
NT477379,80
NT478374,79+80
NT478375,79+80
NT478376,80
NT478377,80
NT478378,80
NT478379,80
NT479373,79+80
NT479374,79+80
NT479375,80
NT479376,80
NT479377,80
NT479378,80
NT479379,80
NT43U,79+80+83
NT4638,79+80
NT464388,79+80
NT464389,79+80
NT465388,79+80
NT465389,79+80
NT466387,79+80
NT466388,79+80
NT466389,80
NT467387,79+80
NT467388,80
NT467389,80
NT468387,79+80
NT468388,79+80
NT468389,80
NT469388,79+80
NT469389,80
NT4639,79+80+83
NT460392,79+80
NT460393,79+80
NT460394,79+80
NT460395,79+80
NT460396,79+80
NT460397,80
NT460398,80
NT460399,80+83
NT461392,79+80
NT461393,80
NT461394,80
NT461395,80
NT461396,80
NT461397,80
NT461398,80
NT461399,80
NT462391,79+80
NT462392,79+80
NT462393,80
NT462394,80
NT462395,80
NT462396,80
NT462397,80
NT462398,80
NT462399,80
NT463391,79+80
NT463392,80
NT463393,80
NT463394,80
NT463395,80
NT463396,80
NT463397,80
NT463398,80
NT463399,80
NT464391,79+80
NT464392,80
NT464393,80
NT464394,80
NT464395,80
NT464396,80
NT464397,80
NT464398,80
NT464399,80
NT465390,79+80
NT465391,79+80
NT465392,80
NT465393,80
NT465394,80
NT465395,80
NT465396,80
NT465397,80
NT465398,80
NT465399,80
NT466390,79+80
NT466391,79+80
NT466392,80
NT466393,80
NT466394,80
NT466395,80
NT466396,80
NT466397,80
NT466398,80
NT466399,80
NT467390,80
NT467391,80
NT467392,80
NT467393,80
NT467394,80
NT467395,80
NT467396,80
NT467397,80
NT467398,80
NT467399,80
NT468390,80
NT468391,80
NT468392,80
NT468393,80
NT468394,80
NT468395,80
NT468396,80
NT468397,80
NT468398,80
NT468399,80
NT469390,80
NT469391,80
NT469392,80
NT469393,80
NT469394,80
NT469395,80
NT469396,80
NT469397,80
NT469398,80
NT469399,80
NT4738,79+80
NT470388,79+80
NT470389,79+80
NT471389,79+80
NT472388,79+80
NT472389,79+80
NT473387,79+80
NT473388,79+80
NT473389,80
NT474386,79+80
NT474387,79+80
NT474388,80
NT474389,80
NT475386,79+80
NT475387,80
NT475388,80
NT475389,80
NT476380,79+80
NT476386,79+80
NT476387,80
NT476388,80
NT476389,80
NT477380,79+80
NT477381,79+80
NT477386,79+80
NT477387,79+80
NT477388,80
NT477389,80
NT478380,80
NT478381,79+80
NT478382,79+80
NT478383,79+80
NT478384,79+80
NT478385,79+80
NT478386,79+80
NT478387,79+80
NT478388,80
NT478389,80
NT479380,80
NT479381,80
NT479382,80
NT479383,79+80
NT479384,79+80
NT479385,80
NT479386,80
NT479387,80
NT479388,80
NT479389,80
NT4739,80
NT43V,79+80
NT4830,79+80
NT480304,79+80
NT480305,79+80
NT480306,80
NT480307,80
NT480308,80
NT480309,80
NT481304,79+80
NT481305,80
NT481306,80
NT481307,80
NT481308,80
NT481309,80
NT482304,79+80
NT482305,80
NT482306,80
NT482307,80
NT482308,80
NT482309,80
NT483304,79+80
NT483305,79+80
NT483306,80
NT483307,80
NT483308,80
NT483309,80
NT484305,79+80
NT484306,79+80
NT484307,80
NT484308,80
NT484309,80
NT485306,79+80
NT485307,80
NT485308,80
NT485309,80
NT486306,79+80
NT486307,80
NT486308,80
NT486309,80
NT487306,79+80
NT487307,79+80
