SD,0+58+59+60+63+64+65+69+70
NY737348,70
NY737349,70
NY738346,69+70
NY738347,70
NY738348,70
NY738349,70
NY739346,69+70
NY739347,70
NY739348,70
NY739349,70
NY7335,70
NY73I,70
NY73J,70
NY73L,69+70
NY7533,69+70
NY754339,69+70
NY755339,69+70
NY756339,69+70
NY757338,69+70
NY757339,69+70
NY758339,69+70
NY759339,69+70
NY73M,69+70
NY7434,69+70
NY740345,69+70
NY740346,69+70
NY740347,70
NY740348,70
NY740349,70
NY741345,69+70
NY741346,70
NY741347,70
NY741348,70
NY741349,70
NY742345,69+70
NY742346,70
NY742347,70
NY742348,70
NY742349,70
NY743345,69+70
NY743346,70
NY743347,70
NY743348,70
NY743349,70
NY744345,69+70
NY744346,70
NY744347,70
NY744348,70
NY744349,70
NY745345,69+70
NY745346,70
NY745347,70
NY745348,70
NY745349,70
NY746345,69+70
NY746346,70
NY746347,70
NY746348,70
NY746349,70
NY747345,69+70
NY747346,70
NY747347,70
NY747348,70
NY747349,70
NY748344,69+70
NY748345,69+70
NY748346,70
NY748347,70
NY748348,70
NY748349,70
NY749344,69+70
NY749345,70
NY749346,70
NY749347,70
NY749348,70
NY749349,70
NY7435,70
NY7534,69+70
NY750344,69+70
NY750345,70
NY750346,70
NY750347,70
NY750348,70
NY750349,70
NY751343,69+70
NY751344,69+70
NY751345,70
NY751346,70
NY751347,70
NY751348,70
NY751349,70
NY752342,69+70
NY752343,69+70
NY752344,70
NY752345,70
NY752346,70
NY752347,70
NY752348,70
NY752349,70
NY753341,69+70
NY753342,69+70
NY753343,70
NY753344,70
NY753345,70
NY753346,70
NY753347,70
NY753348,70
NY753349,70
NY754340,69+70
NY754341,69+70
NY754342,70
NY754343,70
NY754344,70
NY754345,70
NY754346,70
NY754347,70
NY754348,70
NY754349,70
NY755340,70
NY755341,70
NY755342,70
NY755343,70
NY755344,70
NY755345,70
NY755346,70
NY755347,70
NY755348,70
NY755349,70
NY756340,70
NY756341,70
NY756342,70
NY756343,70
NY756344,70
NY756345,70
NY756346,70
NY756347,70
NY756348,70
NY756349,70
NY757340,70
NY757341,70
NY757342,70
NY757343,70
NY757344,70
NY757345,70
NY757346,70
NY757347,70
NY757348,70
NY757349,70
NY758340,70
NY758341,70
NY758342,70
NY758343,70
NY758344,70
NY758345,70
NY758346,70
NY758347,70
NY758348,70
NY758349,70
NY759340,70
NY759341,70
NY759342,70
NY759343,70
NY759344,70
NY759345,70
NY759346,70
NY759347,70
NY759348,70
NY759349,70
NY7535,70
NY73N,70
NY73P,70
NY73R,66+69+70
NY7633,69+70
NY760337,69+70
NY760338,69+70
NY760339,69+70
NY761337,69+70
NY761338,70
NY761339,70
NY762337,69+70
NY762338,70
NY762339,70
NY763337,69+70
NY763338,69+70
NY763339,70
NY764338,69+70
NY764339,69+70
NY765338,69+70
NY765339,70
NY766338,69+70
NY766339,70
NY767336,69+70
NY767337,69+70
NY767338,69+70
NY767339,70
NY768334,69+70
NY768335,69+70
NY768336,69+70
NY768337,70
NY768338,70
NY768339,70
NY769334,69+70
NY769335,70
NY769336,70
NY769337,70
NY769338,70
NY769339,70
NY7733,66+69+70
NY770334,69+70
NY770335,70
NY770336,70
NY770337,70
NY770338,70
NY770339,70
NY771334,69+70
NY771335,69+70
NY771336,66+69+70
NY771337,66+70
NY771338,70
NY771339,70
NY772336,66+69+70
NY772337,66+70
NY772338,70
NY772339,70
NY773336,66+70
NY773337,66+70
NY773338,66+70
NY773339,66+70
NY774339,66+70
NY73S,66+70
NY7634,70
NY7635,70
NY7734,66+70
NY770340,70
NY770341,70
NY770342,70
NY770343,70
NY770344,70
NY770345,70
NY770346,70
NY770347,70
NY770348,70
NY770349,70
NY771340,70
NY771341,70
NY771342,70
NY771343,70
NY771344,70
NY771345,70
NY771346,70
NY771347,70
NY771348,70
NY771349,70
NY772340,70
NY772341,70
NY772342,70
NY772343,70
NY772344,70
NY772345,70
NY772346,70
NY772347,70
NY772348,70
NY772349,70
NY773340,70
NY773341,70
NY773342,70
NY773343,70
NY773344,70
NY773345,70
NY773346,70
NY773347,70
NY773348,70
NY773349,70
NY774340,66+70
NY774341,70
NY774342,70
NY774343,70
NY774344,70
NY774345,70
NY774346,70
NY774347,70
NY774348,70
NY774349,70
NY775340,66+70
NY775341,70
NY775342,70
NY775343,70
NY775344,70
NY775345,70
NY775346,70
NY775347,70
NY775348,70
NY775349,70
NY776340,66+70
NY776341,70
NY776342,70
NY776343,70
NY776344,70
NY776345,70
NY776346,70
NY776347,70
NY776348,70
NY776349,70
NY777340,66+70
NY777341,70
NY777342,70
NY777343,70
NY777344,70
NY777345,70
NY777346,70
NY777347,70
NY777348,70
NY777349,70
NY778340,66+70
NY778341,66+70
NY778342,70
NY778343,70
NY778344,70
NY778345,70
NY778346,70
NY778347,70
NY778348,70
NY778349,66+70
NY779341,66+70
NY779342,66+70
NY779343,66+70
NY779344,66+70
NY779345,70
NY779346,70
NY779347,66+70
NY779348,66+70
NY779349,66+70
NY7735,66+70
NY770350,70
NY770351,70
NY770352,70
NY770353,70
NY770354,70
NY770355,70
NY770356,70
NY770357,70
NY770358,70
NY770359,70
NY771350,70
NY771351,70
NY771352,70
NY771353,70
NY771354,70
NY771355,70
NY771356,70
NY771357,70
NY771358,70
NY771359,70
NY772350,70
NY772351,70
NY772352,70
NY772353,70
NY772354,70
NY772355,70
NY772356,70
NY772357,70
NY772358,70
NY772359,70
NY773350,70
NY773351,70
NY773352,70
NY773353,70
NY773354,70
NY773355,70
NY773356,70
NY773357,70
NY773358,70
NY773359,70
NY774350,70
NY774351,70
NY774352,70
NY774353,70
NY774354,70
NY774355,70
NY774356,70
NY774357,70
NY774358,70
NY774359,70
NY775350,70
NY775351,70
NY775352,70
NY775353,70
NY775354,70
NY775355,70
NY775356,70
NY775357,70
NY775358,70
NY775359,70
NY776350,70
NY776351,70
NY776352,70
NY776353,70
NY776354,70
NY776355,70
NY776356,70
NY776357,70
NY776358,70
NY776359,70
NY777350,70
NY777351,70
NY777352,70
NY777353,70
NY777354,70
NY777355,70
NY777356,70
NY777357,70
NY777358,70
NY777359,70
NY778350,70
NY778351,70
NY778352,70
NY778353,70
NY778354,70
NY778355,70
NY778356,70
NY778357,70
NY778358,70
NY778359,70
NY779350,66+70
NY779351,70
NY779352,70
NY779353,70
NY779354,70
NY779355,70
NY779356,70
NY779357,70
NY779358,70
NY779359,70
NY73T,70
NY73U,70
NY73X,66+70
NY7834,66+70
NY780344,66+70
NY780345,66+70
NY780346,66+70
NY780347,66+70
NY7835,66+70
NY780350,66+70
NY780351,66+70
NY780352,66+70
NY780353,66+70
NY780354,66+70
NY780355,66+70
NY780356,66+70
NY780357,66+70
NY780358,70
NY780359,70
NY781351,66+70
NY781355,66+70
NY781357,66+70
NY781358,66+70
NY781359,70
NY782357,66+70
NY782358,70
NY782359,70
NY783357,66+70
NY783358,66+70
NY783359,66+70
NY73Y,66+70
NY7836,66+70
NY780360,70
NY780361,70
NY780362,70
NY780363,70
NY780364,70
NY780365,70
NY780366,70
NY780367,70
NY780368,70
NY780369,70
NY781360,70
NY781361,70
NY781362,70
NY781363,70
NY781364,70
NY781365,70
NY781366,70
NY781367,70
NY781368,70
NY781369,70
NY782360,70
NY782361,70
NY782362,70
NY782363,70
NY782364,70
NY782365,70
NY782366,70
NY782367,70
NY782368,70
NY782369,70
NY783360,66+70
NY783361,66+70
NY783362,70
NY783363,70
NY783364,70
NY783365,70
NY783366,70
NY783367,70
NY783368,70
NY783369,70
NY784361,66+70
NY784362,70
NY784363,70
NY784364,70
NY784365,70
NY784366,70
NY784367,70
NY784368,70
NY784369,70
NY785361,66+70
NY785362,66+70
NY785363,70
NY785364,70
NY785365,70
NY785366,70
NY785367,70
NY785368,70
NY785369,70
NY786362,66+70
NY786363,66+70
NY786364,70
NY786365,70
NY786366,70
NY786367,70
NY786368,70
NY786369,70
NY787363,66+70
NY787364,66+70
NY787365,70
NY787366,70
NY787367,70
NY787368,70
NY787369,70
NY788364,66+70
NY788365,66+70
NY788366,66+70
NY788367,70
NY788368,70
NY788369,66+70
NY789366,66+70
NY789367,66+70
NY789368,70
NY789369,66+70
NY7837,66+70
NY780370,70
NY780371,70
NY780372,70
NY780373,70
NY780374,70
NY780375,70
NY780376,70
NY780377,70
NY780378,70
NY780379,70
NY781370,70
NY781371,70
NY781372,70
NY781373,70
NY781374,70
NY781375,70
NY781376,70
NY781377,70
NY781378,70
NY781379,70
NY782370,70
NY782371,70
NY782372,70
NY782373,70
NY782374,70
NY782375,70
NY782376,70
NY782377,70
NY782378,70
NY782379,70
NY783370,70
NY783371,70
NY783372,70
NY783373,70
NY783374,70
NY783375,70
NY783376,70
NY783377,70
NY783378,70
NY783379,70
NY784370,70
NY784371,70
NY784372,70
NY784373,70
NY784374,70
NY784375,70
NY784376,70
NY784377,70
NY784378,70
NY784379,70
NY785370,70
NY785371,70
NY785372,70
NY785373,70
NY785374,70
NY785375,70
NY785376,70
NY785377,70
NY785378,70
NY785379,70
NY786370,70
NY786371,70
NY786372,70
NY786373,70
NY786374,66+70
NY786375,66+70
NY786376,70
NY786377,70
NY786378,70
NY786379,70
NY787370,70
NY787371,70
NY787372,66+70
NY787373,66+70
NY787374,66+70
NY787375,66+70
NY787376,66+70
NY787377,66+70
NY787378,66+70
NY787379,70
NY788370,66+70
NY788371,66+70
NY788372,66+70
NY788373,66+70
NY788378,66+70
NY788379,66+70
NY789379,66+70
NY7936,66+70
NY790367,66+70
NY790368,66+70
NY790369,66+70
NY791368,66+70
NY791369,66+70
NY73Z,66+70
NY7838,66+70
NY780380,70
NY780381,70
NY780382,70
NY780383,70
NY780384,70
NY780385,70
NY780386,70
NY780387,70
NY780388,70
NY780389,70
NY781380,70
NY781381,70
NY781382,70
NY781383,70
NY781384,70
NY781385,70
NY781386,70
NY781387,70
NY781388,70
NY781389,70
NY782380,70
NY782381,70
NY782382,70
NY782383,70
NY782384,70
NY782385,70
NY782386,70
NY782387,70
NY782388,70
NY782389,70
NY783380,70
NY783381,70
NY783382,70
NY783383,70
NY783384,70
NY783385,70
NY783386,70
NY783387,70
NY783388,70
NY783389,70
NY784380,70
NY784381,70
NY784382,70
NY784383,70
NY784384,70
NY784385,70
NY784386,70
NY784387,70
NY784388,70
NY784389,70
NY785380,70
NY785381,70
NY785382,70
NY785383,70
NY785384,70
NY785385,70
NY785386,70
NY785387,70
NY785388,70
NY785389,70
NY786380,70
NY786381,70
NY786382,70
NY786383,70
NY786384,70
NY786385,70
NY786386,70
NY786387,70
NY786388,70
NY786389,70
NY787380,70
NY787381,70
NY787382,70
NY787383,70
NY787384,70
NY787385,70
NY787386,70
NY787387,70
NY787388,70
NY787389,70
NY788380,70
NY788381,70
NY788382,70
NY788383,70
NY788384,70
NY788385,70
NY788386,70
NY788387,70
NY788388,70
NY788389,70
NY789380,66+70
NY789381,70
NY789382,66+70
NY789383,66+70
NY789384,70
NY789385,70
NY789386,70
NY789387,70
NY789388,70
NY789389,70
NY7839,70
NY7938,66+70
NY790380,66+70
NY790381,66+70
NY790382,66+70
NY790383,66+70
NY790384,66+70
NY790385,66+70
NY790386,66+70
NY790387,66+70
NY790388,66+70
NY790389,66+70
NY7939,66+70
NY790390,66+70
NY790391,66+70
NY790392,66+70
NY790393,70
NY790394,70
NY790395,70
NY790396,70
NY790397,70
NY790398,70
NY790399,70
NY791392,66+70
NY791393,66+70
NY791394,66+70
NY791395,66+70
NY791396,70
NY791397,70
NY791398,70
NY791399,70
NY792395,66+70
NY792396,66+70
NY792397,70
NY792398,70
NY792399,70
NY793396,66+70
NY793397,66+70
NY793398,66+70
NY793399,66+70
NY794399,66+70
NY74,66+67+70
NY74SW,70
NY74NW,67+70
NY74SE,66+67+70
NY74NE,67+70
NY74A,70
NY74B,70
NY74C,70
NY74D,70
NY74E,67+70
NY7048,67+70
NY700480,67+70
NY700481,67+70
NY701480,70
NY701481,67+70
NY701482,67+70
NY701483,67+70
NY702480,70
NY702481,70
NY702482,70
NY702483,67+70
NY702484,67+70
NY703480,70
NY703481,70
NY703482,70
NY703483,70
NY703484,67+70
NY703485,67+70
NY703486,67+70
NY703487,67+70
NY704480,70
NY704481,70
NY704482,70
NY704483,70
NY704484,70
NY704485,70
NY704486,70
NY704487,67+70
NY704488,67+70
NY704489,67+70
NY705480,70
NY705481,70
NY705482,70
NY705483,70
NY705484,70
NY705485,70
NY705486,70
NY705487,70
NY705488,67+70
NY705489,67+70
NY706480,70
NY706481,70
NY706482,70
NY706483,70
NY706484,70
NY706485,70
NY706486,70
NY706487,67+70
NY706488,67+70
NY707480,70
NY707481,70
NY707482,70
NY707483,70
NY707484,70
NY707485,70
NY707486,67+70
NY707487,67+70
NY708480,70
NY708481,70
NY708482,70
NY708483,70
NY708484,70
NY708485,70
NY708486,67+70
NY709480,70
NY709481,70
NY709482,70
NY709483,70
NY709484,70
NY709485,70
NY709486,67+70
NY7148,67+70
NY710480,70
NY710481,70
NY710482,70
NY710483,70
NY710484,70
NY710485,70
NY710486,67+70
NY710487,67+70
NY711480,70
NY711481,70
NY711482,70
NY711483,70
NY711484,70
NY711485,70
NY711486,70
NY711487,67+70
NY711488,67+70
NY712480,70
NY712481,70
NY712482,70
NY712483,70
NY712484,70
NY712485,70
NY712486,70
NY712487,70
NY712488,67+70
NY712489,67+70
NY713480,70
NY713481,70
NY713482,70
NY713483,70
NY713484,70
NY713485,70
NY713486,70
NY713487,70
NY713488,70
NY713489,67+70
NY714480,70
NY714481,70
NY714482,70
NY714483,70
NY714484,70
NY714485,70
NY714486,70
NY714487,70
NY714488,70
NY714489,70
NY715480,70
NY715481,70
NY715482,70
NY715483,70
NY715484,70
NY715485,70
NY715486,70
NY715487,70
NY715488,70
NY715489,70
NY716480,70
NY716481,70
NY716482,70
NY716483,70
NY716484,70
NY716485,70
NY716486,70
NY716487,70
NY716488,70
NY716489,70
NY717480,70
NY717481,70
NY717482,70
NY717483,70
NY717484,70
NY717485,70
NY717486,70
NY717487,70
NY717488,70
NY717489,70
NY718480,70
NY718481,70
NY718482,70
NY718483,70
NY718484,70
NY718485,70
NY718486,70
NY718487,70
NY718488,70
NY718489,70
NY719480,70
NY719481,70
NY719482,70
NY719483,70
NY719484,70
NY719485,70
NY719486,70
NY719487,70
NY719488,70
NY719489,70
NY7149,67+70
NY713490,67+70
NY714490,67+70
NY715490,67+70
NY716490,67+70
NY717490,67+70
NY717491,67+70
NY718490,70
NY718491,67+70
NY718492,67+70
NY719490,70
NY719491,70
NY719492,67+70
NY719493,67+70
NY74F,70
NY74G,70
NY74H,70
NY74I,70
NY74J,67+70
NY7248,70
NY7249,67+70
NY720490,70
NY720491,70
NY720492,70
NY720493,67+70
NY720494,67+70
NY721490,70
NY721491,70
NY721492,70
NY721493,70
NY721494,67+70
NY722490,70
NY722491,70
NY722492,70
NY722493,70
NY722494,67+70
NY722495,67+70
NY723490,70
NY723491,70
NY723492,70
NY723493,70
NY723494,70
NY723495,67+70
NY724490,70
NY724491,70
NY724492,70
NY724493,70
NY724494,70
NY724495,67+70
NY724496,67+70
NY725490,70
NY725491,70
NY725492,70
NY725493,70
NY725494,70
NY725495,70
NY725496,67+70
NY726490,70
NY726491,70
NY726492,70
NY726493,70
NY726494,70
NY726495,70
NY726496,67+70
NY726497,67+70
NY727490,70
NY727491,70
NY727492,70
NY727493,70
NY727494,70
NY727495,70
NY727496,70
NY727497,67+70
NY728490,70
NY728491,70
NY728492,70
NY728493,70
NY728494,70
NY728495,70
NY728496,70
NY728497,67+70
NY728498,67+70
NY729490,70
NY729491,70
NY729492,70
NY729493,70
NY729494,70
NY729495,70
NY729496,70
NY729497,70
NY729498,67+70
NY729499,67+70
NY7348,70
NY7349,67+70
NY730490,70
NY730491,70
NY730492,70
NY730493,70
NY730494,70
NY730495,70
NY730496,70
NY730497,70
NY730498,70
NY730499,67+70
NY731490,70
NY731491,70
NY731492,70
NY731493,70
NY731494,70
NY731495,70
NY731496,70
NY731497,70
NY731498,70
NY731499,70
NY732490,70
NY732491,70
NY732492,70
NY732493,70
NY732494,70
NY732495,70
NY732496,70
NY732497,70
NY732498,70
NY732499,70
NY733490,70
NY733491,70
NY733492,70
NY733493,70
NY733494,70
NY733495,70
NY733496,70
NY733497,70
NY733498,70
NY733499,70
NY734490,70
NY734491,70
NY734492,70
NY734493,70
NY734494,70
NY734495,70
NY734496,70
NY734497,70
NY734498,70
NY734499,70
NY735490,70
NY735491,70
NY735492,70
NY735493,70
NY735494,70
NY735495,70
NY735496,70
NY735497,70
NY735498,70
NY735499,70
NY736490,70
NY736491,70
NY736492,70
NY736493,70
NY736494,70
NY736495,70
NY736496,70
NY736497,70
NY736498,70
NY736499,70
NY737490,70
NY737491,70
NY737492,70
NY737493,70
NY737494,70
NY737495,70
NY737496,70
NY737497,70
NY737498,70
NY737499,70
NY738490,70
NY738491,70
NY738492,70
NY738493,70
NY738494,70
NY738495,70
NY738496,70
NY738497,70
NY738498,70
NY738499,70
NY739490,70
NY739491,70
NY739492,70
NY739493,70
NY739494,70
NY739495,70
NY739496,70
NY739497,70
NY739498,70
NY739499,70
NY74K,70
NY74L,70
NY74M,70
NY74N,70
NY74P,67+70
NY7448,67+70
NY740480,70
NY740481,70
NY740482,70
NY740483,70
NY740484,70
NY740485,70
NY740486,70
NY740487,70
NY740488,70
NY740489,70
NY741480,70
NY741481,70
NY741482,70
NY741483,70
NY741484,70
NY741485,70
NY741486,70
NY741487,70
NY741488,70
NY741489,70
NY742480,70
NY742481,70
NY742482,70
NY742483,70
NY742484,70
NY742485,70
NY742486,70
NY742487,70
NY742488,70
NY742489,70
NY743480,70
NY743481,70
NY743482,70
NY743483,70
NY743484,70
NY743485,70
NY743486,70
NY743487,70
NY743488,70
NY743489,70
NY744480,70
NY744481,70
NY744482,70
NY744483,70
NY744484,70
NY744485,70
NY744486,70
NY744487,70
NY744488,70
NY744489,70
NY745480,70
NY745481,70
NY745482,70
NY745483,70
NY745484,70
NY745485,70
NY745486,70
NY745487,70
NY745488,70
NY745489,70
NY746480,70
NY746481,70
NY746482,70
NY746483,70
NY746484,70
NY746485,70
NY746486,70
NY746487,70
NY746488,70
NY746489,70
NY747480,70
NY747481,70
NY747482,70
NY747483,70
NY747484,70
NY747485,70
NY747486,70
NY747487,70
NY747488,70
NY747489,70
NY748480,70
NY748481,70
NY748482,70
NY748483,70
NY748484,70
NY748485,70
NY748486,70
NY748487,70
NY748488,67+70
NY748489,67+70
NY749480,70
NY749481,70
NY749482,70
NY749483,70
NY749484,70
NY749485,70
NY749486,70
NY749487,67+70
NY749488,67+70
NY7449,67+70
NY740490,70
NY740491,70
NY740492,70
NY740493,70
NY740494,70
NY740495,70
NY740496,70
NY740497,70
NY740498,70
NY740499,70
NY741490,70
NY741491,70
NY741492,70
NY741493,70
NY741494,70
NY741495,70
NY741496,70
NY741497,70
NY741498,70
NY741499,70
NY742490,70
NY742491,70
NY742492,70
NY742493,70
NY742494,70
NY742495,70
NY742496,70
NY742497,70
NY742498,70
NY742499,70
NY743490,70
NY743491,70
NY743492,70
NY743493,70
NY743494,70
NY743495,70
NY743496,70
NY743497,70
NY743498,70
NY743499,70
NY744490,70
NY744491,70
NY744492,70
NY744493,70
NY744494,70
NY744495,70
NY744496,70
NY744497,70
NY744498,70
NY744499,70
NY745490,70
NY745491,70
NY745492,70
NY745493,70
NY745494,70
NY745495,70
NY745496,70
NY745497,67+70
NY745498,67+70
NY745499,67+70
NY746490,70
NY746491,70
NY746492,70
NY746493,70
NY746494,67+70
NY746495,67+70
NY746496,67+70
NY746497,67+70
NY747490,70
NY747491,67+70
NY747492,67+70
NY747493,67+70
NY747494,67+70
NY748490,67+70
NY748491,67+70
NY7548,67+70
NY750480,70
NY750481,70
NY750482,70
NY750483,70
NY750484,70
NY750485,70
NY750486,67+70
NY750487,67+70
NY751480,70
NY751481,70
NY751482,70
NY751483,70
NY751484,70
NY751485,70
NY751486,67+70
NY752480,70
NY752481,70
NY752482,70
NY752483,70
NY752484,70
NY752485,67+70
NY752486,67+70
NY753480,70
NY753481,70
NY753482,70
NY753483,70
NY753484,70
NY753485,67+70
NY754480,70
NY754481,70
NY754482,70
NY754483,70
NY754484,70
NY754485,67+70
NY755480,70
NY755481,70
NY755482,70
NY755483,70
NY755484,67+70
NY755485,67+70
NY756480,70
NY756481,70
NY756482,70
NY756483,67+70
NY756484,67+70
NY757480,70
NY757481,70
NY757482,70
NY757483,67+70
NY758480,70
NY758481,70
NY758482,67+70
NY758483,67+70
NY759480,70
NY759481,70
NY759482,67+70
NY74Q,70
NY74R,70
NY74S,67+70
NY7644,70
NY7645,70
NY7744,70
NY7745,67+70
NY770450,70
NY770451,70
NY770452,70
NY770453,70
NY770454,70
NY770455,70
NY770456,70
NY770457,70
NY770458,70
NY770459,70
NY771450,70
NY771451,70
NY771452,70
NY771453,70
NY771454,70
NY771455,70
NY771456,70
NY771457,70
NY771458,70
NY771459,70
NY772450,70
NY772451,70
NY772452,70
NY772453,70
NY772454,70
NY772455,70
NY772456,70
NY772457,70
NY772458,70
NY772459,70
NY773450,70
NY773451,70
NY773452,70
NY773453,70
NY773454,70
NY773455,70
NY773456,70
NY773457,70
NY773458,70
NY773459,70
NY774450,70
NY774451,70
NY774452,70
NY774453,70
NY774454,70
NY774455,70
NY774456,70
NY774457,70
NY774458,70
NY774459,70
NY775450,70
NY775451,70
NY775452,70
NY775453,70
NY775454,70
NY775455,70
NY775456,70
NY775457,70
NY775458,70
NY775459,70
NY776450,70
NY776451,70
NY776452,70
NY776453,70
NY776454,70
NY776455,70
NY776456,70
NY776457,70
NY776458,70
NY776459,67+70
NY777450,70
NY777451,70
NY777452,70
NY777453,70
NY777454,70
NY777455,70
NY777456,70
NY777457,70
NY777458,67+70
NY777459,67+70
NY778450,70
NY778451,70
NY778452,70
NY778453,70
NY778454,70
NY778455,70
NY778456,70
NY778457,67+70
NY778458,67+70
NY779450,70
NY779451,70
NY779452,70
NY779453,70
NY779454,70
NY779455,70
NY779456,70
NY779457,67+70
NY74T,67+70
NY7646,67+70
NY760460,70
NY760461,70
NY760462,70
NY760463,70
NY760464,70
NY760465,70
NY760466,70
NY760467,70
NY760468,70
NY760469,70
NY761460,70
NY761461,70
NY761462,70
NY761463,70
NY761464,70
NY761465,70
NY761466,70
NY761467,70
NY761468,70
NY761469,70
NY762460,70
NY762461,70
NY762462,70
NY762463,70
NY762464,70
NY762465,70
NY762466,70
NY762467,70
NY762468,70
NY762469,70
NY763460,70
NY763461,70
NY763462,70
NY763463,70
NY763464,70
NY763465,70
NY763466,70
NY763467,70
NY763468,70
NY763469,70
NY764460,70
NY764461,70
NY764462,70
NY764463,70
NY764464,70
NY764465,70
NY764466,70
NY764467,70
NY764468,70
NY764469,70
NY765460,70
NY765461,70
NY765462,70
NY765463,70
NY765464,70
NY765465,70
NY765466,70
NY765467,70
NY765468,70
NY765469,70
NY766460,70
NY766461,70
NY766462,70
NY766463,70
NY766464,70
NY766465,70
NY766466,70
NY766467,70
NY766468,70
NY766469,70
NY767460,70
NY767461,70
NY767462,70
NY767463,70
NY767464,70
NY767465,70
NY767466,70
NY767467,70
NY767468,70
NY767469,70
NY768460,70
NY768461,70
NY768462,70
NY768463,70
NY768464,70
NY768465,70
NY768466,70
NY768467,70
NY768468,70
NY768469,67+70
NY769460,70
NY769461,70
NY769462,70
NY769463,70
NY769464,70
NY769465,70
NY769466,70
NY769467,70
NY769468,67+70
NY769469,67+70
NY7647,67+70
NY760470,70
NY760471,70
NY760472,70
NY760473,70
NY760474,70
NY760475,70
NY760476,70
NY760477,70
NY760478,70
NY760479,67+70
NY761470,70
NY761471,70
NY761472,70
NY761473,70
NY761474,70
NY761475,70
NY761476,70
NY761477,70
NY761478,67+70
NY761479,67+70
NY762470,70
NY762471,70
NY762472,70
NY762473,70
NY762474,70
NY762475,70
NY762476,70
NY762477,67+70
NY762478,67+70
NY763470,70
NY763471,70
NY763472,70
NY763473,67+70
NY763474,67+70
NY763475,67+70
NY763476,67+70
NY763477,67+70
NY764470,70
NY764471,70
NY764472,67+70
NY764473,67+70
NY765470,70
NY765471,70
NY765472,67+70
NY766470,70
NY766471,67+70
NY766472,67+70
NY767470,67+70
NY767471,67+70
NY768470,67+70
NY7746,67+70
NY770460,70
NY770461,70
NY770462,70
NY770463,70
NY770464,70
NY770465,70
NY770466,70
NY770467,67+70
NY770468,67+70
NY771460,70
NY771461,70
NY771462,70
NY771463,70
NY771464,70
NY771465,70
NY771466,67+70
NY771467,67+70
NY772460,70
NY772461,70
NY772462,70
NY772463,70
NY772464,70
NY772465,67+70
NY772466,67+70
NY773460,70
NY773461,70
NY773462,70
NY773463,67+70
NY773464,67+70
NY773465,67+70
NY774460,70
NY774461,70
NY774462,67+70
NY774463,67+70
NY775460,70
NY775461,67+70
NY775462,67+70
NY776460,67+70
NY776461,67+70
NY74U,67+70
NY7648,67+70
NY760480,67+70
NY760481,67+70
NY760482,67+70
NY761480,67+70
NY761481,67+70
NY74V,66+70
NY7840,70
NY7841,70
NY7940,66+70
NY790400,70
NY790401,70
NY790402,70
NY790403,70
NY790404,70
NY790405,70
NY790406,70
NY790407,70
NY790408,70
NY790409,70
NY791400,70
NY791401,70
NY791402,70
NY791403,70
NY791404,70
NY791405,70
NY791406,70
NY791407,70
NY791408,70
NY791409,70
NY792400,70
NY792401,70
NY792402,70
NY792403,70
NY792404,70
NY792405,66+70
NY792406,66+70
NY792407,70
NY792408,70
NY792409,70
NY793400,70
NY793401,70
NY793402,66+70
NY793403,66+70
NY793404,66+70
NY793405,66+70
NY793406,66+70
NY793407,66+70
NY793408,66+70
NY793409,66+70
NY794400,66+70
NY794401,66+70
NY794402,66+70
NY7941,66+70
NY790410,70
NY790411,70
NY790412,70
NY790413,70
NY790414,70
NY790415,70
NY790416,70
NY790417,70
NY790418,70
NY790419,70
NY791410,70
NY791411,70
NY791412,70
NY791413,70
NY791414,70
NY791415,70
NY791416,70
NY791417,70
NY791418,70
NY791419,70
NY792410,70
NY792411,70
NY792412,70
NY792413,70
NY792414,70
NY792415,70
NY792416,70
NY792417,70
NY792418,70
NY792419,70
NY793410,66+70
NY793411,66+70
NY793412,70
NY793413,70
NY793414,70
NY793415,70
NY793416,70
NY793417,70
NY793418,70
NY793419,70
NY794411,66+70
NY794412,66+70
NY794413,66+70
NY794414,70
NY794415,70
NY794416,70
NY794417,70
NY794418,70
NY794419,70
NY795413,66+70
NY795414,66+70
NY795415,70
NY795416,70
NY795417,70
NY795418,70
NY795419,70
NY796414,66+70
NY796415,66+70
NY796416,66+70
NY796417,70
NY796418,70
NY796419,70
NY797416,66+70
NY797417,70
NY797418,70
NY797419,70
NY798416,66+70
NY798417,66+70
NY798418,70
NY798419,70
NY799417,66+70
NY799418,66+70
NY799419,70
NY74W,66+70
NY7842,70
NY7843,70
NY7942,66+70
NY790420,70
NY790421,70
NY790422,70
NY790423,70
NY790424,70
NY790425,70
NY790426,70
NY790427,70
NY790428,70
NY790429,70
NY791420,70
NY791421,70
NY791422,70
NY791423,70
NY791424,70
NY791425,70
NY791426,70
NY791427,70
NY791428,70
NY791429,70
NY792420,70
NY792421,70
NY792422,70
NY792423,70
NY792424,70
NY792425,70
NY792426,70
NY792427,70
NY792428,70
NY792429,70
NY793420,70
NY793421,70
NY793422,70
NY793423,70
NY793424,70
NY793425,70
NY793426,70
NY793427,70
NY793428,70
NY793429,70
NY794420,70
NY794421,70
NY794422,70
NY794423,70
NY794424,70
NY794425,70
NY794426,70
NY794427,70
NY794428,70
NY794429,70
NY795420,70
NY795421,70
NY795422,70
NY795423,70
NY795424,70
NY795425,70
NY795426,70
NY795427,70
NY795428,70
NY795429,70
NY796420,70
NY796421,70
NY796422,70
