TF,0+28+29+32+53+54+55
TF484219,53
TF485210,28+53
TF485211,53
TF485212,53
TF485213,53
TF485214,53
TF485215,53
TF485216,53
TF485217,53
TF485218,53
TF485219,53
TF486210,53
TF486211,53
TF486212,53
TF486213,53
TF486214,53
TF486215,53
TF486216,53
TF486217,53
TF486218,53
TF486219,53
TF487210,53
TF487211,53
TF487212,53
TF487213,53
TF487214,53
TF487215,53
TF487216,53
TF487217,53
TF487218,53
TF487219,53
TF488210,53
TF488211,53
TF488212,53
TF488213,53
TF488214,53
TF488215,53
TF488216,53
TF488217,53
TF488218,53
TF488219,53
TF489210,53
TF489211,53
TF489212,53
TF489213,53
TF489214,53
TF489215,53
TF489216,53
TF489217,53
TF489218,53
TF489219,53
TF4920,28+53
TF490200,28
TF490201,28+53
TF490202,28+53
TF490203,53
TF490204,53
TF490205,28+53
TF490206,28+53
TF490207,28+53
TF490208,53
TF490209,53
TF491200,28
TF491201,28
TF491202,28+53
TF491203,28+53
TF491204,53
TF491205,28+53
TF491206,28+53
TF491207,28+53
TF491208,53
TF491209,53
TF492200,28
TF492201,28
TF492202,28
TF492203,28+53
TF492204,28+53
TF492205,28+53
TF492206,28+53
TF492207,53
TF492208,53
TF492209,53
TF493200,28
TF493201,28
TF493202,28
TF493203,28
TF493204,28
TF493205,28+53
TF493206,28+53
TF493207,53
TF493208,53
TF493209,53
TF494200,28
TF494201,28
TF494202,28
TF494203,28
TF494204,28
TF494205,28
TF494206,28+53
TF494207,28+53
TF494208,53
TF494209,53
TF495200,28
TF495201,28
TF495202,28
TF495203,28
TF495204,28
TF495205,28
TF495206,28
TF495207,28+53
TF495208,28+53
TF495209,53
TF496200,28
TF496201,28
TF496202,28
TF496203,28
TF496204,28
TF496205,28
TF496206,28
TF496207,28
TF496208,28+53
TF496209,28+53
TF497200,28
TF497201,28
TF497202,28
TF497203,28
TF497204,28
TF497205,28
TF497206,28
TF497207,28
TF497208,28
TF497209,28+53
TF498200,28
TF498201,28
TF498202,28
TF498203,28
TF498204,28
TF498205,28
TF498206,28
TF498207,28
TF498208,28
TF498209,28
TF499200,28
TF499201,28
TF499202,28
TF499203,28
TF499204,28
TF499205,28
TF499206,28
TF499207,28
TF499208,28
TF499209,28
TF4921,28+53
TF490210,53
TF490211,53
TF490212,53
TF490213,53
TF490214,53
TF490215,53
TF490216,53
TF490217,53
TF490218,53
TF490219,53
TF491210,53
TF491211,53
TF491212,53
TF491213,53
TF491214,53
TF491215,53
TF491216,53
TF491217,53
TF491218,53
TF491219,53
TF492210,53
TF492211,53
TF492212,53
TF492213,53
TF492214,53
TF492215,53
TF492216,53
TF492217,53
TF492218,53
TF492219,53
TF493210,53
TF493211,53
TF493212,53
TF493213,53
TF493214,53
TF493215,53
TF493216,53
TF493217,53
TF493218,53
TF493219,53
TF494210,53
TF494211,53
TF494212,53
TF494213,53
TF494214,53
TF494215,53
TF494216,53
TF494217,53
TF494218,53
TF494219,53
TF495210,53
TF495211,53
TF495212,53
TF495213,53
TF495214,53
TF495215,53
TF495216,53
TF495217,53
TF495218,53
TF495219,53
TF496210,53
TF496211,53
TF496212,53
TF496213,53
TF496214,53
TF496215,53
TF496216,53
TF496217,53
TF496218,53
TF496219,53
TF497210,28+53
TF497211,28+53
TF497212,28+53
TF497213,53
TF497214,53
TF497215,53
TF497216,53
TF497217,53
TF497218,53
TF497219,53
TF498210,28
TF498211,28+53
TF498212,28+53
TF498213,28+53
TF498214,53
TF498215,53
TF498216,53
TF498217,53
TF498218,53
TF498219,53
TF499210,28
TF499211,28
TF499212,28
TF499213,28+53
TF499214,53
TF499215,53
TF499216,53
TF499217,53
TF499218,53
TF499219,53
TF42W,53
TF42X,53
TF42Y,0+28+53
TF4826,53
TF4827,53
TF4926,53
TF4927,0+28+53
TF490270,53
TF490271,53
TF490272,53
TF490273,53
TF490274,53
TF490275,53
TF490276,53
TF490277,53
TF490278,53
TF490279,53
TF491270,53
TF491271,53
TF491272,53
TF491273,53
TF491274,53
TF491275,53
TF491276,53
TF491277,53
TF491278,53
TF491279,53
TF492270,53
TF492271,53
TF492272,53
TF492273,53
TF492274,53
TF492275,53
TF492276,53
TF492277,53
TF492278,53
TF492279,53
TF493270,53
TF493271,53
TF493272,53
TF493273,53
TF493274,53
TF493275,53
TF493276,53
TF493277,53
TF493278,53
TF493279,53
TF494270,53
TF494271,53
TF494272,53
TF494273,53
TF494274,53
TF494275,53
TF494276,0+28+53
TF494277,0+28+53
TF494278,0+28+53
TF494279,0+28+53
TF495270,53
TF495271,53
TF495272,53
TF495273,53
TF495274,53
TF495275,53
TF495276,28+53
TF495277,28
TF495278,28
TF495279,28
TF496270,53
TF496271,53
TF496272,53
TF496273,53
TF496274,53
TF496275,53
TF496276,28+53
TF496277,28
TF496278,28
TF496279,28
TF497270,53
TF497271,53
TF497272,53
TF497273,53
TF497274,53
TF497275,53
TF497276,28+53
TF497277,28
TF497278,28
TF497279,28
TF498270,53
TF498271,53
TF498272,53
TF498273,53
TF498274,53
TF498275,53
TF498276,28+53
TF498277,28
TF498278,28
TF498279,28
TF499270,53
TF499271,53
TF499272,53
TF499273,53
TF499274,53
TF499275,53
TF499276,28+53
TF499277,28
TF499278,28
TF499279,28
TF42Z,0+28+53
TF4828,53
TF4829,53
TF4928,0+28+53
TF490280,53
TF490281,53
TF490282,53
TF490283,53
TF490284,53
TF490285,53
TF490286,53
TF490287,53
TF490288,53
TF490289,53
TF491280,53
TF491281,53
TF491282,53
TF491283,53
TF491284,53
TF491285,53
TF491286,53
TF491287,53
TF491288,53
TF491289,0+53
TF492280,53
TF492281,53
TF492282,53
TF492283,53
TF492284,53
TF492285,53
TF492286,0+53
TF492287,0+53
TF492288,0+53
TF492289,0+53
TF493280,53
TF493281,53
TF493282,0+53
TF493283,0+53
TF493284,0+53
TF493285,0+53
TF493286,0+53
TF493287,0
TF493288,0
TF493289,0
TF494280,0+28+53
TF494281,0+28+53
TF494282,0+28+53
TF494283,0+28
TF494284,0
TF494285,0
TF494286,0
TF494287,0
TF494288,0
TF494289,0
TF495280,28
TF495281,28
TF495282,28
TF495283,0+28
TF495284,0+28
TF495285,0+28
TF495286,0+28
TF495287,0+28
TF495288,0+28
TF495289,0+28
TF496280,28
TF496281,28
TF496282,28
TF496283,28
TF496284,28
TF496285,28
TF496286,28
TF496287,28
TF496288,28
TF496289,28
TF497280,28
TF497281,28
TF497282,28
TF497283,28
TF497284,28
TF497285,28
TF497286,28
TF497287,28
TF497288,28
TF497289,28
TF498280,28
TF498281,28
TF498282,28
TF498283,28
TF498284,28
TF498285,28
TF498286,28
TF498287,28
TF498288,28
TF498289,28
TF499280,28
TF499281,28
TF499282,28
TF499283,28
TF499284,28
TF499285,28
TF499286,28
TF499287,28
TF499288,28
TF499289,28
TF4929,0+28+53
TF490290,53
TF490291,53
TF490292,53
TF490293,53
TF490294,0+53
TF490295,0+53
TF490296,0+53
TF490297,0+53
TF490298,0+53
TF490299,0+53
TF491290,0+53
TF491291,0+53
TF491292,0+53
TF491293,0+53
TF491294,0+53
TF491295,0
TF491296,0
TF491297,0
TF491298,0
TF491299,0
TF492290,0
TF492291,0
TF492292,0
TF492293,0
TF492294,0
TF492295,0
TF492296,0
TF492297,0
TF492298,0
TF492299,0
TF493290,0
TF493291,0
TF493292,0
TF493293,0
TF493294,0
TF493295,0
TF493296,0
TF493297,0
TF493298,0
TF493299,0
TF494290,0
TF494291,0
TF494292,0
TF494293,0
TF494294,0
TF494295,0
TF494296,0
TF494297,0
TF494298,0
TF494299,0
TF495290,0+28
TF495291,0+28
TF495292,0
TF495293,0
TF495294,0
TF495295,0
TF495296,0
TF495297,0
TF495298,0
TF495299,0
TF496290,28
TF496291,0+28
TF496292,0+28
TF496293,0
TF496294,0
TF496295,0
TF496296,0
TF496297,0
TF496298,0
TF496299,0
TF497290,28
TF497291,28
TF497292,0+28
TF497293,0+28
TF497294,0
TF497295,0
TF497296,0
TF497297,0
TF497298,0
TF497299,0
TF498290,28
TF498291,28
TF498292,28
TF498293,0+28
TF498294,0
TF498295,0
TF498296,0
TF498297,0
TF498298,0
TF498299,0
TF499290,28
TF499291,28
TF499292,28
TF499293,0+28
TF499294,0+28
TF499295,0
TF499296,0
TF499297,0
TF499298,0
TF499299,0
TF43,0+53+54
TF43SW,53
TF43NW,0+53+54
TF43SE,0+53
TF43NE,0+53
TF43A,53
TF43B,53
TF43C,53
TF43D,0+53
TF4036,0+53
TF400360,53
TF400361,53
TF400362,53
TF400363,53
TF400364,53
TF400365,53
TF400366,53
TF400367,53
TF400368,53
TF400369,0+53
TF401360,53
TF401361,53
TF401362,53
TF401363,53
TF401364,53
TF401365,53
TF401366,53
TF401367,53
TF401368,53
TF401369,53
TF402360,53
TF402361,53
TF402362,53
TF402363,53
TF402364,53
TF402365,53
TF402366,53
TF402367,53
TF402368,53
TF402369,0+53
TF403360,53
TF403361,53
TF403362,53
TF403363,53
TF403364,53
TF403365,53
TF403366,53
TF403367,53
TF403368,0+53
TF403369,0+53
TF404360,53
TF404361,53
TF404362,53
TF404363,53
TF404364,53
TF404365,53
TF404366,53
TF404367,0+53
TF404368,0+53
TF404369,53
TF405360,53
TF405361,53
TF405362,53
TF405363,53
TF405364,53
TF405365,53
TF405366,53
TF405367,0+53
TF405368,53
TF405369,53
TF406360,53
TF406361,53
TF406362,53
TF406363,53
TF406364,53
TF406365,53
TF406366,0+53
TF406367,0+53
TF406368,53
TF406369,53
TF407360,53
TF407361,53
TF407362,53
TF407363,53
TF407364,53
TF407365,53
TF407366,0+53
TF407367,0+53
TF407368,53
TF407369,53
TF408360,53
TF408361,53
TF408362,53
TF408363,53
TF408364,53
TF408365,53
TF408366,0+53
TF408367,0+53
TF408368,53
TF408369,53
TF409360,53
TF409361,53
TF409362,53
TF409363,53
TF409364,53
TF409365,53
TF409366,0+53
TF409367,0+53
TF409368,53
TF409369,53
TF4037,0+53
TF400370,0+53
TF400371,53
TF400372,53
TF400373,53
TF400374,53
TF400375,53
TF400376,53
TF400377,53
TF400378,53
TF400379,53
TF401370,0+53
TF401371,53
TF401372,53
TF401373,53
TF401374,53
TF401375,53
TF401376,53
TF401377,53
TF401378,53
TF401379,53
TF402370,0+53
TF402371,53
TF402372,53
TF402373,53
TF402374,53
TF402375,53
TF402376,53
TF402377,53
TF402378,53
TF402379,53
TF403370,0+53
TF403371,53
TF403372,53
TF403373,53
TF403374,53
TF403375,53
TF403376,53
TF403377,53
TF403378,53
TF403379,53
TF404370,53
TF404371,53
TF404372,53
TF404373,53
TF404374,53
TF404375,53
TF404376,53
TF404377,53
TF404378,53
TF404379,53
TF405370,53
TF405371,53
TF405372,53
TF405373,53
TF405374,53
TF405375,53
TF405376,53
TF405377,53
TF405378,53
TF405379,53
TF406370,53
TF406371,53
TF406372,53
TF406373,53
TF406374,53
TF406375,53
TF406376,53
TF406377,53
TF406378,53
TF406379,53
TF407370,53
TF407371,53
TF407372,53
TF407373,53
TF407374,53
TF407375,53
TF407376,53
TF407377,53
TF407378,53
TF407379,53
TF408370,53
TF408371,53
TF408372,53
TF408373,53
TF408374,53
TF408375,53
TF408376,53
TF408377,53
TF408378,53
TF408379,53
TF409370,53
TF409371,53
TF409372,53
TF409373,53
TF409374,53
TF409375,53
TF409376,53
TF409377,53
TF409378,53
TF409379,53
TF4136,0+53
TF410360,53
TF410361,53
TF410362,53
TF410363,53
TF410364,53
TF410365,53
TF410366,0+53
TF410367,0+53
TF410368,53
TF410369,53
TF411360,53
TF411361,53
TF411362,53
TF411363,53
TF411364,53
TF411365,53
TF411366,0+53
TF411367,0+53
TF411368,53
TF411369,53
TF412360,53
TF412361,53
TF412362,53
TF412363,53
TF412364,53
TF412365,53
TF412366,0+53
TF412367,0+53
TF412368,0+53
TF412369,53
TF413360,53
TF413361,53
TF413362,53
TF413363,53
TF413364,53
TF413365,53
TF413366,0+53
TF413367,0+53
TF413368,0+53
TF413369,53
TF414360,53
TF414361,53
TF414362,53
TF414363,53
TF414364,53
TF414365,53
TF414366,0+53
TF414367,0+53
TF414368,0+53
TF414369,53
TF415360,53
TF415361,53
TF415362,53
TF415363,53
TF415364,53
TF415365,53
TF415366,53
TF415367,0+53
TF415368,0+53
TF415369,0+53
TF416360,53
TF416361,53
TF416362,53
TF416363,53
TF416364,53
TF416365,53
TF416366,53
TF416367,0+53
TF416368,0+53
TF416369,0+53
TF417360,53
TF417361,53
TF417362,53
TF417363,53
TF417364,53
TF417365,53
TF417366,53
TF417367,53
TF417368,0+53
TF417369,0+53
TF418360,53
TF418361,53
TF418362,53
TF418363,53
TF418364,53
TF418365,53
TF418366,53
TF418367,53
TF418368,53
TF418369,0+53
TF419360,53
TF419361,53
TF419362,53
TF419363,53
TF419364,53
TF419365,53
TF419366,53
TF419367,53
TF419368,53
TF419369,0+53
TF4137,0+53
TF410370,53
TF410371,53
TF410372,53
TF410373,53
TF410374,53
TF410375,53
TF410376,53
TF410377,53
TF410378,53
TF410379,53
TF411370,53
TF411371,53
TF411372,53
TF411373,53
TF411374,53
TF411375,53
TF411376,53
TF411377,53
TF411378,53
TF411379,53
TF412370,53
TF412371,53
TF412372,53
TF412373,53
TF412374,53
TF412375,53
TF412376,53
TF412377,53
TF412378,53
TF412379,53
TF413370,53
TF413371,53
TF413372,53
TF413373,53
TF413374,53
TF413375,53
TF413376,53
TF413377,53
TF413378,53
TF413379,53
TF414370,53
TF414371,53
TF414372,53
TF414373,53
TF414374,53
TF414375,53
TF414376,53
TF414377,53
TF414378,53
TF414379,53
TF415370,53
TF415371,53
TF415372,53
TF415373,53
TF415374,53
TF415375,53
TF415376,53
TF415377,53
TF415378,53
TF415379,53
TF416370,0+53
TF416371,53
TF416372,53
TF416373,53
TF416374,53
TF416375,53
TF416376,0+53
TF416377,0+53
TF416378,53
TF416379,53
TF417370,0+53
TF417371,0+53
TF417372,53
TF417373,53
TF417374,53
TF417375,53
TF417376,0+53
TF417377,0+53
TF417378,0+53
TF417379,53
TF418370,0
TF418371,0+53
TF418372,0+53
TF418373,0+53
TF418374,53
TF418375,53
TF418376,0+53
TF418377,0
TF418378,0+53
TF418379,0+53
TF419370,0+53
TF419371,0
TF419372,0
TF419373,0+53
TF419374,0+53
TF419375,0+53
TF419376,0+53
TF419377,0
TF419378,0
TF419379,0+53
TF43E,0+53+54
TF4038,0+53
TF400380,53
TF400381,53
TF400382,53
TF400383,53
TF400384,0+53
TF400385,0+53
TF400386,0+53
TF400387,0+53
TF400388,53
TF400389,53
TF401380,53
TF401381,53
TF401382,53
TF401383,53
TF401384,0+53
TF401385,0+53
TF401386,0
TF401387,0+53
TF401388,0+53
TF401389,53
TF402380,53
TF402381,53
TF402382,53
TF402383,53
TF402384,53
TF402385,0+53
TF402386,0+53
TF402387,0
TF402388,0+53
TF402389,0+53
TF403380,53
TF403381,53
TF403382,53
TF403383,53
TF403384,53
TF403385,53
TF403386,0+53
TF403387,0+53
TF403388,0
TF403389,0
TF404380,53
TF404381,53
TF404382,53
TF404383,53
TF404384,53
TF404385,53
TF404386,53
TF404387,0+53
TF404388,0+53
TF404389,0
TF405380,53
TF405381,53
TF405382,53
TF405383,53
TF405384,53
TF405385,53
TF405386,53
TF405387,53
TF405388,0+53
TF405389,0+53
TF406380,0+53
TF406381,53
TF406382,53
TF406383,53
TF406384,53
TF406385,53
TF406386,53
TF406387,53
TF406388,53
TF406389,53
TF407380,0+53
TF407381,0+53
TF407382,0+53
TF407383,53
TF407384,53
TF407385,53
TF407386,53
TF407387,53
TF407388,53
TF407389,53
TF408380,53
TF408381,53
TF408382,0+53
TF408383,0+53
TF408384,53
TF408385,53
TF408386,53
TF408387,53
TF408388,53
TF408389,53
TF409380,53
TF409381,53
TF409382,0+53
TF409383,0+53
TF409384,53
TF409385,53
TF409386,53
TF409387,53
TF409388,53
TF409389,53
TF4039,0+53+54
TF400390,0+53
TF400391,0+53
TF400392,0+53
TF400393,0+53
TF400394,0+54
TF400395,0+54
TF400396,54
TF400397,54
TF400398,54
TF400399,54
TF401390,53
TF401391,0+53
TF401392,0+53
TF401393,0+53
TF401394,0
TF401395,0+54
TF401396,54
TF401397,54
TF401398,54
TF401399,54
TF402390,0+53
TF402391,53
TF402392,53
TF402393,0+53
TF402394,0+53
TF402395,0+54
TF402396,0+54
TF402397,54
TF402398,54
TF402399,54
TF403390,0+53
TF403391,0+53
TF403392,53
TF403393,53
TF403394,0+53
TF403395,0+53
TF403396,0+54
TF403397,0+54
TF403398,54
TF403399,54
TF404390,0
TF404391,0+53
TF404392,0+53
TF404393,53
TF404394,0+53
TF404395,0+53
TF404396,0
TF404397,0+54
TF404398,0+54
TF404399,54
TF405390,0+53
TF405391,0
TF405392,0+53
TF405393,0+53
TF405394,53
TF405395,0+53
TF405396,0+53
TF405397,0
TF405398,0+54
TF405399,54
TF406390,0+53
TF406391,0+53
TF406392,0+53
TF406393,0+53
TF406394,0+53
TF406395,0+53
TF406396,0+53
TF406397,0
TF406398,0+54
TF406399,0+54
TF407390,53
TF407391,53
TF407392,0+53
TF407393,0+53
TF407394,0
TF407395,0
TF407396,0
TF407397,0
TF407398,0
TF407399,0
TF408390,53
TF408391,53
TF408392,53
TF408393,0+53
TF408394,0
TF408395,0
TF408396,0
TF408397,0
TF408398,0
TF408399,0
TF409390,53
TF409391,53
TF409392,53
TF409393,0+53
TF409394,0+53
TF409395,0
TF409396,0
TF409397,0
TF409398,0
TF409399,0
TF4138,0+53
TF410380,53
TF410381,53
TF410382,53
TF410383,0+53
TF410384,53
TF410385,53
TF410386,53
TF410387,53
TF410388,53
TF410389,53
TF411380,53
TF411381,53
TF411382,0+53
TF411383,0+53
TF411384,53
TF411385,53
TF411386,53
TF411387,53
TF411388,53
TF411389,53
TF412380,53
TF412381,53
TF412382,0+53
TF412383,0+53
TF412384,53
TF412385,53
TF412386,53
TF412387,53
TF412388,53
TF412389,53
TF413380,53
TF413381,0+53
TF413382,0+53
TF413383,53
TF413384,53
TF413385,53
TF413386,53
TF413387,53
TF413388,53
TF413389,53
TF414380,53
TF414381,0+53
TF414382,0+53
TF414383,53
TF414384,53
TF414385,53
TF414386,53
TF414387,53
TF414388,53
TF414389,53
TF415380,53
TF415381,0+53
TF415382,0+53
TF415383,53
TF415384,53
TF415385,53
TF415386,53
TF415387,53
TF415388,53
TF415389,53
TF416380,0+53
TF416381,0+53
TF416382,53
TF416383,53
TF416384,53
TF416385,53
TF416386,53
TF416387,53
TF416388,53
TF416389,53
TF417380,0+53
TF417381,0+53
TF417382,53
TF417383,53
TF417384,53
TF417385,53
TF417386,53
TF417387,53
TF417388,53
TF417389,53
TF418380,0+53
TF418381,53
TF418382,53
TF418383,53
TF418384,53
TF418385,53
TF418386,53
TF418387,53
TF418388,53
TF418389,53
TF419380,0+53
TF419381,53
TF419382,53
TF419383,53
TF419384,53
TF419385,53
TF419386,53
TF419387,53
TF419388,53
TF419389,53
TF4139,0+53
TF410390,53
TF410391,53
TF410392,53
TF410393,53
TF410394,0+53
TF410395,0+53
TF410396,0
TF410397,0
TF410398,0
TF410399,0
TF411390,53
TF411391,53
TF411392,53
TF411393,53
TF411394,53
TF411395,0+53
TF411396,0
TF411397,0
TF411398,0
TF411399,0
TF412390,53
TF412391,53
TF412392,53
TF412393,53
TF412394,53
TF412395,0+53
TF412396,0+53
TF412397,0
TF412398,0
TF412399,0
TF413390,53
TF413391,53
TF413392,53
TF413393,53
TF413394,53
TF413395,53
TF413396,0+53
TF413397,0
TF413398,0
TF413399,0
TF414390,53
TF414391,53
TF414392,53
TF414393,53
TF414394,53
TF414395,53
TF414396,0+53
TF414397,0
TF414398,0
TF414399,0
TF415390,53
TF415391,53
TF415392,53
TF415393,53
TF415394,53
TF415395,53
TF415396,0+53
TF415397,0+53
TF415398,0
TF415399,0
TF416390,53
TF416391,53
TF416392,53
TF416393,53
TF416394,53
TF416395,53
TF416396,53
TF416397,0+53
TF416398,0
TF416399,0
TF417390,53
TF417391,53
TF417392,53
TF417393,53
TF417394,53
TF417395,53
TF417396,53
TF417397,0+53
TF417398,0
TF417399,0
TF418390,53
TF418391,53
TF418392,53
TF418393,53
TF418394,53
TF418395,53
TF418396,53
TF418397,0+53
TF418398,0+53
TF418399,0
TF419390,53
TF419391,53
TF419392,53
TF419393,53
TF419394,53
TF419395,53
TF419396,53
TF419397,53
TF419398,0+53
TF419399,0
TF43F,53
TF43G,53
TF43H,53
TF43I,0+53
TF4236,53
TF4237,0+53
TF420370,0+53
TF420371,0+53
TF420372,0
TF420373,0
TF420374,0+53
TF420375,0+53
TF420376,0+53
TF420377,0
TF420378,0
TF420379,0
TF421370,53
TF421371,0+53
TF421372,0
TF421373,0
TF421374,0
TF421375,0+53
TF421376,0+53
TF421377,0
TF421378,0
TF421379,0
TF422370,53
TF422371,0+53
TF422372,0+53
TF422373,0
TF422374,0
TF422375,0
TF422376,0
TF422377,0
TF422378,0
TF422379,0
TF423370,53
TF423371,53
TF423372,0+53
TF423373,0+53
TF423374,0
TF423375,0
TF423376,0
TF423377,0
TF423378,0
TF423379,0
TF424370,53
TF424371,53
TF424372,53
TF424373,0+53
TF424374,0+53
TF424375,0+53
TF424376,0+53
TF424377,0
TF424378,0
TF424379,0
TF425370,53
TF425371,53
TF425372,53
TF425373,53
TF425374,0+53
TF425375,0+53
TF425376,0+53
TF425377,0+53
TF425378,0
TF425379,0
TF426370,53
TF426371,53
TF426372,53
TF426373,53
TF426374,53
TF426375,53
TF426376,53
TF426377,0+53
TF426378,0+53
TF426379,0+53
TF427370,53
TF427371,53
TF427372,53
TF427373,53
TF427374,53
TF427375,53
TF427376,53
TF427377,53
TF427378,53
TF427379,0+53
TF428370,53
TF428371,0+53
TF428372,53
TF428373,53
TF428374,53
TF428375,53
TF428376,53
TF428377,53
TF428378,53
TF428379,53
TF429370,0+53
TF429371,0+53
TF429372,0+53
TF429373,53
TF429374,53
TF429375,53
TF429376,53
TF429377,53
TF429378,53
TF429379,53
TF4336,0+53
TF430360,53
TF430361,53
TF430362,53
TF430363,53
TF430364,53
TF430365,53
TF430366,53
TF430367,53
TF430368,53
TF430369,0+53
TF431360,53
TF431361,53
TF431362,53
TF431363,53
TF431364,53
TF431365,53
TF431366,53
TF431367,53
TF431368,53
TF431369,0+53
TF432360,53
TF432361,53
TF432362,53
TF432363,53
TF432364,53
TF432365,53
TF432366,53
TF432367,53
TF432368,53
TF432369,0+53
TF433360,53
TF433361,53
TF433362,53
TF433363,53
TF433364,53
TF433365,53
TF433366,53
TF433367,53
TF433368,53
TF433369,53
TF434360,53
TF434361,53
TF434362,53
TF434363,53
TF434364,53
TF434365,53
TF434366,53
TF434367,53
TF434368,53
TF434369,53
TF435360,53
TF435361,53
TF435362,53
TF435363,53
TF435364,53
TF435365,53
TF435366,53
TF435367,53
TF435368,53
TF435369,53
TF436360,53
TF436361,53
TF436362,53
TF436363,53
TF436364,53
TF436365,53
TF436366,53
TF436367,53
TF436368,53
TF436369,53
TF437360,53
TF437361,53
TF437362,53
TF437363,53
TF437364,53
TF437365,53
TF437366,53
TF437367,53
TF437368,53
TF437369,53
TF438360,53
TF438361,53
TF438362,53
TF438363,53
TF438364,53
TF438365,53
TF438366,53
TF438367,53
TF438368,53
TF438369,53
TF439360,53
TF439361,53
TF439362,53
TF439363,53
TF439364,53
TF439365,53
TF439366,53
TF439367,53
TF439368,53
TF439369,53
TF4337,0+53
TF430370,0+53
TF430371,0+53
TF430372,0+53
TF430373,0+53
TF430374,53
TF430375,53
TF430376,53
TF430377,53
TF430378,53
TF430379,53
TF431370,0+53
TF431371,0+53
TF431372,0
TF431373,0+53
TF431374,0+53
TF431375,0+53
TF431376,53
TF431377,53
TF431378,53
TF431379,53
TF432370,0+53
TF432371,0
TF432372,0
TF432373,0
TF432374,0
TF432375,0+53
TF432376,0+53
TF432377,0+53
TF432378,0+53
TF432379,53
TF433370,0+53
TF433371,0+53
TF433372,0
TF433373,0
TF433374,0
TF433375,0
TF433376,0
TF433377,0
TF433378,0+53
TF433379,0+53
TF434370,53
TF434371,0+53
TF434372,0
TF434373,0
TF434374,0
TF434375,0
TF434376,0
TF434377,0
TF434378,0
TF434379,0
TF435370,53
TF435371,0+53
TF435372,0+53
TF435373,0
TF435374,0
TF435375,0
TF435376,0
TF435377,0
TF435378,0
TF435379,0
TF436370,53
TF436371,53
TF436372,0+53
TF436373,0+53
TF436374,0
TF436375,0
TF436376,0
TF436377,0
TF436378,0
TF436379,0
TF437370,53
TF437371,53
TF437372,53
TF437373,0+53
TF437374,0+53
TF437375,0+53
TF437376,0
TF437377,0
TF437378,0
TF437379,0
TF438370,53
TF438371,53
TF438372,53
TF438373,53
TF438374,53
TF438375,0+53
TF438376,0+53
TF438377,0+53
TF438378,0
TF438379,0
TF439370,53
TF439371,53
TF439372,53
TF439373,53
TF439374,53
TF439375,53
TF439376,53
TF439377,0+53
TF439378,0+53
TF439379,0
TF43J,0+53
TF4238,0+53
TF420380,0+53
TF420381,53
TF420382,53
TF420383,53
TF420384,53
TF420385,53
TF420386,53
TF420387,53
TF420388,53
TF420389,53
TF421380,0+53
TF421381,53
TF421382,53
TF421383,53
TF421384,53
TF421385,53
TF421386,53
TF421387,53
TF421388,53
TF421389,53
TF422380,0
TF422381,0+53
TF422382,53
TF422383,53
TF422384,53
TF422385,53
TF422386,53
TF422387,53
TF422388,53
TF422389,53
TF423380,0
TF423381,0+53
TF423382,0+53
TF423383,53
TF423384,53
TF423385,53
TF423386,53
TF423387,53
TF423388,53
TF423389,53
TF424380,0
TF424381,0
TF424382,0+53
TF424383,0+53
TF424384,53
TF424385,53
TF424386,53
TF424387,53
TF424388,53
TF424389,53
TF425380,0
TF425381,0
TF425382,0
TF425383,0+53
TF425384,0+53
TF425385,53
TF425386,53
TF425387,53
TF425388,53
TF425389,53
TF426380,0
TF426381,0
TF426382,0
TF426383,0
TF426384,0+53
TF426385,0+53
TF426386,0+53
TF426387,0+53
TF426388,53
TF426389,53
TF427380,0+53
TF427381,0
TF427382,0
TF427383,0
TF427384,0
TF427385,0
TF427386,0
TF427387,0+53
TF427388,0+53
TF427389,0+53
TF428380,0+53
TF428381,0+53
TF428382,0+53
TF428383,0
TF428384,0
TF428385,0
TF428386,0
TF428387,0
TF428388,0
TF428389,0+53
TF429380,53
TF429381,0+53
TF429382,0+53
TF429383,0+53
TF429384,0
TF429385,0
TF429386,0
TF429387,0
TF429388,0
TF429389,0
TF4239,0+53
TF420390,53
TF420391,53
TF420392,53
TF420393,53
TF420394,53
TF420395,53
TF420396,53
TF420397,53
TF420398,0+53
TF420399,0
TF421390,53
TF421391,53
TF421392,53
TF421393,53
TF421394,53
TF421395,53
TF421396,53
TF421397,53
TF421398,0+53
TF421399,0+53
TF422390,53
TF422391,53
TF422392,53
TF422393,53
TF422394,53
TF422395,53
TF422396,53
TF422397,53
TF422398,53
TF422399,0+53
TF423390,53
TF423391,53
TF423392,53
TF423393,53
TF423394,53
TF423395,53
TF423396,53
TF423397,53
TF423398,53
TF423399,0+53
TF424390,53
TF424391,53
TF424392,53
TF424393,53
TF424394,53
TF424395,53
TF424396,53
TF424397,53
TF424398,53
TF424399,0+53
TF425390,53
TF425391,53
TF425392,53
TF425393,53
TF425394,53
TF425395,53
TF425396,53
TF425397,53
TF425398,53
TF425399,53
TF426390,53
TF426391,53
TF426392,53
TF426393,53
TF426394,53
TF426395,53
TF426396,53
TF426397,53
TF426398,53
TF426399,53
TF427390,53
TF427391,53
TF427392,53
TF427393,53
TF427394,53
TF427395,53
TF427396,53
TF427397,53
TF427398,53
TF427399,53
TF428390,0+53
TF428391,0+53
TF428392,53
TF428393,53
TF428394,53
TF428395,53
TF428396,53
TF428397,53
TF428398,53
TF428399,53
TF429390,0
TF429391,0+53
