SP,7+20+22+23+24+30+32+33+37+38+39+55
SP947134,20
SP947135,20
SP947136,20
SP947137,20
SP947138,20
SP947139,20+24
SP948130,20
SP948131,20
SP948132,20
SP948133,20
SP948134,20
SP948135,20
SP948136,20
SP948137,20
SP948138,20
SP948139,20+24
SP949130,20
SP949131,20
SP949132,20
SP949133,20
SP949134,20
SP949135,20
SP949136,20
SP949137,20
SP949138,20
SP949139,20+24
SP9512,20
SP9513,20+24
SP950130,20
SP950131,20
SP950132,20
SP950133,20
SP950134,20
SP950135,20
SP950136,20
SP950137,20
SP950138,20
SP950139,20+24
SP951130,20
SP951131,20
SP951132,20
SP951133,20
SP951134,20
SP951135,20
SP951136,20
SP951137,20
SP951138,20+24
SP951139,20+24
SP952130,20
SP952131,20
SP952132,20
SP952133,20
SP952134,20
SP952135,20
SP952136,20
SP952137,20+24
SP952138,20+24
SP952139,24
SP953130,20
SP953131,20
SP953132,20
SP953133,20
SP953134,20
SP953135,20
SP953136,20
SP953137,20+24
SP953138,24
SP953139,24
SP954130,20
SP954131,20
SP954132,20
SP954133,20
SP954134,20
SP954135,20
SP954136,20
SP954137,20+24
SP954138,20+24
SP954139,24
SP955130,20
SP955131,20
SP955132,20
SP955133,20
SP955134,20
SP955135,20
SP955136,20
SP955137,20+24
SP955138,20+24
SP955139,24
SP956130,20
SP956131,20
SP956132,20
SP956133,20
SP956134,20
SP956135,20
SP956136,20+24
SP956137,20+24
SP956138,24
SP956139,24
SP957130,20
SP957131,20
SP957132,20
SP957133,20
SP957134,20
SP957135,20+24
SP957136,20+24
SP957137,24
SP957138,24
SP957139,24
SP958130,20
SP958131,20
SP958132,20
SP958133,20
SP958134,20
SP958135,20+24
SP958136,24
SP958137,24
SP958138,24
SP958139,24
SP959130,20
SP959131,20
SP959132,20
SP959133,20
SP959134,20
SP959135,20+24
SP959136,24
SP959137,24
SP959138,24
SP959139,24
SP91M,20+24
SP9414,20+24
SP940140,20
SP940141,20+24
SP940142,24
SP940143,24
SP940144,24
SP940145,24
SP940146,24
SP940147,24
SP940148,24
SP940149,24
SP941140,20
SP941141,20+24
SP941142,24
SP941143,24
SP941144,24
SP941145,24
SP941146,24
SP941147,24
SP941148,24
SP941149,24
SP942140,20
SP942141,20+24
SP942142,20+24
SP942143,20+24
SP942144,24
SP942145,24
SP942146,24
SP942147,24
SP942148,24
SP942149,24
SP943140,20
SP943141,20
SP943142,20
SP943143,20+24
SP943144,24
SP943145,24
SP943146,24
SP943147,24
SP943148,24
SP943149,24
SP944140,20
SP944141,20
SP944142,20+24
SP944143,20+24
SP944144,24
SP944145,24
SP944146,24
SP944147,24
SP944148,24
SP944149,24
SP945140,20
SP945141,20+24
SP945142,20+24
SP945143,24
SP945144,24
SP945145,24
SP945146,24
SP945147,24
SP945148,24
SP945149,24
SP946140,20+24
SP946141,20+24
SP946142,24
SP946143,24
SP946144,24
SP946145,24
SP946146,24
SP946147,24
SP946148,24
SP946149,24
SP947140,20+24
SP947141,24
SP947142,24
SP947143,24
SP947144,24
SP947145,24
SP947146,24
SP947147,24
SP947148,24
SP947149,24
SP948140,24
SP948141,24
SP948142,24
SP948143,24
SP948144,24
SP948145,24
SP948146,24
SP948147,24
SP948148,24
SP948149,24
SP949140,24
SP949141,24
SP949142,24
SP949143,24
SP949144,24
SP949145,24
SP949146,24
SP949147,24
SP949148,24
SP949149,24
SP9415,24
SP9514,24
SP9515,24
SP91N,24
SP91P,24
SP91Q,20
SP91R,20+24
SP9612,20
SP9613,20+24
SP960130,20
SP960131,20
SP960132,20
SP960133,20
SP960134,20
SP960135,20+24
SP960136,24
SP960137,24
SP960138,24
SP960139,24
SP961130,20
SP961131,20
SP961132,20
SP961133,20
SP961134,20
SP961135,20+24
SP961136,24
SP961137,24
SP961138,24
SP961139,24
SP962130,20
SP962131,20
SP962132,20
SP962133,20
SP962134,20
SP962135,20+24
SP962136,20+24
SP962137,24
SP962138,24
SP962139,24
SP963130,20
SP963131,20
SP963132,20
SP963133,20
SP963134,20
SP963135,20
SP963136,20+24
SP963137,24
SP963138,24
SP963139,24
SP964130,20
SP964131,20
SP964132,20
SP964133,20
SP964134,20
SP964135,20
SP964136,20+24
SP964137,24
SP964138,24
SP964139,24
SP965130,20
SP965131,20
SP965132,20
SP965133,20
SP965134,20
SP965135,20
SP965136,20+24
SP965137,20+24
SP965138,24
SP965139,24
SP966130,20
SP966131,20
SP966132,20
SP966133,20
SP966134,20
SP966135,20
SP966136,20
SP966137,20+24
SP966138,24
SP966139,24
SP967130,20
SP967131,20
SP967132,20
SP967133,20
SP967134,20
SP967135,20
SP967136,20
SP967137,20+24
SP967138,24
SP967139,24
SP968130,20
SP968131,20
SP968132,20
SP968133,20
SP968134,20
SP968135,20
SP968136,20
SP968137,20+24
SP968138,24
SP968139,24
SP969130,20
SP969131,20
SP969132,20
SP969133,20
SP969134,20+24
SP969135,20+24
SP969136,20+24
SP969137,20+24
SP969138,24
SP969139,24
SP9712,20+24
SP970120,20
SP970121,20
SP970122,20
SP970123,20
SP970124,20
SP970125,20
SP970126,20
SP970127,20
SP970128,20
SP970129,20
SP971120,20
SP971121,20
SP971122,20
SP971123,20
SP971124,20
SP971125,20
SP971126,20
SP971127,20
SP971128,20
SP971129,20
SP972120,20
SP972121,20
SP972122,20
SP972123,20
SP972124,20
SP972125,20
SP972126,20
SP972127,20
SP972128,20
SP972129,20
SP973120,20
SP973121,20
SP973122,20
SP973123,20
SP973124,20
SP973125,20
SP973126,20
SP973127,20
SP973128,20
SP973129,20
SP974120,20
SP974121,20
SP974122,20
SP974123,20
SP974124,20
SP974125,20
SP974126,20
SP974127,20
SP974128,20
SP974129,20
SP975120,20
SP975121,20
SP975122,20
SP975123,20
SP975124,20
SP975125,20
SP975126,20
SP975127,20
SP975128,20
SP975129,20
SP976120,20
SP976121,20
SP976122,20
SP976123,20
SP976124,20
SP976125,20
SP976126,20
SP976127,20
SP976128,20
SP976129,20
SP977120,20
SP977121,20
SP977122,20
SP977123,20
SP977124,20
SP977125,20
SP977126,20
SP977127,20
SP977128,20
SP977129,20+24
SP978120,20
SP978121,20
SP978122,20
SP978123,20
SP978124,20
SP978125,20
SP978126,20
SP978127,20
SP978128,20
SP978129,20+24
SP979120,20
SP979121,20
SP979122,20
SP979123,20
SP979124,20
SP979125,20
SP979126,20
SP979127,20
SP979128,20
SP979129,20+24
SP9713,20+24
SP970130,20
SP970131,20
SP970132,20+24
SP970133,20+24
SP970134,20+24
SP970135,24
SP970136,24
SP970137,24
SP970138,24
SP970139,24
SP971130,20
SP971131,20+24
SP971132,20+24
SP971133,24
SP971134,24
SP971135,24
SP971136,24
SP971137,24
SP971138,24
SP971139,24
SP972130,20+24
SP972131,20+24
SP972132,24
SP972133,24
SP972134,24
SP972135,24
SP972136,24
SP972137,24
SP972138,24
SP972139,24
SP973130,20+24
SP973131,24
SP973132,24
SP973133,24
SP973134,24
SP973135,24
SP973136,24
SP973137,24
SP973138,24
SP973139,24
SP974130,20+24
SP974131,24
SP974132,24
SP974133,24
SP974134,24
SP974135,24
SP974136,24
SP974137,24
SP974138,24
SP974139,24
SP975130,20+24
SP975131,24
SP975132,24
SP975133,24
SP975134,24
SP975135,24
SP975136,24
SP975137,24
SP975138,24
SP975139,24
SP976130,20+24
SP976131,24
SP976132,24
SP976133,24
SP976134,24
SP976135,24
SP976136,24
SP976137,24
SP976138,24
SP976139,24
SP977130,20+24
SP977131,24
SP977132,24
SP977133,24
SP977134,24
SP977135,24
SP977136,24
SP977137,24
SP977138,24
SP977139,24
SP978130,24
SP978131,24
SP978132,24
SP978133,24
SP978134,24
SP978135,24
SP978136,24
SP978137,24
SP978138,24
SP978139,24
SP979130,20+24
SP979131,24
SP979132,24
SP979133,24
SP979134,24
SP979135,24
SP979136,24
SP979137,24
SP979138,24
SP979139,24
SP91S,24
SP91T,24
SP91U,24+30
SP9618,24
SP9619,24
SP9718,24
SP9719,24+30
SP970190,24
SP970191,24
SP970192,24
SP970193,24
SP970194,24
SP970195,24
SP970196,24
SP970197,24
SP970198,24
SP970199,24
SP971190,24
SP971191,24
SP971192,24
SP971193,24
SP971194,24
SP971195,24
SP971196,24
SP971197,24
SP971198,24
SP971199,24
SP972190,24
SP972191,24
SP972192,24
SP972193,24
SP972194,24
SP972195,24
SP972196,24
SP972197,24
SP972198,24
SP972199,24
SP973190,24
SP973191,24
SP973192,24
SP973193,24
SP973194,24
SP973195,24
SP973196,24
SP973197,24
SP973198,24
SP973199,24+30
SP974190,24
SP974191,24
SP974192,24
SP974193,24
SP974194,24
SP974195,24
SP974196,24
SP974197,24
SP974198,24+30
SP974199,24+30
SP975190,24
SP975191,24
SP975192,24
SP975193,24
SP975194,24
SP975195,24
SP975196,24
SP975197,24
SP975198,24+30
SP975199,30
SP976190,24
SP976191,24
SP976192,24
SP976193,24
SP976194,24
SP976195,24
SP976196,24
SP976197,24+30
SP976198,24+30
SP976199,30
SP977190,24
SP977191,24
SP977192,24
SP977193,24
SP977194,24
SP977195,24
SP977196,24+30
SP977197,24+30
SP977198,30
SP977199,30
SP978190,24
SP978191,24
SP978192,24
SP978193,24
SP978194,24
SP978195,24+30
SP978196,24+30
SP978197,30
SP978198,30
SP978199,30
SP979190,24
SP979191,24
SP979192,24
SP979193,24
SP979194,24
SP979195,24+30
SP979196,24+30
SP979197,30
SP979198,30
SP979199,30
SP91V,20+24
SP9810,20
SP9811,20
SP9910,20
SP9911,20+24
SP990110,20
SP990111,20
SP990112,20
SP990113,20
SP990114,20
SP990115,20
SP990116,20
SP990117,20
SP990118,20
SP990119,20
SP991110,20
SP991111,20
SP991112,20
SP991113,20
SP991114,20
SP991115,20
SP991116,20
SP991117,20
SP991118,20
SP991119,20
SP992110,20
SP992111,20
SP992112,20
SP992113,20
SP992114,20
SP992115,20
SP992116,20
SP992117,20
SP992118,20
SP992119,20
SP993110,20
SP993111,20
SP993112,20
SP993113,20
SP993114,20
SP993115,20
SP993116,20
SP993117,20
SP993118,20
SP993119,20
SP994110,20
SP994111,20
SP994112,20
SP994113,20
SP994114,20
SP994115,20
SP994116,20
SP994117,20
SP994118,20+24
SP994119,20+24
SP995110,20
SP995111,20
SP995112,20
SP995113,20
SP995114,20
SP995115,20
SP995116,20+24
SP995117,20+24
SP995118,20+24
SP995119,24
SP996110,20
SP996111,20
SP996112,20
SP996113,20
SP996114,20
SP996115,20+24
SP996116,20+24
SP996117,24
SP996118,24
SP996119,24
SP997110,20
SP997111,20
SP997112,20
SP997113,20+24
SP997114,20+24
SP997115,20+24
SP997116,24
SP997117,24
SP997118,24
SP997119,24
SP998110,20
SP998111,20+24
SP998112,20+24
SP998113,20+24
SP998114,24
SP998115,24
SP998116,24
SP998117,24
SP998118,24
SP998119,24
SP999110,20+24
SP999111,20+24
SP999112,24
SP999113,24
SP999114,24
SP999115,24
SP999116,24
SP999117,24
SP999118,24
SP999119,20+24
SP91W,20+24
SP9812,20+24
SP980120,20
SP980121,20
SP980122,20
SP980123,20
SP980124,20
SP980125,20
SP980126,20
SP980127,20
SP980128,20+24
SP980129,20+24
SP981120,20
SP981121,20
SP981122,20
SP981123,20
SP981124,20
SP981125,20
SP981126,20
SP981127,20+24
SP981128,20+24
SP981129,24
SP982120,20
SP982121,20
SP982122,20
SP982123,20
SP982124,20
SP982125,20
SP982126,20
SP982127,20+24
SP982128,24
SP982129,24
SP983120,20
SP983121,20
SP983122,20
SP983123,20
SP983124,20
SP983125,20
SP983126,20+24
SP983127,20+24
SP983128,24
SP983129,24
SP984120,20
SP984121,20
SP984122,20
SP984123,20
SP984124,20
SP984125,20+24
SP984126,20+24
SP984127,24
SP984128,24
SP984129,24
SP985120,20
SP985121,20
SP985122,20
SP985123,20
SP985124,20
SP985125,20+24
SP985126,24
SP985127,24
SP985128,24
SP985129,24
SP986120,20
SP986121,20
SP986122,20
SP986123,20
SP986124,20
SP986125,20+24
SP986126,24
SP986127,24
SP986128,24
SP986129,24
SP987120,20
SP987121,20
SP987122,20
SP987123,20
SP987124,20+24
SP987125,20+24
SP987126,24
SP987127,24
SP987128,24
SP987129,24
SP988120,20
SP988121,20
SP988122,20
SP988123,20
SP988124,20+24
SP988125,24
SP988126,24
SP988127,24
SP988128,24
SP988129,24
SP989120,20
SP989121,20
SP989122,20
SP989123,20+24
SP989124,20+24
SP989125,24
SP989126,24
SP989127,24
SP989128,24
SP989129,24
SP9813,20+24
SP980130,24
SP980131,24
SP980132,24
SP980133,24
SP980134,24
SP980135,24
SP980136,24
SP980137,24
SP980138,24
SP980139,24
SP981130,24
SP981131,24
SP981132,24
SP981133,24
SP981134,24
SP981135,24
SP981136,24
SP981137,24
SP981138,24
SP981139,24
SP982130,24
SP982131,24
SP982132,24
SP982133,24
SP982134,24
SP982135,24
SP982136,24
SP982137,24
SP982138,24
SP982139,24
SP983130,24
SP983131,24
SP983132,24
SP983133,24
SP983134,24
SP983135,24
SP983136,24
SP983137,24
SP983138,24
SP983139,24
SP984130,24
SP984131,24
SP984132,24
SP984133,24
SP984134,24
SP984135,24
SP984136,24
SP984137,24
SP984138,24
SP984139,24
SP985130,24
SP985131,24
SP985132,24
SP985133,24
SP985134,24
SP985135,24
SP985136,24
SP985137,24
SP985138,24
SP985139,24
SP986130,24
SP986131,24
SP986132,24
SP986133,24
SP986134,24
SP986135,24
SP986136,24
SP986137,24
SP986138,24
SP986139,24
SP987130,24
SP987131,24
SP987132,24
SP987133,24
SP987134,24
SP987135,24
SP987136,24
SP987137,24
SP987138,24
SP987139,24
SP988130,24
SP988131,24
SP988132,24
SP988133,24
SP988134,24
SP988135,24
SP988136,24
SP988137,24
SP988138,24
SP988139,20+24
SP989130,24
SP989131,24
SP989132,24
SP989133,24
SP989134,24
SP989135,24
SP989136,24
SP989137,20+24
SP989138,20+24
SP989139,20+24
SP9912,20+24
SP990120,20
SP990121,20
SP990122,20
SP990123,20+24
SP990124,24
SP990125,24
SP990126,24
SP990127,24
SP990128,24
SP990129,24
SP991120,20
SP991121,20
SP991122,20+24
SP991123,20+24
SP991124,24
SP991125,24
SP991126,24
SP991127,24
SP991128,24
SP991129,24
SP992120,20
SP992121,20
SP992122,20+24
SP992123,24
SP992124,24
SP992125,24
SP992126,24
SP992127,24
SP992128,24
SP992129,24
SP993120,20
SP993121,20+24
SP993122,20+24
SP993123,24
SP993124,24
SP993125,24
SP993126,24
SP993127,24
SP993128,24
SP993129,24
SP994120,20+24
SP994121,20+24
SP994122,24
SP994123,24
SP994124,24
SP994125,24
SP994126,24
SP994127,24
SP994128,24
SP994129,20+24
SP995120,24
SP995121,24
SP995122,24
SP995123,24
SP995124,24
SP995125,24
SP995126,24
SP995127,24
SP995128,20+24
SP995129,20+24
SP996120,24
SP996121,24
SP996122,24
SP996123,24
SP996124,24
SP996125,24
SP996126,24
SP996127,20+24
SP996128,20+24
SP996129,20
SP997120,24
SP997121,24
SP997122,24
SP997123,24
SP997124,20+24
SP997125,20+24
SP997126,20+24
SP997127,20+24
SP997128,20
SP997129,20
SP998120,24
SP998121,24
SP998122,24
SP998123,20+24
SP998124,20+24
SP998125,20
SP998126,20+24
SP998127,20
SP998128,20
SP998129,20
SP999120,20+24
SP999121,20+24
SP999122,20+24
SP999123,20+24
SP999124,20
SP999125,20
SP999126,20
SP999127,20
SP999128,20
SP999129,20
SP9913,20+24
SP990130,24
SP990131,24
SP990132,24
SP990133,24
SP990134,24
SP990135,20+24
SP990136,20+24
SP990137,20+24
SP990138,20
SP990139,20
SP991130,24
SP991131,24
SP991132,24
SP991133,24
SP991134,20+24
SP991135,20+24
SP991136,20
SP991137,20
SP991138,20
SP991139,20
SP992130,24
SP992131,24
SP992132,20+24
SP992133,20+24
SP992134,20+24
SP992135,20
SP992136,20
SP992137,20
SP992138,20
SP992139,20
SP993130,24
SP993131,20+24
SP993132,20+24
SP993133,20
SP993134,20
SP993135,20
SP993136,20
SP993137,20
SP993138,20
SP993139,20
SP994130,20+24
SP994131,20+24
SP994132,20
SP994133,20
SP994134,20
SP994135,20
SP994136,20
SP994137,20
SP994138,20
SP994139,20
SP995130,20
SP995131,20
SP995132,20
SP995133,20
SP995134,20
SP995135,20
SP995136,20
SP995137,20
SP995138,20
SP995139,20
SP996130,20
SP996131,20
SP996132,20
SP996133,20
SP996134,20
SP996135,20
SP996136,20
SP996137,20
SP996138,20
SP996139,20
SP997130,20
SP997131,20
SP997132,20
SP997133,20
SP997134,20
SP997135,20
SP997136,20
SP997137,20
SP997138,20
SP997139,20
SP998130,20
SP998131,20
SP998132,20
SP998133,20
SP998134,20
SP998135,20
SP998136,20
SP998137,20
SP998138,20
SP998139,20
SP999130,20
SP999131,20
SP999132,20
SP999133,20
SP999134,20
SP999135,20
SP999136,20
SP999137,20
SP999138,20
SP999139,20
SP91X,20+24
SP9814,20+24
SP980140,24
SP980141,24
SP980142,24
SP980143,24
SP980144,24
SP980145,24
SP980146,24
SP980147,24
SP980148,24
SP980149,24
SP981140,24
SP981141,24
SP981142,24
SP981143,24
SP981144,24
SP981145,24
SP981146,24
SP981147,24
SP981148,24
SP981149,24
SP982140,24
SP982141,24
SP982142,24
SP982143,24
SP982144,24
SP982145,24
SP982146,24
SP982147,24
SP982148,24
SP982149,24
SP983140,24
SP983141,24
SP983142,24
SP983143,24
SP983144,24
SP983145,24
SP983146,24
SP983147,24
SP983148,24
SP983149,24
SP984140,24
SP984141,24
SP984142,24
SP984143,24
SP984144,24
SP984145,24
SP984146,24
SP984147,24
SP984148,24
SP984149,24
SP985140,24
SP985141,24
SP985142,24
SP985143,20+24
SP985144,24
SP985145,24
SP985146,24
SP985147,24
SP985148,24
SP985149,24
SP986140,24
SP986141,24
SP986142,20+24
SP986143,20+24
SP986144,24
SP986145,24
SP986146,24
SP986147,24
SP986148,24
SP986149,24
SP987140,24
SP987141,20+24
SP987142,20+24
SP987143,20+24
SP987144,24
SP987145,24
SP987146,24
SP987147,24
SP987148,24
SP987149,24
SP988140,20+24
SP988141,20+24
SP988142,20
SP988143,20+24
SP988144,20+24
SP988145,20+24
SP988146,24
SP988147,24
SP988148,24
SP988149,24
SP989140,20
SP989141,20
SP989142,20
SP989143,20
SP989144,20
SP989145,20+24
SP989146,20+24
SP989147,24
SP989148,24
SP989149,24
SP9815,24
SP9914,20+24
SP990140,20
SP990141,20
SP990142,20
SP990143,20
SP990144,20
SP990145,20
SP990146,20+24
SP990147,20+24
SP990148,24
SP990149,24
SP991140,20
SP991141,20
SP991142,20
SP991143,20
SP991144,20
SP991145,20
SP991146,20
SP991147,20+24
SP991148,20+24
SP991149,20+24
SP992140,20
SP992141,20
SP992142,20
SP992143,20
SP992144,20
SP992145,20
SP992146,20
SP992147,20
SP992148,20
SP992149,20+24
SP993140,20
SP993141,20
SP993142,20
SP993143,20
SP993144,20
SP993145,20
SP993146,20
SP993147,20
SP993148,20
SP993149,20
SP994140,20
SP994141,20
SP994142,20
SP994143,20
SP994144,20
SP994145,20
SP994146,20
SP994147,20
SP994148,20
SP994149,20+24
SP995140,20
SP995141,20
SP995142,20
SP995143,20
SP995144,20
SP995145,20
SP995146,20
SP995147,20
SP995148,20
SP995149,20
SP996140,20
SP996141,20
SP996142,20
SP996143,20
SP996144,20
SP996145,20
SP996146,20
SP996147,20
SP996148,20
SP996149,20
SP997140,20
SP997141,20
SP997142,20
SP997143,20
SP997144,20
SP997145,20
SP997146,20
SP997147,20
SP997148,20
SP997149,20
SP998140,20
SP998141,20
SP998142,20
SP998143,20
SP998144,20
SP998145,20
SP998146,20
SP998147,20
SP998148,20
SP998149,20
SP999140,20
SP999141,20
SP999142,20
SP999143,20
SP999144,20
SP999145,20
SP999146,20
SP999147,20
SP999148,20
SP999149,20
SP9915,20+24
SP990150,24
SP990151,24
SP990152,24
SP990153,24
SP990154,24
SP990155,24
SP990156,24
SP990157,24
SP990158,24
SP990159,24
SP991150,24
SP991151,24
SP991152,24
SP991153,24
SP991154,24
SP991155,24
SP991156,24
SP991157,24
SP991158,24
SP991159,24
SP992150,20+24
SP992151,20+24
SP992152,24
SP992153,20+24
SP992154,20+24
SP992155,20+24
SP992156,20+24
SP992157,24
SP992158,24
SP992159,24
SP993150,20+24
SP993151,20+24
SP993152,20+24
SP993153,20+24
SP993154,20
SP993155,20
SP993156,20+24
SP993157,24
SP993158,24
SP993159,24
SP994150,20+24
SP994151,20+24
SP994152,20+24
SP994153,20
SP994154,20
SP994155,20
SP994156,20+24
SP994157,24
SP994158,24
SP994159,24
SP995150,20
SP995151,20
SP995152,20
SP995153,20
SP995154,20
SP995155,20+24
SP995156,20+24
SP995157,24
SP995158,24
SP995159,24
SP996150,20
SP996151,20
SP996152,20
SP996153,20+24
SP996154,20+24
SP996155,20+24
SP996156,24
SP996157,24
SP996158,24
SP996159,24
SP997150,20
SP997151,20
SP997152,20+24
SP997153,20+24
SP997154,24
SP997155,24
SP997156,24
SP997157,24
SP997158,24
SP997159,24
SP998150,20
SP998151,20
SP998152,20+24
SP998153,20+24
SP998154,24
SP998155,24
SP998156,24
SP998157,24
SP998158,24
SP998159,24
SP999150,20
SP999151,20
SP999152,20
SP999153,20+24
SP999154,24
SP999155,24
SP999156,24
SP999157,24
SP999158,24
SP999159,24
SP91Y,24+30
SP9816,24
SP9817,24+30
SP980170,24
SP980171,24
SP980172,24
SP980173,24
SP980174,24
SP980175,24
SP980176,24
SP980177,24
SP980178,24
SP980179,24
SP981170,24
SP981171,24
SP981172,24
SP981173,24
SP981174,24
SP981175,24
SP981176,24
SP981177,24
SP981178,24
SP981179,24
SP982170,24
SP982171,24
SP982172,24
SP982173,24
SP982174,24
SP982175,24
SP982176,24
SP982177,24
SP982178,24
SP982179,24
SP983170,24
SP983171,24
SP983172,24
SP983173,24
SP983174,24
SP983175,24
SP983176,24
SP983177,24
SP983178,24
SP983179,24
SP984170,24
SP984171,24
SP984172,24
SP984173,24
SP984174,24
SP984175,24
SP984176,24
SP984177,24
SP984178,24
SP984179,24
SP985170,24
SP985171,24
SP985172,24
SP985173,24
SP985174,24
SP985175,24
SP985176,24
SP985177,24
SP985178,24
SP985179,24
SP986170,24
SP986171,24
SP986172,24
SP986173,24
SP986174,24
SP986175,24
SP986176,24
SP986177,24
SP986178,24
SP986179,24+30
SP987170,24
SP987171,24
SP987172,24
SP987173,24
SP987174,24
SP987175,24
SP987176,24
SP987177,24
SP987178,24
SP987179,24+30
SP988170,24
SP988171,24
SP988172,24
SP988173,24
SP988174,24
SP988175,24
SP988176,24+30
SP988177,24+30
SP988178,24+30
SP988179,24+30
SP989170,24
SP989171,24
SP989172,24
SP989173,24
SP989174,24+30
SP989175,24+30
SP989176,24+30
SP989177,30
SP989178,24+30
SP989179,24+30
SP9916,24+30
SP990160,24
SP990161,24
SP990162,24
SP990163,24
SP990164,24
SP990165,24
SP990166,24
SP990167,24
SP990168,24
SP990169,24
SP991160,24
SP991161,24
SP991162,24
SP991163,24
SP991164,24
SP991165,24
SP991166,24
SP991167,24
SP991168,24
SP991169,24
SP992160,24
SP992161,24
SP992162,24
SP992163,24
SP992164,24
SP992165,24
SP992166,24
SP992167,24
SP992168,24
SP992169,24
SP993160,24
SP993161,24
SP993162,24
SP993163,24
SP993164,24
SP993165,24
SP993166,24
SP993167,24
SP993168,24
SP993169,24
SP994160,24
SP994161,24
SP994162,24
SP994163,24
SP994164,24
SP994165,24
SP994166,24
SP994167,24
SP994168,24
SP994169,24
SP995160,24
SP995161,24
SP995162,24
SP995163,24
SP995164,24
SP995165,24
SP995166,24
SP995167,24
SP995168,24
SP995169,24
SP996160,24
SP996161,24
SP996162,24
SP996163,24
SP996164,24
SP996165,24
SP996166,24
SP996167,24
SP996168,24
SP996169,24+30
SP997160,24
SP997161,24
SP997162,24
SP997163,24
SP997164,24
SP997165,24
SP997166,24
SP997167,24
SP997168,24+30
SP997169,24+30
SP998160,24
SP998161,24
SP998162,24
SP998163,24
SP998164,24
SP998165,24
SP998166,24+30
SP998167,24+30
SP998168,24+30
SP998169,30
SP999160,24
SP999161,24
SP999162,24
SP999163,24
SP999164,24
SP999165,24+30
SP999166,24+30
SP999167,30
SP999168,30
SP999169,30
SP9917,24+30
SP990170,24
SP990171,24
SP990172,24
SP990173,24+30
SP990174,24+30
SP990175,30
SP990176,30
SP990177,30
SP990178,30
SP990179,24+30
SP991170,24
SP991171,24
SP991172,24+30
SP991173,24+30
SP991174,30
SP991175,30
SP991176,30
SP991177,30
SP991178,30
SP991179,30
SP992170,24
SP992171,24
SP992172,24+30
SP992173,30
SP992174,30
SP992175,30
SP992176,30
SP992177,30
SP992178,30
SP992179,30
SP993170,24
SP993171,24
SP993172,24+30
SP993173,30
SP993174,30
SP993175,30
SP993176,30
SP993177,30
SP993178,30
SP993179,30
SP994170,24
SP994171,24
SP994172,24+30
SP994173,30
SP994174,30
SP994175,30
SP994176,30
SP994177,30
SP994178,30
SP994179,30
SP995170,24+30
SP995171,24+30
SP995172,24+30
SP995173,30
SP995174,30
SP995175,30
SP995176,30
SP995177,30
SP995178,30
SP995179,30
SP996170,24+30
SP996171,30
SP996172,30
SP996173,30
SP996174,30
SP996175,30
SP996176,30
SP996177,30
SP996178,30
SP996179,30
SP997170,30
SP997171,30
SP997172,30
SP997173,30
SP997174,30
SP997175,30
SP997176,30
SP997177,30
SP997178,30
SP997179,30
SP998170,30
SP998171,30
SP998172,30
SP998173,30
SP998174,30
SP998175,30
SP998176,30
SP998177,30
SP998178,30
SP998179,30
SP999170,30
SP999171,30
SP999172,30
SP999173,30
SP999174,30
SP999175,30
SP999176,30
SP999177,30
SP999178,30
SP999179,30
SP91Z,24+30
SP9818,24+30
SP980180,24
SP980181,24
SP980182,24
SP980183,24
SP980184,24
SP980185,24
SP980186,24
SP980187,24
SP980188,24
SP980189,24
SP981180,24
SP981181,24
SP981182,24
SP981183,24
SP981184,24
SP981185,24
SP981186,24
SP981187,24
SP981188,24
SP981189,24
SP982180,24
SP982181,24
SP982182,24
SP982183,24
SP982184,24
SP982185,24
SP982186,24
SP982187,24
SP982188,24
SP982189,24
SP983180,24
SP983181,24
SP983182,24
SP983183,24
SP983184,24
SP983185,24
SP983186,24
SP983187,24
SP983188,24+30
SP983189,24+30
SP984180,24
SP984181,24
SP984182,24
SP984183,24+30
SP984184,24
SP984185,24
SP984186,24
SP984187,24
SP984188,24+30
SP984189,30
SP985180,24+30
SP985181,24+30
SP985182,24+30
SP985183,24+30
SP985184,24+30
SP985185,24+30
SP985186,24
SP985187,24+30
SP985188,24+30
SP985189,30
SP986180,24+30
SP986181,30
SP986182,30
SP986183,30
SP986184,30
SP986185,24+30
SP986186,24+30
SP986187,24+30
SP986188,30
SP986189,30
SP987180,30
SP987181,30
SP987182,30
SP987183,30
SP987184,30
SP987185,30
SP987186,30
SP987187,30
SP987188,30
SP987189,30
SP988180,30
SP988181,30
SP988182,30
SP988183,30
SP988184,30
SP988185,30
SP988186,30
SP988187,30
SP988188,30
SP988189,30
SP989180,30
SP989181,30
SP989182,30
SP989183,30
SP989184,30
SP989185,30
SP989186,30
SP989187,30
SP989188,30
SP989189,30
SP9819,24+30
SP980190,24
SP980191,24
SP980192,24
SP980193,24
SP980194,24+30
SP980195,24+30
SP980196,30
SP980197,30
SP980198,30
SP980199,30
SP981190,24
SP981191,24
SP981192,24
SP981193,24+30
SP981194,24+30
SP981195,30
SP981196,30
SP981197,30
SP981198,30
SP981199,30
SP982190,24
SP982191,24+30
SP982192,24+30
SP982193,24+30
SP982194,30
SP982195,30
SP982196,30
SP982197,30
SP982198,30
SP982199,30
SP983190,24+30
SP983191,24+30
SP983192,30
SP983193,30
SP983194,30
SP983195,30
SP983196,30
SP983197,30
SP983198,30
SP983199,30
SP984190,30
SP984191,30
SP984192,30
SP984193,30
SP984194,30
SP984195,30
