TG,0+25+27+28
TG026468,0
TG026469,0
TG027460,0+27
TG027461,0
TG027462,0
TG027463,0
TG027464,0
TG027465,0
TG027466,0
TG027467,0
TG027468,0
TG027469,0
TG028460,0+27
TG028461,0
TG028462,0
TG028463,0
TG028464,0
TG028465,0
TG028466,0
TG028467,0
TG028468,0
TG028469,0
TG029460,0
TG029461,0
TG029462,0
TG029463,0
TG029464,0
TG029465,0
TG029466,0
TG029467,0
TG029468,0
TG029469,0
TG0247,0
TG0346,0
TG0347,0
TG04J,0
TG04K,27
TG04L,27
TG04M,0+27+28
TG0444,27+28
TG040440,27
TG040441,27
TG040442,27
TG040443,27
TG040444,27
TG040445,27
TG040446,27
TG040447,27
TG040448,27
TG040449,27
TG041440,27
TG041441,27
TG041442,27
TG041443,27
TG041444,27
TG041445,27
TG041446,27
TG041447,27
TG041448,27
TG041449,27
TG042440,27
TG042441,27
TG042442,27
TG042443,27
TG042444,27
TG042445,27
TG042446,27
TG042447,27
TG042448,27
TG042449,27
TG043440,27
TG043441,27
TG043442,27
TG043443,27
TG043444,27
TG043445,27
TG043446,27
TG043447,27
TG043448,27
TG043449,27
TG044440,27
TG044441,27
TG044442,27
TG044443,27
TG044444,27
TG044445,27
TG044446,27
TG044447,27+28
TG044448,27+28
TG044449,27+28
TG045440,27
TG045441,27
TG045442,27
TG045443,27
TG045444,27
TG045445,27
TG045446,27
TG045447,27+28
TG045448,27+28
TG045449,27+28
TG046440,27
TG046441,27
TG046442,27
TG046443,27
TG046444,27
TG046445,27
TG046446,27
TG046447,27
TG046448,27+28
TG046449,27+28
TG047440,27
TG047441,27
TG047442,27
TG047443,27
TG047444,27
TG047445,27
TG047446,27
TG047447,27
TG047448,27
TG047449,27
TG048440,27
TG048441,27
TG048442,27
TG048443,27
TG048444,27
TG048445,27
TG048446,27
TG048447,27
TG048448,27
TG048449,27
TG049440,27
TG049441,27
TG049442,27
TG049443,27
TG049444,27
TG049445,27
TG049446,27
TG049447,27
TG049448,27
TG049449,27
TG0445,0+27+28
TG040450,27
TG040451,27
TG040452,27
TG040453,27+28
TG040454,27+28
TG040455,0+27
TG040456,0+27
TG040457,0
TG040458,0
TG040459,0
TG041450,27
TG041451,27
TG041452,27
TG041453,27+28
TG041454,27
TG041455,0+27
TG041456,0
TG041457,0
TG041458,0
TG041459,0
TG042450,27
TG042451,27
TG042452,27
TG042453,27+28
TG042454,27
TG042455,0+27
TG042456,0
TG042457,0
TG042458,0
TG042459,0
TG043450,27
TG043451,27
TG043452,27
TG043453,27+28
TG043454,0+27
TG043455,0+27
TG043456,0
TG043457,0
TG043458,0
TG043459,0
TG044450,27
TG044451,27
TG044452,27+28
TG044453,27+28
TG044454,0+27
TG044455,0
TG044456,0
TG044457,0
TG044458,0
TG044459,0
TG045450,27+28
TG045451,27+28
TG045452,27+28
TG045453,27
TG045454,0+27
TG045455,0
TG045456,0
TG045457,0
TG045458,0
TG045459,0
TG046450,27+28
TG046451,27+28
TG046452,27
TG046453,0+27
TG046454,0+27
TG046455,0
TG046456,0
TG046457,0
TG046458,0
TG046459,0
TG047450,27
TG047451,27
TG047452,27
TG047453,0+27
TG047454,0
TG047455,0
TG047456,0
TG047457,0
TG047458,0
TG047459,0
TG048450,27
TG048451,27
TG048452,27
TG048453,0+27
TG048454,0
TG048455,0
TG048456,0
TG048457,0
TG048458,0
TG048459,0
TG049450,27
TG049451,27
TG049452,27
TG049453,0+27
TG049454,0
TG049455,0
TG049456,0
TG049457,0
TG049458,0
TG049459,0
TG0544,27
TG0545,0+27
TG050450,27
TG050451,27
TG050452,0+27
TG050453,0+27
TG050454,0
TG050455,0
TG050456,0
TG050457,0
TG050458,0
TG050459,0
TG051450,27
TG051451,27
TG051452,0+27
TG051453,0
TG051454,0
TG051455,0
TG051456,0
TG051457,0
TG051458,0
TG051459,0
TG052450,27
TG052451,27
TG052452,0+27
TG052453,0
TG052454,0
TG052455,0
TG052456,0
TG052457,0
TG052458,0
TG052459,0
TG053450,27
TG053451,0+27
TG053452,0+27
TG053453,0
TG053454,0
TG053455,0
TG053456,0
TG053457,0
TG053458,0
TG053459,0
TG054450,27
TG054451,0+27
TG054452,0
TG054453,0
TG054454,0
TG054455,0
TG054456,0
TG054457,0
TG054458,0
TG054459,0
TG055450,27
TG055451,0+27
TG055452,0
TG055453,0
TG055454,0
TG055455,0
TG055456,0
TG055457,0
TG055458,0
TG055459,0
TG056450,0+27
TG056451,0+27
TG056452,0
TG056453,0
TG056454,0
TG056455,0
TG056456,0
TG056457,0
TG056458,0
TG056459,0
TG057450,0+27
TG057451,0
TG057452,0
TG057453,0
TG057454,0
TG057455,0
TG057456,0
TG057457,0
TG057458,0
TG057459,0
TG058450,0+27
TG058451,0
TG058452,0
TG058453,0
TG058454,0
TG058455,0
TG058456,0
TG058457,0
TG058458,0
TG058459,0
TG059450,0+27
TG059451,0
TG059452,0
TG059453,0
TG059454,0
TG059455,0
TG059456,0
TG059457,0
TG059458,0
TG059459,0
TG04N,0
TG04P,0
TG04Q,27
TG04R,27
TG04S,0+27
TG0644,0+27
TG060440,27
TG060441,27
TG060442,27
TG060443,27
TG060444,27
TG060445,27
TG060446,27
TG060447,27
TG060448,27
TG060449,0+27
TG061440,27
TG061441,27
TG061442,27
TG061443,27
TG061444,27
TG061445,27
TG061446,27
TG061447,27
TG061448,27
TG061449,0+27
TG062440,27
TG062441,27
TG062442,27
TG062443,27
TG062444,27
TG062445,27
TG062446,27
TG062447,27
TG062448,27
TG062449,0+27
TG063440,27
TG063441,27
TG063442,27
TG063443,27
TG063444,27
TG063445,27
TG063446,27
TG063447,27
TG063448,27
TG063449,0+27
TG064440,27
TG064441,27
TG064442,27
TG064443,27
TG064444,27
TG064445,27
TG064446,27
TG064447,27
TG064448,0+27
TG064449,0+27
TG065440,27
TG065441,27
TG065442,27
TG065443,27
TG065444,27
TG065445,27
TG065446,27
TG065447,27
TG065448,0+27
TG065449,0
TG066440,27
TG066441,27
TG066442,27
TG066443,27
TG066444,27
TG066445,27
TG066446,27
TG066447,27
TG066448,0+27
TG066449,0
TG067440,27
TG067441,27
TG067442,27
TG067443,27
TG067444,27
TG067445,27
TG067446,27
TG067447,0+27
TG067448,0+27
TG067449,0
TG068440,27
TG068441,27
TG068442,27
TG068443,27
TG068444,27
TG068445,27
TG068446,27
TG068447,0+27
TG068448,0
TG068449,0
TG069440,27
TG069441,27
TG069442,27
TG069443,27
TG069444,27
TG069445,27
TG069446,27
TG069447,0+27
TG069448,0
TG069449,0
TG0645,0+27
TG060450,0+27
TG060451,0
TG060452,0
TG060453,0
TG060454,0
TG060455,0
TG060456,0
TG060457,0
TG060458,0
TG060459,0
TG061450,0
TG061451,0
TG061452,0
TG061453,0
TG061454,0
TG061455,0
TG061456,0
TG061457,0
TG061458,0
TG061459,0
TG062450,0
TG062451,0
TG062452,0
TG062453,0
TG062454,0
TG062455,0
TG062456,0
TG062457,0
TG062458,0
TG062459,0
TG063450,0
TG063451,0
TG063452,0
TG063453,0
TG063454,0
TG063455,0
TG063456,0
TG063457,0
TG063458,0
TG063459,0
TG064450,0
TG064451,0
TG064452,0
TG064453,0
TG064454,0
TG064455,0
TG064456,0
TG064457,0
TG064458,0
TG064459,0
TG065450,0
TG065451,0
TG065452,0
TG065453,0
TG065454,0
TG065455,0
TG065456,0
TG065457,0
TG065458,0
TG065459,0
TG066450,0
TG066451,0
TG066452,0
TG066453,0
TG066454,0
TG066455,0
TG066456,0
TG066457,0
TG066458,0
TG066459,0
TG067450,0
TG067451,0
TG067452,0
TG067453,0
TG067454,0
TG067455,0
TG067456,0
TG067457,0
TG067458,0
TG067459,0
TG068450,0
TG068451,0
TG068452,0
TG068453,0
TG068454,0
TG068455,0
TG068456,0
TG068457,0
TG068458,0
TG068459,0
TG069450,0
TG069451,0
TG069452,0
TG069453,0
TG069454,0
TG069455,0
TG069456,0
TG069457,0
TG069458,0
TG069459,0
TG0744,0+27
TG070440,27
TG070441,27
TG070442,27
TG070443,27
TG070444,27
TG070445,27
TG070446,27
TG070447,0+27
TG070448,0
TG070449,0
TG071440,27
TG071441,27
TG071442,27
TG071443,27
TG071444,27
TG071445,27
TG071446,0+27
TG071447,0+27
TG071448,0
TG071449,0
TG072440,27
TG072441,27
TG072442,27
TG072443,27
TG072444,27
TG072445,27
TG072446,0+27
TG072447,0
TG072448,0
TG072449,0
TG073440,27
TG073441,27
TG073442,27
TG073443,27
TG073444,27
TG073445,27
TG073446,0+27
TG073447,0
TG073448,0
TG073449,0
TG074440,27
TG074441,27
TG074442,27
TG074443,27
TG074444,27
TG074445,0+27
TG074446,0+27
TG074447,0
TG074448,0
TG074449,0
TG075440,27
TG075441,27
TG075442,27
TG075443,27
TG075444,27
TG075445,0+27
TG075446,0
TG075447,0
TG075448,0
TG075449,0
TG076440,27
TG076441,27
TG076442,27
TG076443,27
TG076444,27
TG076445,0+27
TG076446,0
TG076447,0
TG076448,0
TG076449,0
TG077440,27
TG077441,27
TG077442,27
TG077443,27
TG077444,27
TG077445,0+27
TG077446,0
TG077447,0
TG077448,0
TG077449,0
TG078440,27
TG078441,27
TG078442,27
TG078443,27
TG078444,0+27
TG078445,0+27
TG078446,0
TG078447,0
TG078448,0
TG078449,0
TG079440,27
TG079441,27
TG079442,27
TG079443,27
TG079444,0+27
TG079445,0
TG079446,0
TG079447,0
TG079448,0
TG079449,0
TG0745,0
TG04T,0
TG04U,0
TG04V,27
TG04W,0+27
TG0842,27
TG0843,27
TG0942,27
TG0943,0+27
TG090430,27
TG090431,27
TG090432,27
TG090433,27
TG090434,27
TG090435,27
TG090436,27
TG090437,27
TG090438,27
TG090439,27
TG091430,27
TG091431,27
TG091432,27
TG091433,27
TG091434,27
TG091435,27
TG091436,27
TG091437,27
TG091438,27
TG091439,27
TG092430,27
TG092431,27
TG092432,27
TG092433,27
TG092434,27
TG092435,27
TG092436,27
TG092437,27
TG092438,27
TG092439,27
TG093430,27
TG093431,27
TG093432,27
TG093433,27
TG093434,27
TG093435,27
TG093436,27
TG093437,27
TG093438,27
TG093439,27
TG094430,27
TG094431,27
TG094432,27
TG094433,27
TG094434,27
TG094435,27
TG094436,27
TG094437,27
TG094438,27
TG094439,27
TG095430,27
TG095431,27
TG095432,27
TG095433,27
TG095434,27
TG095435,27
TG095436,27
TG095437,27
TG095438,27
TG095439,27
TG096430,27
TG096431,27
TG096432,27
TG096433,27
TG096434,27
TG096435,27
TG096436,27
TG096437,27
TG096438,27
TG096439,27
TG097430,27
TG097431,27
TG097432,27
TG097433,27
TG097434,27
TG097435,27
TG097436,27
TG097437,27
TG097438,27
TG097439,27
TG098430,27
TG098431,27
TG098432,27
TG098433,27
TG098434,27
TG098435,27
TG098436,27
TG098437,27
TG098438,27
TG098439,0+27
TG099430,27
TG099431,27
TG099432,27
TG099433,27
TG099434,27
TG099435,27
TG099436,27
TG099437,27
TG099438,27
TG099439,0+27
TG04X,0+27
TG0844,0+27
TG080440,27
TG080441,27
TG080442,27
TG080443,27
TG080444,0+27
TG080445,0
TG080446,0
TG080447,0
TG080448,0
TG080449,0
TG081440,27
TG081441,27
TG081442,27
TG081443,0+27
TG081444,0+27
TG081445,0
TG081446,0
TG081447,0
TG081448,0
TG081449,0
TG082440,27
TG082441,27
TG082442,27
TG082443,0+27
TG082444,0
TG082445,0
TG082446,0
TG082447,0
TG082448,0
TG082449,0
TG083440,27
TG083441,27
TG083442,27
TG083443,0+27
TG083444,0
TG083445,0
TG083446,0
TG083447,0
TG083448,0
TG083449,0
TG084440,27
TG084441,27
TG084442,27
TG084443,0+27
TG084444,0
TG084445,0
TG084446,0
TG084447,0
TG084448,0
TG084449,0
TG085440,27
TG085441,27
TG085442,0+27
TG085443,0+27
TG085444,0
TG085445,0
TG085446,0
TG085447,0
TG085448,0
TG085449,0
TG086440,27
TG086441,27
TG086442,0+27
TG086443,0+27
TG086444,0
TG086445,0
TG086446,0
TG086447,0
TG086448,0
TG086449,0
TG087440,27
TG087441,27
TG087442,0+27
TG087443,0
TG087444,0
TG087445,0
TG087446,0
TG087447,0
TG087448,0
TG087449,0
TG088440,27
TG088441,27
TG088442,0+27
TG088443,0
TG088444,0
TG088445,0
TG088446,0
TG088447,0
TG088448,0
TG088449,0
TG089440,27
TG089441,27
TG089442,0+27
TG089443,0
TG089444,0
TG089445,0
TG089446,0
TG089447,0
TG089448,0
TG089449,0
TG0845,0
TG0944,0+27
TG090440,27
TG090441,0+27
TG090442,0+27
TG090443,0
TG090444,0
TG090445,0
TG090446,0
TG090447,0
TG090448,0
TG090449,0
TG091440,27
TG091441,0+27
TG091442,0
TG091443,0
TG091444,0
TG091445,0
TG091446,0
TG091447,0
TG091448,0
TG091449,0
TG092440,27
TG092441,0+27
TG092442,0
TG092443,0
TG092444,0
TG092445,0
TG092446,0
TG092447,0
TG092448,0
TG092449,0
TG093440,27
TG093441,0+27
TG093442,0
TG093443,0
TG093444,0
TG093445,0
TG093446,0
TG093447,0
TG093448,0
TG093449,0
TG094440,0+27
TG094441,0+27
TG094442,0
TG094443,0
TG094444,0
TG094445,0
TG094446,0
TG094447,0
TG094448,0
TG094449,0
TG095440,0+27
TG095441,0
TG095442,0
TG095443,0
TG095444,0
TG095445,0
TG095446,0
TG095447,0
TG095448,0
TG095449,0
TG096440,0+27
TG096441,0
TG096442,0
TG096443,0
TG096444,0
TG096445,0
TG096446,0
TG096447,0
TG096448,0
TG096449,0
TG097440,0+27
TG097441,0
TG097442,0
TG097443,0
TG097444,0
TG097445,0
TG097446,0
TG097447,0
TG097448,0
TG097449,0
TG098440,0+27
TG098441,0
TG098442,0
TG098443,0
TG098444,0
TG098445,0
TG098446,0
TG098447,0
TG098448,0
TG098449,0
TG099440,0
TG099441,0
TG099442,0
TG099443,0
TG099444,0
TG099445,0
TG099446,0
TG099447,0
TG099448,0
TG099449,0
TG0945,0
TG04Y,0
TG04Z,0
TG05,0
TG06,0
TG07,0
TG08,0
TG09,0
TG10,27
TG11,27
TG12,27
TG13,27
TG14,0+27
TG14SW,0+27
TG14NW,0
TG14SE,0+27
TG14NE,0
TG14A,27
TG14B,0+27
TG1042,27
TG1043,0+27
TG100430,27
TG100431,27
TG100432,27
TG100433,27
TG100434,27
TG100435,27
TG100436,27
TG100437,27
TG100438,27
TG100439,0+27
TG101430,27
TG101431,27
TG101432,27
TG101433,27
TG101434,27
TG101435,27
TG101436,27
TG101437,27
TG101438,27
TG101439,0+27
TG102430,27
TG102431,27
TG102432,27
TG102433,27
TG102434,27
TG102435,27
TG102436,27
TG102437,27
TG102438,0+27
TG102439,0+27
TG103430,27
TG103431,27
TG103432,27
TG103433,27
TG103434,27
TG103435,27
TG103436,27
TG103437,27
TG103438,0+27
TG103439,0
TG104430,27
TG104431,27
TG104432,27
TG104433,27
TG104434,27
TG104435,27
TG104436,27
TG104437,27
TG104438,0+27
TG104439,0
TG105430,27
TG105431,27
TG105432,27
TG105433,27
TG105434,27
TG105435,27
TG105436,27
TG105437,27
TG105438,0+27
TG105439,0
TG106430,27
TG106431,27
TG106432,27
TG106433,27
TG106434,27
TG106435,27
TG106436,27
TG106437,27
TG106438,0+27
TG106439,0
TG107430,27
TG107431,27
TG107432,27
TG107433,27
TG107434,27
TG107435,27
TG107436,27
TG107437,0+27
TG107438,0+27
TG107439,0
TG108430,27
TG108431,27
TG108432,27
TG108433,27
TG108434,27
TG108435,27
TG108436,27
TG108437,0+27
TG108438,0
TG108439,0
TG109430,27
TG109431,27
TG109432,27
TG109433,27
TG109434,27
TG109435,27
TG109436,27
TG109437,0+27
TG109438,0
TG109439,0
TG1142,27
TG1143,0+27
TG110430,27
TG110431,27
TG110432,27
TG110433,27
TG110434,27
TG110435,27
TG110436,27
TG110437,0+27
TG110438,0
TG110439,0
TG111430,27
TG111431,27
TG111432,27
TG111433,27
TG111434,27
TG111435,27
TG111436,27
TG111437,0+27
TG111438,0
TG111439,0
TG112430,27
TG112431,27
TG112432,27
TG112433,27
TG112434,27
TG112435,27
TG112436,27
TG112437,0+27
TG112438,0
TG112439,0
TG113430,27
TG113431,27
TG113432,27
TG113433,27
TG113434,27
TG113435,27
TG113436,27
TG113437,0+27
TG113438,0
TG113439,0
TG114430,27
TG114431,27
TG114432,27
TG114433,27
TG114434,27
TG114435,27
TG114436,27
TG114437,0+27
TG114438,0
TG114439,0
TG115430,27
TG115431,27
TG115432,27
TG115433,27
TG115434,27
TG115435,27
TG115436,27
TG115437,0+27
TG115438,0
TG115439,0
TG116430,27
TG116431,27
TG116432,27
TG116433,27
TG116434,27
TG116435,27
TG116436,0+27
TG116437,0+27
TG116438,0
TG116439,0
TG117430,27
TG117431,27
TG117432,27
TG117433,27
TG117434,27
TG117435,27
TG117436,0+27
TG117437,0
TG117438,0
TG117439,0
TG118430,27
TG118431,27
TG118432,27
TG118433,27
TG118434,27
TG118435,27
TG118436,0+27
TG118437,0
TG118438,0
TG118439,0
TG119430,27
TG119431,27
TG119432,27
TG119433,27
TG119434,27
TG119435,27
TG119436,0+27
TG119437,0
TG119438,0
TG119439,0
TG14C,0
TG14D,0
TG14E,0
TG14F,27
TG14G,0+27
TG1242,27
TG1243,0+27
TG120430,27
TG120431,27
TG120432,27
TG120433,27
TG120434,27
TG120435,27
TG120436,0+27
TG120437,0
TG120438,0
TG120439,0
TG121430,27
TG121431,27
TG121432,27
TG121433,27
TG121434,27
TG121435,27
TG121436,0+27
TG121437,0
TG121438,0
TG121439,0
TG122430,27
TG122431,27
TG122432,27
TG122433,27
TG122434,27
TG122435,27
TG122436,0+27
TG122437,0
TG122438,0
TG122439,0
TG123430,27
TG123431,27
TG123432,27
TG123433,27
TG123434,27
TG123435,27
TG123436,0+27
TG123437,0
TG123438,0
TG123439,0
TG124430,27
TG124431,27
TG124432,27
TG124433,27
TG124434,27
TG124435,27
TG124436,0+27
TG124437,0
TG124438,0
TG124439,0
TG125430,27
TG125431,27
TG125432,27
TG125433,27
TG125434,27
TG125435,27
TG125436,0+27
TG125437,0
TG125438,0
TG125439,0
TG126430,27
TG126431,27
TG126432,27
TG126433,27
TG126434,27
TG126435,27
TG126436,0+27
TG126437,0
TG126438,0
TG126439,0
TG127430,27
TG127431,27
TG127432,27
TG127433,27
TG127434,27
TG127435,27
TG127436,0+27
TG127437,0
TG127438,0
TG127439,0
TG128430,27
TG128431,27
TG128432,27
TG128433,27
TG128434,27
TG128435,27
TG128436,0+27
TG128437,0
TG128438,0
TG128439,0
TG129430,27
TG129431,27
TG129432,27
TG129433,27
TG129434,27
TG129435,27
TG129436,0+27
TG129437,0
TG129438,0
TG129439,0
TG1342,27
TG1343,0+27
TG130430,27
TG130431,27
TG130432,27
TG130433,27
TG130434,27
TG130435,27
TG130436,0+27
TG130437,0
TG130438,0
TG130439,0
TG131430,27
TG131431,27
TG131432,27
TG131433,27
TG131434,27
TG131435,27
TG131436,0+27
TG131437,0
TG131438,0
TG131439,0
TG132430,27
TG132431,27
TG132432,27
TG132433,27
TG132434,27
TG132435,27
TG132436,0+27
TG132437,0
TG132438,0
TG132439,0
TG133430,27
TG133431,27
TG133432,27
TG133433,27
TG133434,27
TG133435,27
TG133436,0+27
TG133437,0
TG133438,0
TG133439,0
TG134430,27
TG134431,27
TG134432,27
TG134433,27
TG134434,27
TG134435,27
TG134436,0+27
TG134437,0
TG134438,0
TG134439,0
TG135430,27
TG135431,27
TG135432,27
TG135433,27
TG135434,27
TG135435,0+27
TG135436,0+27
TG135437,0
TG135438,0
TG135439,0
TG136430,27
TG136431,27
TG136432,27
TG136433,27
TG136434,27
TG136435,0+27
TG136436,0+27
TG136437,0
TG136438,0
TG136439,0
TG137430,27
TG137431,27
TG137432,27
TG137433,27
TG137434,27
TG137435,0+27
TG137436,0
TG137437,0
TG137438,0
TG137439,0
TG138430,27
TG138431,27
TG138432,27
TG138433,27
TG138434,27
TG138435,0+27
TG138436,0
TG138437,0
TG138438,0
TG138439,0
TG139430,27
TG139431,27
TG139432,27
TG139433,27
TG139434,27
TG139435,0+27
TG139436,0
TG139437,0
TG139438,0
TG139439,0
TG14H,0
TG14I,0
TG14J,0
TG14K,27
TG14L,0+27
TG1442,27
TG1443,0+27
TG140430,27
TG140431,27
TG140432,27
TG140433,27
TG140434,27
TG140435,0+27
TG140436,0
TG140437,0
TG140438,0
TG140439,0
TG141430,27
TG141431,27
TG141432,27
TG141433,27
TG141434,27
TG141435,0+27
TG141436,0
TG141437,0
TG141438,0
TG141439,0
TG142430,27
TG142431,27
TG142432,27
TG142433,27
TG142434,27
TG142435,0+27
TG142436,0
TG142437,0
TG142438,0
TG142439,0
TG143430,27
TG143431,27
TG143432,27
TG143433,27
TG143434,27
TG143435,0+27
TG143436,0+27
TG143437,0
TG143438,0
TG143439,0
TG144430,27
TG144431,27
TG144432,27
TG144433,27
TG144434,27
TG144435,27
TG144436,0+27
TG144437,0
TG144438,0
TG144439,0
TG145430,27
TG145431,27
TG145432,27
TG145433,27
TG145434,27
TG145435,27
TG145436,0+27
TG145437,0
TG145438,0
TG145439,0
TG146430,27
TG146431,27
TG146432,27
TG146433,27
TG146434,27
TG146435,27
TG146436,0+27
TG146437,0
TG146438,0
TG146439,0
TG147430,27
TG147431,27
TG147432,27
TG147433,27
TG147434,27
TG147435,27
TG147436,0+27
TG147437,0
TG147438,0
TG147439,0
TG148430,27
TG148431,27
TG148432,27
TG148433,27
TG148434,27
TG148435,27
TG148436,0+27
TG148437,0
TG148438,0
TG148439,0
TG149430,27
TG149431,27
TG149432,27
TG149433,27
TG149434,27
TG149435,27
TG149436,0+27
TG149437,0
TG149438,0
TG149439,0
TG1542,27
TG1543,0+27
TG150430,27
TG150431,27
TG150432,27
TG150433,27
TG150434,27
TG150435,27
TG150436,0+27
TG150437,0
TG150438,0
TG150439,0
TG151430,27
TG151431,27
TG151432,27
TG151433,27
TG151434,27
TG151435,27
TG151436,0+27
TG151437,0
TG151438,0
TG151439,0
TG152430,27
TG152431,27
TG152432,27
TG152433,27
TG152434,27
TG152435,27
TG152436,0+27
TG152437,0
TG152438,0
TG152439,0
TG153430,27
TG153431,27
TG153432,27
TG153433,27
TG153434,27
TG153435,27
TG153436,0+27
TG153437,0
TG153438,0
TG153439,0
TG154430,27
TG154431,27
TG154432,27
TG154433,27
TG154434,27
TG154435,27
TG154436,0+27
TG154437,0
TG154438,0
TG154439,0
TG155430,27
TG155431,27
TG155432,27
TG155433,27
TG155434,27
TG155435,27
TG155436,0+27
TG155437,0
TG155438,0
TG155439,0
TG156430,27
TG156431,27
TG156432,27
TG156433,27
TG156434,27
TG156435,27
TG156436,0+27
TG156437,0
TG156438,0
TG156439,0
TG157430,27
TG157431,27
TG157432,27
TG157433,27
TG157434,27
TG157435,0+27
TG157436,0+27
TG157437,0
TG157438,0
TG157439,0
TG158430,27
TG158431,27
TG158432,27
TG158433,27
TG158434,27
TG158435,0+27
TG158436,0
TG158437,0
TG158438,0
TG158439,0
TG159430,27
TG159431,27
TG159432,27
TG159433,27
TG159434,27
TG159435,0+27
TG159436,0
TG159437,0
TG159438,0
TG159439,0
TG14M,0
TG14N,0
TG14P,0
TG14Q,27
TG14R,0+27
TG1642,27
TG1643,0+27
TG160430,27
TG160431,27
TG160432,27
TG160433,27
TG160434,27
TG160435,0+27
TG160436,0
TG160437,0
TG160438,0
TG160439,0
TG161430,27
TG161431,27
TG161432,27
TG161433,27
TG161434,27
TG161435,0+27
TG161436,0
TG161437,0
TG161438,0
TG161439,0
TG162430,27
TG162431,27
TG162432,27
TG162433,27
TG162434,27
TG162435,0+27
TG162436,0
TG162437,0
TG162438,0
TG162439,0
TG163430,27
TG163431,27
TG163432,27
TG163433,27
TG163434,27
TG163435,0+27
TG163436,0
TG163437,0
TG163438,0
TG163439,0
TG164430,27
TG164431,27
TG164432,27
TG164433,27
TG164434,27
TG164435,0+27
TG164436,0
TG164437,0
TG164438,0
TG164439,0
TG165430,27
TG165431,27
TG165432,27
TG165433,27
TG165434,27
TG165435,0+27
TG165436,0
TG165437,0
TG165438,0
TG165439,0
TG166430,27
TG166431,27
TG166432,27
TG166433,27
TG166434,27
TG166435,0+27
TG166436,0
TG166437,0
TG166438,0
TG166439,0
TG167430,27
TG167431,27
TG167432,27
TG167433,27
TG167434,27
TG167435,0+27
TG167436,0
TG167437,0
TG167438,0
TG167439,0
TG168430,27
TG168431,27
TG168432,27
TG168433,27
TG168434,27
TG168435,0+27
TG168436,0
TG168437,0
TG168438,0
TG168439,0
TG169430,27
TG169431,27
TG169432,27
TG169433,27
TG169434,27
TG169435,0+27
TG169436,0
TG169437,0
TG169438,0
TG169439,0
TG1742,27
TG1743,0+27
TG170430,27
TG170431,27
TG170432,27
TG170433,27
TG170434,0+27
TG170435,0+27
TG170436,0
TG170437,0
TG170438,0
TG170439,0
TG171430,27
TG171431,27
TG171432,27
TG171433,27
TG171434,0+27
TG171435,0
TG171436,0
TG171437,0
TG171438,0
TG171439,0
TG172430,27
TG172431,27
TG172432,27
TG172433,27
TG172434,0+27
TG172435,0
TG172436,0
TG172437,0
TG172438,0
TG172439,0
TG173430,27
TG173431,27
TG173432,27
TG173433,27
TG173434,0+27
TG173435,0
TG173436,0
TG173437,0
TG173438,0
TG173439,0
TG174430,27
TG174431,27
TG174432,27
TG174433,27
TG174434,0+27
TG174435,0
TG174436,0
TG174437,0
TG174438,0
TG174439,0
TG175430,27
TG175431,27
TG175432,27
TG175433,27
TG175434,0+27
TG175435,0
TG175436,0
TG175437,0
TG175438,0
TG175439,0
TG176430,27
TG176431,27
TG176432,27
TG176433,0+27
TG176434,0+27
TG176435,0
TG176436,0
TG176437,0
TG176438,0
TG176439,0
TG177430,27
TG177431,27
TG177432,27
TG177433,0+27
TG177434,0
TG177435,0
TG177436,0
TG177437,0
TG177438,0
TG177439,0
TG178430,27
TG178431,27
TG178432,27
TG178433,0+27
TG178434,0
TG178435,0
TG178436,0
TG178437,0
TG178438,0
TG178439,0
TG179430,27
TG179431,27
TG179432,27
TG179433,0+27
TG179434,0
TG179435,0
TG179436,0
TG179437,0
TG179438,0
TG179439,0
TG14S,0
TG14T,0
TG14U,0
TG14V,27
TG14W,0+27
TG1842,27
TG1843,0+27
TG180430,27
TG180431,27
TG180432,27
TG180433,0+27
TG180434,0+27
TG180435,0
TG180436,0
TG180437,0
TG180438,0
TG180439,0
TG181430,27
TG181431,27
TG181432,27
TG181433,0+27
TG181434,0+27
TG181435,0
TG181436,0
TG181437,0
TG181438,0
TG181439,0
TG182430,27
